"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Work and Pensions","The Pensions Regulator","Support Operations","272","TPR Job Group 3","20276","46000","Adviser","12.60","Operational Delivery"
"Department for Work and Pensions","The Pensions Regulator","Support Operations","273","TPR Job Group 1","51479","122000","Technical Specialist","3.00","Information Technology"
"Department for Work and Pensions","The Pensions Regulator","Support Operations","273","TPR Job Group 2","30000","108000","Analyst","2.00","Information Technology"
"Department for Work and Pensions","The Pensions Regulator","Support Operations","273","TPR Job Group 2","30000","108000","Business Analyst","3.00","Information Technology"
"Department for Work and Pensions","The Pensions Regulator","Support Operations","273","TPR Job Group 2","30000","108000","Manager","3.00","Information Technology"
"Department for Work and Pensions","The Pensions Regulator","Support Operations","273","TPR Job Group 2","30000","108000","Project Manager","1.00","Information Technology"
"Department for Work and Pensions","The Pensions Regulator","Support Operations","273","TPR Job Group 2","30000","108000","Technical Specialist","2.00","Information Technology"
"Department for Work and Pensions","The Pensions Regulator","Support Operations","273","TPR Job Group 3","20276","46000","Adviser","1.00","Information Technology"
"Department for Work and Pensions","The Pensions Regulator","Support Operations","273","TPR Job Group 3","20276","46000","Analyst","3.00","Information Technology"
"Department for Work and Pensions","The Pensions Regulator","Support Operations","273","TPR Job Group 3","20276","46000","Manager","1.00","Information Technology"
"Department for Work and Pensions","The Pensions Regulator","Support Operations","273","TPR Job Group 3","20276","46000","Project Manager","1.00","Information Technology"
"Department for Work and Pensions","The Pensions Regulator","Support Operations","273","TPR Job Group 3","20276","46000","Technical Specialist","9.00","Information Technology"
"Department for Work and Pensions","The Pensions Regulator","Support Operations","274","TPR Job Group 2","30000","108000","Analyst","2.45","Operational Delivery"
"Department for Work and Pensions","The Pensions Regulator","Support Operations","274","TPR Job Group 2","30000","108000","Manager","0.80","Operational Delivery"
"Department for Work and Pensions","The Pensions Regulator","Support Operations","274","TPR Job Group 2","30000","108000","Project Manager","3.00","Operational Delivery"
"Department for Work and Pensions","The Pensions Regulator","Support Operations","274","TPR Job Group 3","20276","46000","Adviser","0.40","Operational Delivery"
"Department for Work and Pensions","The Pensions Regulator","Support Operations","274","TPR Job Group 3","20276","46000","Adviser","2.00","Programme and Project Management (PPM)"
"Department for Work and Pensions","The Pensions Regulator","Support Operations","274","TPR Job Group 3","20276","46000","Manager","1.00","Operational Delivery"
"Department for Work and Pensions","The Pensions Regulator","Support Operations","275","TPR Job Group 3","20276","46000","Adviser","1.00","Knowledge and Information Management (KIM)"
"Department for Work and Pensions","The Pensions Regulator","Support Operations","275","TPR Job Group 3","20276","46000","Manager","1.00","Knowledge and Information Management (KIM)"
"Department for Work and Pensions","The Pensions Regulator","DB Regulation","201","TPR Job Group 2","30000","108000","Case Manager","0.80","Operational Delivery"
"Department for Work and Pensions","The Pensions Regulator","DB Regulation","201","TPR Job Group 2","30000","108000","Case Manager","1.00","Operational Delivery"
"Department for Work and Pensions","The Pensions Regulator","Support Operations","268","TPR Job Group 3","20276","46000","Adviser","0.60","Planning"
"Department for Work and Pensions","The Pensions Regulator","Support Operations","274","TPR Job Group 3","20276","46000","Adviser","0.60","Operational Delivery"
"Department for Work and Pensions","The Pensions Regulator","Auto Enrolment","203","TPR Job Group 3","20276","46000","Adviser","1.00","Operational Delivery"
"Department for Work and Pensions","The Pensions Regulator","Support Operations","269","TPR Job Group 3","20276","46000","Adviser","1.00","Procurement"
"Department for Work and Pensions","The Pensions Regulator","Support Operations","268","TPR Job Group 3","20276","46000","Adviser","1.00","Finance"
"Department for Work and Pensions","The Pensions Regulator","Support Operations","271","TPR Job Group 3","20276","46000","Adviser","1.00","Human Resources"
"Department for Work and Pensions","The Pensions Regulator","Auto Enrolment","203","TPR Job Group 3","20276","46000","Adviser","1.00","Operational Delivery"
"Department for Work and Pensions","The Pensions Regulator","Support Operations","268","TPR Job Group 2","30000","108000","Adviser","1.00","Finance"
"Department for Work and Pensions","The Pensions Regulator","Support Operations","269","TPR Job Group 3","20276","46000","Adviser","1.00","Procurement"
"Department for Work and Pensions","The Pensions Regulator","Support Operations","271","TPR Job Group 3","20276","46000","Adviser","1.00","Human Resources"
