"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Transport","British Transport Police Authority","Chief Executive Cluster","BTPA02","B003","35406","42186","Finance and Legal Manager","0.61","Operational Delivery"
"Department for Transport","British Transport Police Authority","Finance Cluster","BTPA01","B003","35406","42186","Business Manager","1.00","Operational Delivery"
"Department for Transport","British Transport Police Authority","Member","BTPA01","B001","27738","33049","Business Support","0.70","Operational Delivery"
"Department for Transport","British Transport Police Authority","Member","BTPA01","B001","27738","33049","Communications Officer","0.80","Operational Delivery"
"Department for Transport","British Transport Police Authority","Member","BTPA01","B001","27738","33049","Executive Assistant","1.00","Operational Delivery"
"Department for Transport","British Transport Police Authority","Member","BTPA01","A006","24704","29435","Office Support Manager","1.00","Operational Delivery"
"Department for Transport","British Transport Police Authority","Member","BTPA01","B002","30431","36258","Performance Analyst","1.00","Policy"
"Department for Transport","British Transport Police Authority","Member","BTPA01","C001","44941","53547","Performance Manager","1.00","Policy"
