"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"HM Treasury","UK Debt Management Office","Operations & Resources","COO1","Accountant/Analyst","0","0","Analyst","1.00","Finance"
"HM Treasury","UK Debt Management Office","Operations & Resources","COO1","Assistant Accountant","0","0","Not in post","1.00","Finance"
"HM Treasury","UK Debt Management Office","Operations & Resources","COO1","Finance Assistant","0","0","Executive Assistant","0.40","Finance"
"HM Treasury","UK Debt Management Office","Operations & Resources","COO1","Finance Assistant","0","0","Executive Assistant","1.00","Finance"
"HM Treasury","UK Debt Management Office","Operations & Resources","COO1","Finance Manager","0","0","Business Manager","1.00","Finance"
"HM Treasury","UK Debt Management Office","Operations & Resources","COO1","Finance Officer","0","0","Executive Assistant","0.60","Finance"
"HM Treasury","UK Debt Management Office","Operations & Resources","COO1","Head of Finance Team","0","0","Senior Finance Manager","1.00","Finance"
"HM Treasury","UK Debt Management Office","Operations & Resources","COO1","Senior Accountant","0","0","Senior Analyst","1.00","Finance"
"HM Treasury","UK Debt Management Office","Operations & Resources","COO1","Senior Finance Officer - Agency Accounting","0","0","Finance Officer","1.00","Finance"
"HM Treasury","UK Debt Management Office","Chief Executive's Office","COO1","HR Manager","0","0","Senior HR Manager","1.00","Human resources"
"HM Treasury","UK Debt Management Office","Chief Executive's Office","COO1","HR Officer","0","0","HR Officer","1.00","Human resources"
"HM Treasury","UK Debt Management Office","Operations & Resources","COO1","Business Analyst","0","0","Analyst","5.00","Information Technology"
"HM Treasury","UK Debt Management Office","Operations & Resources","COO1","Financial Market Data Excel Developer","0","0","IT Manager","1.00","Information Technology"
"HM Treasury","UK Debt Management Office","Operations & Resources","COO1","Head of IS Strategy and Policy","0","0","Senior IT manager","1.00","Information Technology"
"HM Treasury","UK Debt Management Office","Operations & Resources","COO1","Head of Service Management","0","0","Senior IT manager","1.00","Information Technology"
"HM Treasury","UK Debt Management Office","Operations & Resources","COO1","IT Administrator","0","0","Executive Assistant","1.00","Information Technology"
"HM Treasury","UK Debt Management Office","Operations & Resources","COO1","IT Analyst Programmer","0","0","Analyst","1.00","Information Technology"
"HM Treasury","UK Debt Management Office","Operations & Resources","COO1","IT Developer/Technical Web Master","0","0","Technical Adviser","1.00","Information Technology"
"HM Treasury","UK Debt Management Office","Operations & Resources","COO1","IT Infrastructure Team Leader","0","0","IT Manager","1.00","Information Technology"
"HM Treasury","UK Debt Management Office","Operations & Resources","COO1","Infrastructure Engineer","0","0","IT Technical Analyst","1.00","Information Technology"
"HM Treasury","UK Debt Management Office","Operations & Resources","COO1","IT Support Manager/Trading System Specialist","0","0","IT Support Officer","1.00","Information Technology"
"HM Treasury","UK Debt Management Office","Operations & Resources","COO1","IT Support Officer","0","0","IT Support Officer","1.00","Information Technology"
"HM Treasury","UK Debt Management Office","Operations & Resources","COO1","IT Support Team Leader","0","0","IT Manager","1.00","Information Technology"
"HM Treasury","UK Debt Management Office","Operations & Resources","COO1","IT Technical Analyst","0","0","Analyst","1.00","Information Technology"
"HM Treasury","UK Debt Management Office","Operations & Resources","COO1","Lead Developer","0","0","IT Manager","1.00","Information Technology"
"HM Treasury","UK Debt Management Office","Operations & Resources","COO1","Programme and Change Manager","0","0","IT Manager","1.00","Information Technology"
"HM Treasury","UK Debt Management Office","Operations & Resources","COO1","Project and Change Manager","0","0","Project Manager","1.00","Information Technology"
"HM Treasury","UK Debt Management Office","Operations & Resources","COO1","Project Centre Manager","0","0","IT Manager","1.00","Information Technology"
"HM Treasury","UK Debt Management Office","Operations & Resources","COO1","Project Manager","0","0","Project Manager","3.00","Information Technology"
"HM Treasury","UK Debt Management Office","Operations & Resources","COO1","System Developer","0","0","IT Support Officer","1.00","Information Technology"
"HM Treasury","UK Debt Management Office","Operations & Resources","COO1","Technical Analyst","0","0","Analyst","1.00","Information Technology"
"HM Treasury","UK Debt Management Office","Operations & Resources","COO1","Technical Support Analyst","0","0","Analyst","2.00","Information Technology"
"HM Treasury","UK Debt Management Office","Operations & Resources","COO1","Test Analyst","0","0","Analyst","1.00","Information Technology"
"HM Treasury","UK Debt Management Office","Operations & Resources","COO1","Test Analyst","0","0","Not in post","1.00","Information Technology"
"HM Treasury","UK Debt Management Office","Operations & Resources","COO1","Junior Test Analyst","0","0","Junior Analyst","1.00","Information Technology"
"HM Treasury","UK Debt Management Office","Operations & Resources","COO1","Test Manager","0","0","Not in post","1.00","Information Technology"
"HM Treasury","UK Debt Management Office","Operations & Resources","COO1","Trainee Software Developer","0","0","Analyst","1.00","Information Technology"
"HM Treasury","UK Debt Management Office","Operations & Resources","COO1","Unix Administrator/System Support Analyst","0","0","IT Manager","1.00","Information Technology"
"HM Treasury","UK Debt Management Office","Operations & Resources","COO1","Web Services Architect","0","0","Web Manager","1.00","Knowledge and Information Management (KIM)"
"HM Treasury","UK Debt Management Office","Operations & Resources","COO1","Applications Developer","0","0","Not in post","1.00","Information Technology"
"HM Treasury","UK Debt Management Office","Chief Executive's Office","COO1","Head Of Internal Audit","0","0","Senior Internal Auditor","1.00","Internal Audit"
"HM Treasury","UK Debt Management Office","Chief Executive's Office","COO1","Internal Auditor","0","0","Internal Auditor","1.00","Internal Audit"
"HM Treasury","UK Debt Management Office","Operations & Resources","COO1","Business Analyst and System Support","0","0","Senior Analyst","2.00","Operational delivery"
"HM Treasury","UK Debt Management Office","Operations & Resources","COO1","Data Analyst","0","0","Analyst","1.00","Operational delivery"
