"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Business Innovation and Skills","Natural Environment Research Council","Natural Environment Research Council - Corporate Office","1023878","NERC-3","48110","61040","Administration","1.00","Science and Engineering"
"Department for Business Innovation and Skills","Natural Environment Research Council","Natural Environment Research Council - Corporate Office","1023878","NERC-4","36610","48720","Administration","2.00","Science and Engineering"
"Department for Business Innovation and Skills","Natural Environment Research Council","Natural Environment Research Council - Corporate Office","1023878","NERC-5","31020","37500","Administration","4.61","Science and Engineering"
"Department for Business Innovation and Skills","Natural Environment Research Council","Natural Environment Research Council - Corporate Office","1023878","NERC-6","26450","29710","Administration","5.59","Other"
"Department for Business Innovation and Skills","Natural Environment Research Council","Natural Environment Research Council - Corporate Office","1023878","NERC-6","26450","29710","Head Of Science","1.00","Other"
"Department for Business Innovation and Skills","Natural Environment Research Council","Centre for Ecology & Hydrology","1021096","NERC-3","48110","61040","Administration","1.00","Other"
"Department for Business Innovation and Skills","Natural Environment Research Council","Centre for Ecology & Hydrology","1021096","NERC-4","36610","48720","Administration","3.00","Other"
"Department for Business Innovation and Skills","Natural Environment Research Council","Centre for Ecology & Hydrology","1021096","NERC-5","31020","37500","Administration","9.78","Other"
"Department for Business Innovation and Skills","Natural Environment Research Council","Centre for Ecology & Hydrology","1021096","NERC-6","26450","29710","Administration","11.00","Other"
"Department for Business Innovation and Skills","Natural Environment Research Council","Centre for Ecology & Hydrology","1021096","NERC-7","19740","23390","Administration","15.71","Other"
"Department for Business Innovation and Skills","Natural Environment Research Council","Centre for Ecology & Hydrology","1021096","NERC-8","15820","19100","Administration","30.65","Other"
"Department for Business Innovation and Skills","Natural Environment Research Council","Centre for Ecology & Hydrology","1021096","NERC-9","13740","16030","Administration","0.68","Finance"
"Department for Business Innovation and Skills","Natural Environment Research Council","Centre for Ecology & Hydrology","1021096","NERC-5","31020","37500","Data","1.00","Finance"
"Department for Business Innovation and Skills","Natural Environment Research Council","Centre for Ecology & Hydrology","1021096","NERC-6","26450","29710","Data","3.40","Finance"
"Department for Business Innovation and Skills","Natural Environment Research Council","Centre for Ecology & Hydrology","1021096","NERC-7","19740","23390","Finance","0.78","Finance"
"Department for Business Innovation and Skills","Natural Environment Research Council","Centre for Ecology & Hydrology","1021096","NERC-3","48110","61040","Head Of Science","5.00","Finance"
"Department for Business Innovation and Skills","Natural Environment Research Council","Centre for Ecology & Hydrology","1021096","NERC-4","36610","48720","Head Of Science","2.00","Human Resources"
"Department for Business Innovation and Skills","Natural Environment Research Council","Centre for Ecology & Hydrology","1021096","NERC-5","31020","37500","Head Of Science","2.80","Human Resources"
"Department for Business Innovation and Skills","Natural Environment Research Council","Centre for Ecology & Hydrology","1021096","NERC-5","31020","37500","IT","5.00","Human Resources"
"Department for Business Innovation and Skills","Natural Environment Research Council","Centre for Ecology & Hydrology","1021096","NERC-6","26450","29710","IT","7.00","Human Resources"
"Department for Business Innovation and Skills","Natural Environment Research Council","Centre for Ecology & Hydrology","1021096","NERC-7","19740","23390","IT","4.54","Human Resources"
"Department for Business Innovation and Skills","Natural Environment Research Council","Centre for Ecology & Hydrology","1021096","NERC-3","48110","61040","Scientific","2.00","Information Technology"
"Department for Business Innovation and Skills","Natural Environment Research Council","Centre for Ecology & Hydrology","1021096","NERC-4","36610","48720","Scientific","34.57","Information Technology"
"Department for Business Innovation and Skills","Natural Environment Research Council","Centre for Ecology & Hydrology","1021096","NERC-5","31020","37500","Scientific","69.17","Information Technology"
"Department for Business Innovation and Skills","Natural Environment Research Council","Centre for Ecology & Hydrology","1021096","NERC-6","26450","29710","Scientific","117.99","Information Technology"
"Department for Business Innovation and Skills","Natural Environment Research Council","Centre for Ecology & Hydrology","1021096","NERC-7","19740","23390","Scientific","64.67","Other"
"Department for Business Innovation and Skills","Natural Environment Research Council","Centre for Ecology & Hydrology","1021096","NERC-8","15820","19100","Scientific","5.64","Other"
"Department for Business Innovation and Skills","Natural Environment Research Council","Centre for Ecology & Hydrology","1021096","NERCPIL-B8","36610","48720","Scientific","1.00","Other"
"Department for Business Innovation and Skills","Natural Environment Research Council","Centre for Ecology & Hydrology","1021096","NERC-5","31020","37500","Trades","1.00","Other"
"Department for Business Innovation and Skills","Natural Environment Research Council","Centre for Ecology & Hydrology","1021096","NERC-6","26450","29710","Trades","2.00","Other"
"Department for Business Innovation and Skills","Natural Environment Research Council","Centre for Ecology & Hydrology","1021096","NERC-7","19740","23390","Trades","4.80","Other"
"Department for Business Innovation and Skills","Natural Environment Research Council","Centre for Ecology & Hydrology","1021096","NERC-8","15820","19100","Trades","4.94","Other"
"Department for Business Innovation and Skills","Natural Environment Research Council","National Oceangraphy Centre","1045608","NERC-3","48110","61040","Administration","1.00","Science and Engineering"
