Body,Body Name,Posting Date,Transaction number,Amount,Supplier name,Supplier ID,Service Area,Expense Type,Expense Code,Type
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,11/02/2013,20086628,"1,810.16 ",Hopkinson Reclamation Limited,14951,Agricultural Business Centre Bakewell,Composting Gate Fees,4459,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,06/02/2013,20086552,"1,633.07 ",Kings Armoured Security Services Limited,15048,Car Parking,Security Service,4463,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,13/02/2013,30006596,"1,763.50 ",British Gas Business,15058,Depot Holding Account,Gas,2202,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,11/02/2013,20086610,"16,378.89 ",Johnson Construction UK Limited,15102,Town Centre Conveniences,Contractor Certificate Only,C001,Capital
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,11/02/2013,20086629,"1,290.00 ",Heather Bradford,15238,Economic Development - General,Business Support,4807,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,27/02/2013,20086877,"1,290.00 ",Heather Bradford,15238,Economic Development - General,Business Support,4807,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,27/02/2013,20086886,895.00 ,M & G Services Limited,15305,Ashbourne Leisure Centre,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,18/02/2013,20086734,"2,250.00 ",Rubicon Print & Design Ltd,15405,Corporate Management,Communications,4540,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,05/02/2013,20086540,"3,520.00 ",Stairlift Solutions Ltd,15424,Improvement Grants,Disabled Facilities Grants,C016,Capital
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,20/02/2013,20086758,"30,656.25 ",Serco Limited,15459,Composting,Contract Payments,5610,Revenue
