,,OVERSEAS TRAVEL,,,,,,,,,,


"Secretary of State, Cheryl Gillan MP",,,1 April - 30 June 2011,,,,,,,,,

DATE OF TRIP,DESTINATION,PURPOSE OF TRIP,No 32 (THE ROYAL) SQUADRON OR OTHER RAF OR CHARTER OR EUROSTAR,"NUMBER OF OFFICIALS ACCOMPANYING MINISTER, WHERE NON SCHEDULED TRAVEL IS USED","TOTAL COST INCLUDING TRAVEL, AND ACCOMMODATION OF MINISTER ONLY",,,,,,,
Nil,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
