"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","Locally Employed Civilian (LEC)","0","0","Locally Employed Civilian","190.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","Second Officer RFA","42239","51242","Direct Military Support","32.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","OF1","16468","33507","Military","2.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","OF2","38848","46199","Military","199.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","OF3","48934","58605","Military","301.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","OF4","68679","79524","Military","197.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","OF5","83205","91466","Military","74.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","OR1","17945","29651","Military","10.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","OR2","17945","29651","Military","3.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","OR3","17945","29651","Military","16.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","OR4","27054","33998","Military","63.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","OR6","30750","37836","Military","78.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","OR7","34039","44315","Military","289.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","OR8","34039","44315","Military","53.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","OR9","39548","47902","Military","135.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","Safety Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","Retired Offr 1","38793","44711","WOME Safety","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","Apprentice","14303","18318","Engineering Civ Apprentices","31.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","SALMO","43727","63176","Salvage and Marine Operations","12.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","Skill Zone 3","18480","22372","Postal & Courier","29.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","Fast Stream Grade Band C2","30022","36696","Security Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","Fast Stream Grade Band C1","36549","44711","Business Continuity","0.66","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","Fast Stream Grade Band C1","36549","44711","Consultancy","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","Fast Stream Grade Band C1","36549","44711","Programme Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","Graduate Engineer","24371","25856","Engineering Civ Apprentices","167.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","AeroEng(Aero/Struct/Mech)","6.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","AeroEng(Electronics/Avionics)","2.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","Business Management","15.94","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","Civilian HR Expert","2.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","Civilian HR Partner","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","Commercial Operations","20.00","Procurement"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","Commercial Strategy","3.00","Procurement"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","Consultancy","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","Contract Perf Meas & Mgnt","13.00","Procurement"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","Decision Support","21.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","Estate Planning","1.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","Government Quality Assurance","3.48","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","HR Leader","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","Information Assurance","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","Information Technology","0.79","Information Technology"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","Inventory Management","4.94","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","Investigative Accounting","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009000","B1","57877","72907","Marine Engineering","4.64","Science and Engineering"
