"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Culture, Media and Sport","The British Library","Chief Executive's Office","1","A","34391","43623","Executive Assistant","1","Operational Delivery"
"Department for Culture, Media and Sport","The British Library","Chief Executive's Office","1","B","27477","34853","Executive Assistant","1","Operational Delivery"
"Department for Culture, Media and Sport","The British Library","Chief Executive's Office","1","D","18323","22360","Secretary","1","Operational Delivery"
"Department for Culture, Media and Sport","The British Library","Finance and Corporate Services","2","SB4","42830","54328","senior finance manager","5","Finance"
"Department for Culture, Media and Sport","The British Library","Finance and Corporate Services","2","A","34391","43623","senior finance manager","9","Finance"
"Department for Culture, Media and Sport","The British Library","Finance and Corporate Services","2","B","27477","34853","Finance Officer","4","Finance"
"Department for Culture, Media and Sport","The British Library","Finance and Corporate Services","2","C","22063","27986","Finance Officer","7","Finance"
"Department for Culture, Media and Sport","The British Library","Finance and Corporate Services","2","D","18323","22360","Finance Support Officer","5","Finance"
"Department for Culture, Media and Sport","The British Library","Finance and Corporate Services","2","E","15657","18294","Finance Support Officer","6","Finance"
"Department for Culture, Media and Sport","The British Library","Scholarship and Collections","3","C","22063","27986","Secretary","2","Knowledge and Information Management (KIM)"
"Department for Culture, Media and Sport","The British Library","e-Strategy and Information Systems","4","SB4","42830","54328","Senior IT Manager","2","Information Technology"
"Department for Culture, Media and Sport","The British Library","e-Strategy and Information Systems","4","A","34391","43623","Senior IT Manager","2","Information Technology"
"Department for Culture, Media and Sport","The British Library","e-Strategy and Information Systems","4","B","27477","34853","IT Officer","1","Information Technology"
"Department for Culture, Media and Sport","The British Library","e-Strategy and Information Systems","4","D","18323","22360","IT Support Officer","1","Information Technology"
"Department for Culture, Media and Sport","The British Library","Strategic Marketing and Communications","5","SB4","42830","54328","Senior Communications Manager","1","Communications"
"Department for Culture, Media and Sport","The British Library","Strategic Marketing and Communications","5","A","34391","43623","Senior Communications Manager","4","Communications"
"Department for Culture, Media and Sport","The British Library","Strategic Marketing and Communications","5","B","27477","34853","Communications Manager","3","Communications"
"Department for Culture, Media and Sport","The British Library","Strategic Marketing and Communications","5","C","22063","27986","Communications Support Officer","4","Communications"
"Department for Culture, Media and Sport","The British Library","Strategic Marketing and Communications","5","D","18323","22360","Communications Support Officer","4","Communications"
"Department for Culture, Media and Sport","The British Library","Human Resources","6","B","27477","34853","HR Officer","1","Human Resources"
"Department for Culture, Media and Sport","The British Library","Human Resources","6","C","22063","27986","Secretary","1","Human Resources"
"Department for Culture, Media and Sport","The British Library","Chief Executive's Office","10","D","18323","22360","Secretary","1","Operational Delivery"
"Department for Culture, Media and Sport","The British Library","Financial Operations","11","A","34391","43623","senior finance manager","3","Finance"
"Department for Culture, Media and Sport","The British Library","Financial Operations","11","B","27477","34853","Finance Officer","5","Finance"
"Department for Culture, Media and Sport","The British Library","Financial Operations","11","C","22063","27986","Finance Officer","2","Finance"
"Department for Culture, Media and Sport","The British Library","Financial Operations","11","D","18323","22360","Finance Support Officer","23","Finance"
"Department for Culture, Media and Sport","The British Library","Procurement","12","SB4","42830","54328","Senior Procurement Officer","1","Procurement"
"Department for Culture, Media and Sport","The British Library","Procurement","12","A","34391","43623","Senior Procurement Officer","3","Procurement"
"Department for Culture, Media and Sport","The British Library","Procurement","12","B","27477","34853","Procurement Officer","3","Procurement"
"Department for Culture, Media and Sport","The British Library","Procurement","12","C","22063","27986","Procurement Officer","2","Procurement"
"Department for Culture, Media and Sport","The British Library","Procurement","12","D","18323","22360","Procurement Support Officer","2","Procurement"
"Department for Culture, Media and Sport","The British Library","Strategic Partnerships & Licencing","13","SB4","42830","54328","Senior Operational Researcher","1","Policy"
"Department for Culture, Media and Sport","The British Library","Strategic Partnerships & Licencing","13","D","18323","22360","Secretary","1","Operational Delivery"
"Department for Culture, Media and Sport","The British Library","Intellectual Property","14","A","34391","43623","Legal Adviser","4","Law"
"Department for Culture, Media and Sport","The British Library","Intellectual Property","14","C","22063","27986","Legal Support Officer","1","Law"
"Department for Culture, Media and Sport","The British Library","Management Accounting","16","SB4","42830","54328","senior finance manager","3","Finance"
"Department for Culture, Media and Sport","The British Library","Management Accounting","16","A","34391","43623","senior finance manager","4","Finance"
"Department for Culture, Media and Sport","The British Library","Management Accounting","16","B","27477","34853","Finance Officer","7","Finance"
"Department for Culture, Media and Sport","The British Library","Management Accounting","16","C","22063","27986","Finance Officer","8","Finance"
"Department for Culture, Media and Sport","The British Library","Management Accounting","16","D","18323","22360","Finance Support Officer","1","Finance"
"Department for Culture, Media and Sport","The British Library","Content Strategy Research & Operations","17","SB4","42830","54328","Senior Operational Researcher","3","Operational Research"
"Department for Culture, Media and Sport","The British Library","Content Strategy Research & Operations","17","A","34391","43623","Senior Operational Researcher","2","Operational Research"
"Department for Culture, Media and Sport","The British Library","Content Strategy Research & Operations","17","B","27477","34853","Operational Researcher","5","Operational Research"
"Department for Culture, Media and Sport","The British Library","Content Strategy Research & Operations","17","C","22063","27986","Operational Researcher","4","Operational Research"
"Department for Culture, Media and Sport","The British Library","Content Strategy Research & Operations","17","D","18323","22360","Operations Support Officer","4","Operational Research"
"Department for Culture, Media and Sport","The British Library","Collection Care","19","SB4","42830","54328","Senior Curator","3","Knowledge and Information Management (KIM)"
"Department for Culture, Media and Sport","The British Library","Collection Care","19","A","34391","43623","Senior Curator","3","Knowledge and Information Management (KIM)"
"Department for Culture, Media and Sport","The British Library","Collection Care","19","B","27477","34853","Curator","12","Knowledge and Information Management (KIM)"
"Department for Culture, Media and Sport","The British Library","Collection Care","19","C","22063","27986","Curator","40","Knowledge and Information Management (KIM)"
"Department for Culture, Media and Sport","The British Library","Collection Care","19","D","18323","22360","Curatorial Support Officer","2","Knowledge and Information Management (KIM)"
"Department for Culture, Media and Sport","The British Library","Arts & Humanities Collections","20","SB4","42830","54328","Senior Curator","14","Knowledge and Information Management (KIM)"
"Department for Culture, Media and Sport","The British Library","Arts & Humanities Collections","20","A","34391","43623","Senior Curator","21","Knowledge and Information Management (KIM)"
"Department for Culture, Media and Sport","The British Library","Arts & Humanities Collections","20","B","27477","34853","Curator","32","Knowledge and Information Management (KIM)"
