"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Communities and Local Government","Homes and Communities Agency","HCA-I","4A0001","Professional/Technical","20900","50750","Senior Manager","1.00","Finance"
"Department for Communities and Local Government","Homes and Communities Agency","HCA-I","4A0001","Senior Manager","52000","104000","Head of Function","1.00","Operational Delivery"
"Department for Communities and Local Government","Homes and Communities Agency","HCA-I","4A0001","Senior Manager","52000","104000","Team Leader","2.00","Operational Delivery"
"Department for Communities and Local Government","Homes and Communities Agency","HCA-I","4A0001","Senior Manager","52000","104000","Senior Manager","2.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Homes and Communities Agency","HCA-I","4A0001","Senior Manager","52000","104000","Team Leader","2.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Homes and Communities Agency","HCA-I","4A0001","Senior Manager","52000","104000","Head of Team","1.00","Finance"
"Department for Communities and Local Government","Homes and Communities Agency","HCA-I","4A0001","Senior Manager","52000","104000","Senior Manager","1.00","Finance"
"Department for Communities and Local Government","Homes and Communities Agency","HCA-I","4A0001","Senior Manager","52000","104000","Team Leader","5.00","Finance"
"Department for Communities and Local Government","Homes and Communities Agency","Land","4M0001","Key Support","16000","31000","Analyst","3.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Homes and Communities Agency","Land","4M0001","Key Support","16000","31000","Team Administrator","4.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Homes and Communities Agency","Land","4M0001","Manager","31000","73000","Area Manager","2.00","Operational Delivery"
"Department for Communities and Local Government","Homes and Communities Agency","Land","4M0001","Manager","31000","73000","Manager","1.00","Operational Delivery"
"Department for Communities and Local Government","Homes and Communities Agency","Land","4M0001","Manager","31000","73000","Area Manager","17.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Homes and Communities Agency","Land","4M0001","Manager","31000","73000","Manager","1.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Homes and Communities Agency","Land","4M0001","Manager","31000","73000","Senior Manager","18.63","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Homes and Communities Agency","Land","4M0001","Professional/Technical","20900","50750","Analyst","3.00","Operational Delivery"
"Department for Communities and Local Government","Homes and Communities Agency","Land","4M0001","Professional/Technical","20900","50750","Manager","4.00","Operational Delivery"
"Department for Communities and Local Government","Homes and Communities Agency","Land","4M0001","Professional/Technical","20900","50750","Analyst","9.38","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Homes and Communities Agency","Land","4M0001","Professional/Technical","20900","50750","Manager","16.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Homes and Communities Agency","Land","4M0001","Professional/Technical","20900","50750","Planning Manager","1.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Homes and Communities Agency","Land","4M0001","Professional/Technical","20900","50750","Senior Manager","1.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Homes and Communities Agency","Land","4M0001","Senior Manager","52000","104000","Senior Manager","1.00","Operational Delivery"
"Department for Communities and Local Government","Homes and Communities Agency","Land","4M0001","Senior Manager","52000","104000","Team Leader","2.00","Operational Delivery"
"Department for Communities and Local Government","Homes and Communities Agency","Land","4M0001","Senior Manager","52000","104000","Area Manager","1.80","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Homes and Communities Agency","Land","4M0001","Senior Manager","52000","104000","Head of Area","1.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Homes and Communities Agency","Land","4M0001","Senior Manager","52000","104000","Head of Team","3.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Homes and Communities Agency","Land","4M0001","Senior Manager","52000","104000","Senior Manager","1.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Homes and Communities Agency","Land","4M0001","Senior Manager","52000","104000","Team Leader","5.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Homes and Communities Agency","Land","4M0001","Key Support","16000","31000","Apprentice","1.00","Programme and Project Management (PPM)"
