"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","B1","59388","72907","Audit and Assurance","1.00","Internal Audit"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","B1","59388","72907","Business Management","5.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","B1","59388","72907","Commercial Operations","1.00","Procurement"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","B1","59388","72907","Commercial Strategy","1.00","Procurement"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","B1","59388","72907","Decision Support","2.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","B1","59388","72907","Estate Planning","3.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","B1","59388","72907","Estate Surveying","1.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","B1","59388","72907","Estate Management","6.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","B1","59388","72907","Housing Service Delivery","2.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","B1","59388","72907","Intelligence Analysis","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","B1","59388","72907","Knowledge and Information Management","3.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","B1","59388","72907","Performance Management","1.00","Internal Audit"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","B1","59388","72907","Policy advisor","3.00","Policy"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","B1","59388","72907","Programme Management","6.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","B1","59388","72907","Project Management","14.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","B1","59388","72907","Reporting and Controls","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","B1","59388","72907","Secretariat & Private Office","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","B1","59388","72907","Soft Facilities Management","3.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","B1","59388","72907","Sustainable Development","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","B1","59388","72907","Technical [Trades]","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","B1","59388","72907","Training Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","B2","50440","60130","Audit and Assurance","5.00","Internal Audit"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","B2","50440","60130","Building Surveying","1.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","B2","50440","60130","Business Management","14.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","B2","50440","60130","Civilian HR Expert","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","B2","50440","60130","Commercial Operations","9.94","Procurement"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","B2","50440","60130","Contract Performance Measurement & Management","1.00","Procurement"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","B2","50440","60130","Decision Support","7.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00206170","B2","50440","60130","Energy Management","3.00","Operational Delivery"
