Main Department,Organisation,Annual Paybill (delegated grades for financial year 2011/12),Headcount (delegated grades as at 31 March 2012),Cost of in-year NCPRP for delegated grades only (£),Number of staff in delegated grades receiving an in-year NCPRP,In-Year - Number of staff in delegated grades receiving an in-year NCPRP as a % of headcount,In-Year - Value of maximum in-year NCPRP paid to a member of staff in the delegated grades only,In-Year - Median NCPRP for those receiving an in-year NCPRP for delegated grades only,End of Year - Cost of end of year NCPRP for delegated grades only (£s),End of Year - Number of staff in delegated grades receiving an end of year NCPRP,End of Year - Delegated grade staff receiving an end of year NCPRP as a % of headcount,End of Year - Value of maximum end of year NCPRP paid to a member of staff in the delegated grades only,End of Year - Median NCPRP for those receiving an end of year NCPRP for delegated grades only,Total Overall cost of NCPRP (in-year and end of year) for delegated grades only,Total Cost of NCPRP as a % of paybill for delegated grades only (%),SCS on standard contracts (end of year NCPRP) - Annual SCS paybill for those SCS on standard contracts (for financial year 2011/12),SCS on standard contracts (end of year NCPRP) - Number of SCS on standard contracts - Headcount (as at 31 March 2012),SCS on standard contracts (end of year NCPRP) - Cost of NCPRP for SCS standard contract staff (£s),SCS on standard contracts (end of year NCPRP) - Cost of NCPRP for SCS standard contract staff as a % of SCS standard contract staff paybill for 2011/12 (%),SCS on standard contracts (end of year NCPRP) - Number of SCS standard contract staff receiving a NCPRP,SCS on standard contracts (end of year NCPRP) - SCS standard contract staff receiving a NCPRP as a % of SCS standard contract staff headcount,SCS on standard contracts (end of year NCPRP) - Value of maximum NCPRP paid to a member of SCS standard contract staff for 2011/12,SCS on standard contracts (end of year NCPRP) - Median NCPRP for those SCS standard contract staff receiving a NCPRP,Information for SCS on non-standard contracts - Number of SCS on non-standard contarcts - headcount (as at 31 March 2012),Information for SCS on non-standard contracts Value of maximum MCPRP paid to a member of SCS non-standard contract staff for 2011/12,Comments
Department for International Development,Department for International Development,"£86,560,000",1618,£0,£0,0.00%,£0,£0,"£882,000",1569,97.00%,"£1,100",£615,"£882,000",1.00%,"£8,467,797",83,"£197,500",2.30%,21,25.30%,"£15,000","£10,000",0,£0,
