"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Home Office","UK Border Agency","Complaints Improvement Directorate","1UKBA22","Grade 6","54705","67699","senior operational manager","4.00","Human Resources"
"Home Office","UK Border Agency","Complaints Improvement Directorate","1UKBA22","Grade 7","44656","55264","Business Manager","9.73","Human Resources"
"Home Office","UK Border Agency","Complaints Improvement Directorate","1UKBA22","SEO","32602","37964","Programme Manager","26.64","Human Resources"
"Home Office","UK Border Agency","Complaints Improvement Directorate","1UKBA22","HEO","25297","29757","Office Manager","25.00","Human Resources"
"Home Office","UK Border Agency","Complaints Improvement Directorate","1UKBA22","CIO","25816","31306","Operational manager","3.80","Human Resources"
"Home Office","UK Border Agency","Complaints Improvement Directorate","1UKBA22","EO","20235","23802","Office Manager","32.70","Human Resources"
"Home Office","UK Border Agency","Complaints Improvement Directorate","1UKBA22","IO","21505","26079","Programme Support Officer","1.60","Human Resources"
"Home Office","UK Border Agency","Complaints Improvement Directorate","1UKBA22","AO","15386","17377","Operations Support Officer","53.94","Human Resources"
"Home Office","UK Border Agency","Complaints Improvement Directorate","1UKBA22","AA","14043","14774","Operations Support Officer","31.21","Human Resources"
"Home Office","UK Border Agency","People and Organisational Development","1UKBA35","Grade 6","54705","67699","Senior HR Manager","3.82","Human Resources"
"Home Office","UK Border Agency","People and Organisational Development","1UKBA35","Grade 7","44656","55264","Senior HR Manager","11.63","Human Resources"
"Home Office","UK Border Agency","People and Organisational Development","1UKBA35","SEO","32602","37964","Human Resources Officer","23.00","Human Resources"
"Home Office","UK Border Agency","People and Organisational Development","1UKBA35","HEO","25297","29757","Human Resources Officer","8.20","Human Resources"
"Home Office","UK Border Agency","People and Organisational Development","1UKBA35","EO","20235","23802","Human Resources Officer","9.23","Human Resources"
"Home Office","UK Border Agency","People and Organisational Development","1UKBA35","AO","15386","17377","Human Resources Support Officer","6.52","Human Resources"
