Tool Ref,Department,Organisation Name,Project name,Basis for expenditure approval,Total Value Requested (£),Total Value Approved (£),Date of approval,Lead Control
HMG2316,DfID,,DfID International Citizens Service 15/16,"Over the past three years more than 7,500 young people from the UK have taken up volunteering opportunities making a lasting difference to some of the world's poorest countries and developing their leadership skills and employment prospects. Over the next three years 10,000 places are on offer (the Government's manifesto reaffirmed its commitment to the ICS and we are exploring increasing the number",,675126,20/08/2015,Advertising & Marketing
,,,,,,,,
,,,,,,,,
,,,,,,,,
