"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","OF5","84878","93304","Officer","272.00","Military"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","OF4","70059","81123","Officer","1098.00","Military"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","OF3","49918","59783","Officer","3372.00","Military"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","OF2","39629","47127","Officer","3961.00","Military"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","OF1","25727","34180","Officer","1352.00","Military"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","OR9","47018","50183","Enlisted Soldier","1141.00","Military"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","OR8","40596","47421","Enlisted Soldier","3264.00","Military"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","OR7","37325","47421","Enlisted Soldier","5226.00","Military"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","OR6","33159","41030","Enlisted Soldier","7953.00","Military"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","OR4","29474","35028","Enlisted Soldier","11454.00","Military"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","OR3","25272","29603","Enlisted Soldier","14684.00","Military"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","OR2","18306","29603","Enlisted Soldier","20776.00","Military"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Director of Studies RMAS/BRNC","70397","73213","Business Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","B1","58674","72907","Teaching","3.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Senior Lecturer RMAS/BRNC","37098","44711","Teaching","21.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Senior Lecturer RMAS/BRNC","37098","44711","Training Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Senior Lecturer RMAS/BRNC (SR)","37147","48149","Teaching","11.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Academic Prof of Music (Eng) - 2018","53112","53112","Specialist Instruction","2.56","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Academic Prof of Music (Eng) - 2018","53112","53112","Training Support","1.62","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Soulbury Tier 4","58566","64902","Teaching Advice/Inspection","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Soulbury Tier 4","58566","64902","Teaching Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Retired Officer 1","39337","44711","Business Management","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Retired Officer 2","31351","36696","Direct Military Support","5.75","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Retired Officer 2","31351","36696","Business Management","4.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Retired Officer 2","31351","36696","Service HR Expert","1.68","Human Resources"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Retired Officer 2","31351","36696","Teaching","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Retired Officer 2","31351","36696","Obsolete Security","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Retired Officer 2","31351","36696","Range Management","1.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Retired Officer 2","31351","36696","Administrative Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Retired Officer 3","26623","29383","Business Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Medical Officer","58757","72907","Gen Practice Medical","0.32","Medicine"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Civilian Medical Practitioner","66379","78857","Gen Practice Medical","3.00","Medicine"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Mess Manager A","24407","29383","Soft Facilities Management","0.80","Property and asset management"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Senior Lecturer","46490","48351","Teaching","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Instrumental Prof of Music (Eng) - 2821","45334","45334","Training Support","2.39","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","JNC Level 2 (Youth Worker) 2-10","21525","28461","Community Development Work","3.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1167535","Scot Teacher Scale 1 (Secy)","21438","34200","Teaching","15.76","Operational Delivery"
