"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Culture, Media and Sport","Science Museum Group","Finance & ICT","1","Salary Band £10k-£30k","10000","30000","Finance Assistant","7.60","Finance"
"Department for Culture, Media and Sport","Science Museum Group","Finance & ICT","1","Salary Band £10k-£30k","10000","30000","Finance Manager","2.00","Finance"
"Department for Culture, Media and Sport","Science Museum Group","Finance & ICT","1","Salary Band £10k-£30k","10000","30000","Finance Officer","4.73","Finance"
"Department for Culture, Media and Sport","Science Museum Group","Finance & ICT","1","Salary Band £10k-£30k","10000","30000","ICT Officer","11.00","Information Technology"
"Department for Culture, Media and Sport","Science Museum Group","Finance & ICT","1","Salary Band £30k-£50k","30000","50000","Finance Manager","8.00","Finance"
"Department for Culture, Media and Sport","Science Museum Group","Finance & ICT","1","Salary Band £30k-£50k","30000","50000","ICT Manager","4.00","Information Technology"
"Department for Culture, Media and Sport","Science Museum Group","Finance & ICT","1","Salary Band £30k-£50k","30000","50000","ICT Officer","5.00","Information Technology"
"Department for Culture, Media and Sport","Science Museum Group","Finance & ICT","1","Salary Band £50k and over","50000","90000","Senior Manager","3.00","Finance"
"Department for Culture, Media and Sport","Science Museum Group","National Railway Museum","2","Salary Band £10k-£30k","10000","30000","Administrator","3.60","Science and Engineering"
"Department for Culture, Media and Sport","Science Museum Group","National Railway Museum","2","Salary Band £10k-£30k","10000","30000","Collections Assistant","2.00","Science and Engineering"
"Department for Culture, Media and Sport","Science Museum Group","National Railway Museum","2","Salary Band £10k-£30k","10000","30000","Curator","1.00","Science and Engineering"
"Department for Culture, Media and Sport","Science Museum Group","National Railway Museum","2","Salary Band £10k-£30k","10000","30000","Learning Assistant","3.00","Science and Engineering"
"Department for Culture, Media and Sport","Science Museum Group","National Railway Museum","2","Salary Band £10k-£30k","10000","30000","Learning Manager","1.00","Operational Delivery"
"Department for Culture, Media and Sport","Science Museum Group","National Railway Museum","2","Salary Band £10k-£30k","10000","30000","Learning Officer","11.50","Operational Delivery"
"Department for Culture, Media and Sport","Science Museum Group","National Railway Museum","2","Salary Band £10k-£30k","10000","30000","Learning Supervisor","2.00","Operational Delivery"
"Department for Culture, Media and Sport","Science Museum Group","National Railway Museum","2","Salary Band £10k-£30k","10000","30000","Marketing Officer","5.00","Communications"
"Department for Culture, Media and Sport","Science Museum Group","National Railway Museum","2","Salary Band £10k-£30k","10000","30000","Visitor Assistant","20.46","Operational Delivery"
"Department for Culture, Media and Sport","Science Museum Group","National Railway Museum","2","Salary Band £10k-£30k","10000","30000","Visitor Manager","1.00","Operational Delivery"
"Department for Culture, Media and Sport","Science Museum Group","National Railway Museum","2","Salary Band £10k-£30k","10000","30000","Visitor Team Leader","5.00","Operational Delivery"
"Department for Culture, Media and Sport","Science Museum Group","National Railway Museum","2","Salary Band £10k-£30k","10000","30000","Collections/Exhibitions Officer","15.96","Science and Engineering"
"Department for Culture, Media and Sport","Science Museum Group","National Railway Museum","2","Salary Band £10k-£30k","10000","30000","Collections/Exhibitions Manager","1.00","Science and Engineering"
"Department for Culture, Media and Sport","Science Museum Group","National Railway Museum","2","Salary Band £30k-£50k","30000","50000","Curator","4.00","Science and Engineering"
"Department for Culture, Media and Sport","Science Museum Group","National Railway Museum","2","Salary Band £30k-£50k","30000","50000","Marketing Manager","1.00","Communications"
"Department for Culture, Media and Sport","Science Museum Group","National Railway Museum","2","Salary Band £30k-£50k","30000","50000","Senior Manager","3.00","Science and Engineering"
"Department for Culture, Media and Sport","Science Museum Group","National Railway Museum","2","Salary Band £30k-£50k","30000","50000","Collections/Exhibitions Officer","1.00","Science and Engineering"
"Department for Culture, Media and Sport","Science Museum Group","National Railway Museum","2","Salary Band £30k-£50k","30000","50000","Collections/Exhibitions Manager","7.00","Science and Engineering"
"Department for Culture, Media and Sport","Science Museum Group","Director's Office","6","Salary Band £10k-£30k","10000","30000","Administrator","1.00","Policy"
"Department for Culture, Media and Sport","Science Museum Group","Director's Office","6","Salary Band £10k-£30k","10000","30000","Strategy Officer","1.00","Policy"
"Department for Culture, Media and Sport","Science Museum Group","Director's Office","6","Salary Band £30k-£50k","30000","50000","Administrator","1.00","Policy"
"Department for Culture, Media and Sport","Science Museum Group","Director's Office","6","Salary Band £30k-£50k","30000","50000","Strategy Manager","1.20","Policy"
"Department for Culture, Media and Sport","Science Museum Group","Director's Office","6","Salary Band £50k and over","50000","90000","Senior Strategy Manager","1.00","Policy"
"Department for Culture, Media and Sport","Science Museum Group","Learning","8","Salary Band £10k-£30k","10000","30000","Learning Manager","8.00","Operational Delivery"
"Department for Culture, Media and Sport","Science Museum Group","Learning","8","Salary Band £10k-£30k","10000","30000","Learning Officer","86.78","Operational Delivery"
"Department for Culture, Media and Sport","Science Museum Group","Learning","8","Salary Band £10k-£30k","10000","30000","Learning Supervisor","10.00","Operational Delivery"
"Department for Culture, Media and Sport","Science Museum Group","Learning","8","Salary Band £30k-£50k","30000","50000","Learning Manager","8.60","Operational Delivery"
"Department for Culture, Media and Sport","Science Museum Group","Learning","8","Salary Band £30k-£50k","30000","50000","Learning Officer","0.50","Operational Delivery"
"Department for Culture, Media and Sport","Science Museum Group","Learning","8","Salary Band £30k-£50k","30000","50000","Learning Supervisor","1.00","Operational Delivery"
"Department for Culture, Media and Sport","Science Museum Group","Learning","8","Salary Band £30k-£50k","30000","50000","Senior Learning Manager","4.00","Operational Delivery"
"Department for Culture, Media and Sport","Science Museum Group","Development","9","Salary Band £10k-£30k","10000","30000","Development Officer","11.91","Operational Research"
