"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Business Innovation and Skills","Biotechnology and Biological Sciences Research Council","Institute for Animal Health","IAH1","PC2","66000","85280","Scientist","1.00","Science and Engineering"
"Department for Business Innovation and Skills","Biotechnology and Biological Sciences Research Council","Institute for Animal Health","IAH1","A","13185","16947","Admin Assistant","1.00","Operational delivery"
"Department for Business Innovation and Skills","Biotechnology and Biological Sciences Research Council","Institute for Animal Health","IAH1","A","13185","16947","Cleaner","10.50","Operational delivery"
"Department for Business Innovation and Skills","Biotechnology and Biological Sciences Research Council","Institute for Animal Health","IAH1","A","13185","16947","Admin Assistant","2.00","Procurement"
"Department for Business Innovation and Skills","Biotechnology and Biological Sciences Research Council","Institute for Animal Health","IAH1","A","13185","16947","Engineer","2.00","Property and Asset Management"
"Department for Business Innovation and Skills","Biotechnology and Biological Sciences Research Council","Institute for Animal Health","IAH1","A","13185","16947","Scientist","2.00","Science and Engineering"
"Department for Business Innovation and Skills","Biotechnology and Biological Sciences Research Council","Institute for Animal Health","IAH1","B","16400","20956","HR Officer","2.00","Human resources"
"Department for Business Innovation and Skills","Biotechnology and Biological Sciences Research Council","Institute for Animal Health","IAH1","B","16400","20956","Admin Assistant","0.60","Operational delivery"
"Department for Business Innovation and Skills","Biotechnology and Biological Sciences Research Council","Institute for Animal Health","IAH1","B","16400","20956","Cleaner","2.00","Operational delivery"
"Department for Business Innovation and Skills","Biotechnology and Biological Sciences Research Council","Institute for Animal Health","IAH1","B","16400","20956","Microbiological Services Technician","2.00","Operational delivery"
"Department for Business Innovation and Skills","Biotechnology and Biological Sciences Research Council","Institute for Animal Health","IAH1","B","16400","20956","Admin Assistant","2.00","Procurement"
"Department for Business Innovation and Skills","Biotechnology and Biological Sciences Research Council","Institute for Animal Health","IAH1","B","16400","20956","Animal Technician","25.00","Property and Asset Management"
"Department for Business Innovation and Skills","Biotechnology and Biological Sciences Research Council","Institute for Animal Health","IAH1","B","16400","20956","Engineer","1.00","Property and Asset Management"
"Department for Business Innovation and Skills","Biotechnology and Biological Sciences Research Council","Institute for Animal Health","IAH1","C","21098","26958","Finance Officer","3.00","Finance"
"Department for Business Innovation and Skills","Biotechnology and Biological Sciences Research Council","Institute for Animal Health","IAH1","C","21098","26958","HR Officer","0.60","Human resources"
"Department for Business Innovation and Skills","Biotechnology and Biological Sciences Research Council","Institute for Animal Health","IAH1","C","21098","26958","IT Support Officer","3.60","Information Technology"
"Department for Business Innovation and Skills","Biotechnology and Biological Sciences Research Council","Institute for Animal Health","IAH1","C","21098","26958","Librarian","2.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Biotechnology and Biological Sciences Research Council","Institute for Animal Health","IAH1","C","21098","26958","Admin Assistant","7.60","Operational delivery"
