"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Corporate Services","3","Grade 6","54310","70310","Grade 6 Vet","2.00","Vets"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Corporate Services","3","Grade 6","54310","70310","Grade 6","1.00","Finance"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Corporate Services","3","Grade 6","54310","70310","Grade 6","1.00","Information Technology"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Corporate Services","3","Grade 6","54310","70310","Grade 6","1.00","Other"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Corporate Services","3","Grade 6","54310","70310","Grade 6","1.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Corporate Services","3","Grade 7","44970","59290","Grade 7 Scientist","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Corporate Services","3","Grade 7","44970","59290","Grade 7","3.00","Finance"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Corporate Services","3","Grade 7","44970","59290","Grade 7","2.00","Other"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Corporate Services","3","Grade 7","44970","59290","Grade 7","6.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Corporate Services","3","HEO","27400","35350","Higher Executive Officer","10.00","Finance"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Corporate Services","3","HEO","27400","35350","Higher Executive Officer","12.62","Information Technology"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Corporate Services","3","HEO","27400","35350","Higher Executive Officer","1.00","Other"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Corporate Services","3","HEO","27400","35350","Higher Executive Officer","11.55","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Corporate Services","3","HEO","27400","35350","Higher Scientific Officer","5.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Corporate Services","3","SEO","33900","43190","Senior Executive Officer","8.44","Finance"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Corporate Services","3","SEO","33900","43190","Senior Executive Officer","2.00","Information Technology"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Corporate Services","3","SEO","33900","43190","Senior Executive Officer","3.81","Other"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Corporate Services","3","SEO","33900","43190","Senior Executive Officer","11.05","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Corporate Services","3","SEO","33900","43190","Senior Scientific Officer","5.60","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Corporate Services","3","SEO","33900","43190","Veterinary Officer","0.80","Vets"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Corporate Services","3","AO","19060","23170","Administrative Officer","2.00","Human Resources"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Corporate Services","3","EO","22820","29210","Executive Officer","7.00","Human Resources"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Corporate Services","3","Grade 6","54310","70310","Grade 6","1.00","Human Resources"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Corporate Services","3","Grade 7","44970","59290","Grade 7","4.00","Human Resources"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Corporate Services","3","HEO","27400","35350","Higher Executive Officer","2.45","Human Resources"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Corporate Services","3","SEO","33900","43190","Senior Executive Officer","3.00","Human Resources"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Operations Directorate","6","AA","15980","19890","Administrative Assistant","4.84","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Operations Directorate","6","AA","15980","19890","Laboratory Attendant","1.76","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Operations Directorate","6","AO","19060","23170","Administrative Officer","438.93","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Operations Directorate","6","AO","19060","23170","Assistant Scientific Officer","106.22","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Operations Directorate","6","AO","19060","23170","Administrative Officer","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Operations Directorate","6","AO","19060","23170","Administrative Officer","0.74","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Operations Directorate","6","EO","22820","29210","Animal Health Officer","190.35","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Operations Directorate","6","EO","22820","29210","Executive Officer","66.43","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Operations Directorate","6","EO","22820","29210","Executive Officer","1.00","Other"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Operations Directorate","6","EO","22820","29210","Scientific Officer","36.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Operations Directorate","6","Grade 6","54310","70310","Grade 6 Vet","16.00","Vets"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Operations Directorate","6","Grade 6","54310","70310","Grade 6","6.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Operations Directorate","6","Grade 7","44970","59290","Grade 7 Vet","16.00","Vets"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Operations Directorate","6","Grade 7","44970","59290","Grade 7","27.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Operations Directorate","6","Grade 7","44970","59290","Grade 7","1.00","Other"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Operations Directorate","6","Grade 7","44970","59290","Grade 7 Scientist","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Operations Directorate","6","HEO","27400","35350","Animal Health Officer","1.43","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Operations Directorate","6","HEO","27400","35350","Higher Executive Officer","61.18","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Operations Directorate","6","HEO","27400","35350","Higher Scientific Officer","14.06","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Operations Directorate","6","HEO","27400","35350","Higher Executive Officer","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Operations Directorate","6","HEO","27400","35350","Higher Executive Officer","3.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Operations Directorate","6","HEO","27400","35350","Veterinary Inspector","4.28","Vets"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Operations Directorate","6","SEO","33900","43190","Senior Executive Officer","22.48","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Operations Directorate","6","SEO","33900","43190","Senior Executive Officer","1.00","Other"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Operations Directorate","6","SEO","33900","43190","Senior Scientific Officer","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Operations Directorate","6","SEO","33900","43190","Senior Veterinary Inspector","91.28","Vets"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Operations Directorate","6","SEO","33900","43190","Veterinary Investigation Officer","19.80","Vets"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Operations Directorate","6","SEO","33900","43190","Veterinary Officer","121.73","Vets"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Plant and Bee Health Directorate","7","AA","15980","19890","Administrative Assistant","3.22","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Plant and Bee Health Directorate","7","AO","19060","23170","Administrative Officer","33.16","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Plant and Bee Health Directorate","7","AO","19060","23170","Administrative Officer","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Plant and Bee Health Directorate","7","EO","22820","29210","Executive Officer","3.00","Communications"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Plant and Bee Health Directorate","7","EO","22820","29210","Executive Officer","100.66","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Plant and Bee Health Directorate","7","Grade 6","54310","70310","Grade 6","1.00","Communications"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Plant and Bee Health Directorate","7","Grade 6","54310","70310","Grade 6","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Plant and Bee Health Directorate","7","Grade 7","44970","59290","Grade 7","2.90","Communications"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Plant and Bee Health Directorate","7","Grade 7","44970","59290","Grade 7","8.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Plant and Bee Health Directorate","7","HEO","27400","35350","Higher Executive Officer","5.83","Communications"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Plant and Bee Health Directorate","7","HEO","27400","35350","Higher Executive Officer","63.57","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Plant and Bee Health Directorate","7","SEO","33900","43190","Senior Executive Officer","5.00","Communications"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Plant and Bee Health Directorate","7","SEO","33900","43190","Senior Executive Officer","16.95","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Science Directorate","5","AA","15980","19890","Assistant Animal Technician","4.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Science Directorate","5","AA","15980","19890","Laboratory Attendant","5.06","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Science Directorate","5","AO","19060","23170","Administrative Officer","37.12","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Science Directorate","5","AO","19060","23170","Animal Technician","30.66","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Science Directorate","5","AO","19060","23170","Assistant Animal Technician","6.27","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Science Directorate","5","AO","19060","23170","Assistant Scientific Officer","50.42","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Science Directorate","5","AO","19060","23170","Executive Officer","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Science Directorate","5","EO","22820","29210","Animal Technician","2.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Science Directorate","5","EO","22820","29210","Executive Officer","24.78","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Science Directorate","5","EO","22820","29210","Farm Manager","4.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Science Directorate","5","EO","22820","29210","Scientific Officer","62.99","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Science Directorate","5","Grade 6","54310","70310","Grade 6 Scientist","6.50","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Science Directorate","5","Grade 6","54310","70310","Grade 6 Vet","1.83","Vets"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Science Directorate","5","Grade 6","54310","70310","Grade 6","2.73","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Science Directorate","5","Grade 7","44970","59290","Grade 7 Scientist","13.28","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Science Directorate","5","Grade 7","44970","59290","Grade 7 Vet","5.92","Vets"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Science Directorate","5","Grade 7","44970","59290","Grade 7","6.60","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Science Directorate","5","HEO","27400","35350","Higher Executive Officer","22.71","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Science Directorate","5","HEO","27400","35350","Higher Scientific Officer","79.17","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Science Directorate","5","SEO","33900","43190","Senior Executive Officer","10.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Science Directorate","5","SEO","33900","43190","Senior Scientific Officer","49.28","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Science Directorate","5","SEO","33900","43190","Senior Veterinary Inspector","2.00","Vets"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Science Directorate","5","SEO","33900","43190","Veterinary Investigation Officer","11.83","Vets"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Veterinary Directorate","2","AO","19060","23170","Administrative Officer","2.00","Policy"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Veterinary Directorate","2","EO","22820","29210","Executive Officer","4.00","Policy"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Veterinary Directorate","2","EO","22820","29210","Executive Officer","2.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Veterinary Directorate","2","EO","22820","29210","Scientific Officer","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Veterinary Directorate","2","Grade 6","54310","70310","Grade 6 Vet","6.00","Vets"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Veterinary Directorate","2","Grade 7","44970","59290","Grade 7 Scientist","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Veterinary Directorate","2","Grade 7","44970","59290","Grade 7 Vet","19.68","Vets"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Veterinary Directorate","2","Grade 7","44970","59290","Grade 7","1.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Veterinary Directorate","2","HEO","27400","35350","Higher Executive Officer","4.00","Policy"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Veterinary Directorate","2","HEO","27400","35350","Higher Scientific Officer","1.69","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Veterinary Directorate","2","SEO","33900","43190","Senior Executive Officer","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Veterinary Directorate","2","SEO","33900","43190","Senior Executive Officer","1.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Veterinary Directorate","2","SEO","33900","43190","Senior Scientific Officer","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Veterinary Directorate","2","SEO","33900","43190","Senior Veterinary Inspector","1.00","Vets"
"Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","Veterinary Directorate","2","SEO","33900","43190","Veterinary Investigation Officer","1.00","Vets"
