"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Transport","DVLA","Operations","196","Grade 6","57855","66533","Senior Operational Manager","27.31","Operational Delivery"
"Department for Transport","DVLA","Operations","196","Grade 7","46694","53700","Senior Operational Manager","15.84","Operational Delivery"
"Department for Transport","DVLA","Operations","196","SEO (London)","39086","43777","Senior Operational Manager","1.00","Operational Delivery"
"Department for Transport","DVLA","Commercial","16","EO","23894","25328","Procurement Officer","22.17","Procurement"
"Department for Transport","DVLA","Commercial","16","HEO","28668","31822","Procurement Officer","29.46","Procurement"
"Department for Transport","DVLA","Commercial","16","SEO","36487","40886","Senior Procurement Officer","15.78","Procurement"
"Department for Transport","DVLA","Commercial","16","AA","16256","16256","Procurement Support Officer","7.71","Procurement"
"Department for Transport","DVLA","Commercial","16","AO","19155","19155","Procurement Support Officer","13.24","Procurement"
"Department for Transport","DVLA","Commercial","16","Grade 6","57855","66533","Senior Procurement Officer","4.00","Procurement"
"Department for Transport","DVLA","Commercial","16","Grade 7","46694","53700","Senior Procurement Officer","7.00","Procurement"
"Department for Transport","DVLA","Strategy, Policy & Communciations","193","EO","23894","25328","Policy Adviser","60.31","Policy"
"Department for Transport","DVLA","Strategy, Policy & Communciations","193","HEO","28668","31822","Policy Adviser","48.98","Policy"
"Department for Transport","DVLA","Strategy, Policy & Communciations","193","SEO","36487","40886","Senior Policy Adviser","16.83","Policy"
"Department for Transport","DVLA","Strategy, Policy & Communciations","193","AA","16256","16256","Policy Support Officer","9.49","Policy"
"Department for Transport","DVLA","Strategy, Policy & Communciations","193","AO","19155","19155","Policy Support Officer","45.96","Policy"
"Department for Transport","DVLA","Strategy, Policy & Communciations","193","Grade 6","57855","66533","Senior Policy Adviser","3.00","Policy"
"Department for Transport","DVLA","Strategy, Policy & Communciations","193","Grade 7","46694","53700","Senior Policy Adviser","8.71","Policy"
