"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Business Innovation and Skills","Met Office","Met Office","RD998","RD004_SCIENTIFIC MANAGER","38335","52038","Scientist","29.90","Science and Engineering"
"Department for Business Innovation and Skills","Met Office","Met Office","RD998","RD005_SENIOR SCIENTIST","29930","40150","Scientist","46.90","Science and Engineering"
"Department for Business Innovation and Skills","Met Office","Met Office","RD998","RD006_SCIENTIST","25500","33000","Scientist","63.40","Science and Engineering"
"Department for Business Innovation and Skills","Met Office","Met Office","RD998","RD007_FOUNDATION SCIENTIST","21250","27500","Scientist","20.70","Science and Engineering"
"Department for Business Innovation and Skills","Met Office","Met Office","RD998","RD015_Foundation Scientific Software Engineer","21250","27500","Scientist","5.00","Science and Engineering"
"Department for Business Innovation and Skills","Met Office","Met Office","RD998","RD016_SCIENTIFIC SOFTWARE ENGINEER","25500","33000","Scientist","6.60","Science and Engineering"
"Department for Business Innovation and Skills","Met Office","Met Office","RD998","RD017_Senior Scientific Software Engineer","29930","40150","Scientist","15.60","Science and Engineering"
"Department for Business Innovation and Skills","Met Office","Met Office","RD998","RD018_SCIENTIFIC SYSTEMS MANAGER","38335","52038","Scientist","3.00","Science and Engineering"
"Department for Business Innovation and Skills","Met Office","Met Office","RD998","RD019_SCIENTIFIC SOFTWARE SPECIALIST","36080","50600","Scientist","1.00","Science and Engineering"
"Department for Business Innovation and Skills","Met Office","Met Office","RD998","RD135_Senior Business Development Manager","37105","49775","Senior Marketing Manager","1.00","Other"
"Department for Business Innovation and Skills","Met Office","Met Office","RD999a","RD042_PRIVATE SECRETARY TO CE","26350","34100","Diary Manager","1.00","Programme and Project Management (PPM)"
"Department for Business Innovation and Skills","Met Office","Met Office","RD999a","RD046_COMMUNICATIONS MANAGER","36080","48400","Communications Manager","2.60","Communications"
"Department for Business Innovation and Skills","Met Office","Met Office","RD999a","RD163_COMMUNICATIONS SPECIALIST","24650","31900","Communications Officer","6.60","Communications"
"Department for Business Innovation and Skills","Met Office","Met Office","RD999a","RD164_Communications Co-ordinator","20400","26400","Communications Officer","4.00","Communications"
"Department for Business Innovation and Skills","Met Office","Met Office","RD999a","RD165_DESIGNER","20400","26400","Communications Officer","4.00","Communications"
"Department for Business Innovation and Skills","Met Office","Met Office","RD999a","RD175_PRESS OFFICER","24650","31900","Communications Officer","4.00","Communications"
"Department for Business Innovation and Skills","Met Office","Met Office","RD999a","RD225_BUSINESS ADMINISTRATOR","15400","18810","Programme Support Officer","0.90","Programme and Project Management (PPM)"
"Department for Business Innovation and Skills","Met Office","Met Office","RD999a","RD231_EXECUTIVE DIRECTOR","71926","97924","Executive Director","5.40","Programme and Project Management (PPM)"
"Department for Business Innovation and Skills","Met Office","Met Office","RD999a","RD232_EXECUTIVE HEAD","53321","70150","Executive Head","1.00","Programme and Project Management (PPM)"
"Department for Business Innovation and Skills","Met Office","Met Office","RD999b","RD001_SCIENTIFIC STRATEGIC HEAD","47310","71588","Scientist","17.40","Science and Engineering"
"Department for Business Innovation and Skills","Met Office","Met Office","RD999b","RD002_SCIENCE FELLOW","44700","80500","Scientist","4.60","Science and Engineering"
"Department for Business Innovation and Skills","Met Office","Met Office","RD999b","RD003_EXPERT SCIENTIST","36080","50600","Scientist","10.80","Science and Engineering"
"Department for Business Innovation and Skills","Met Office","Met Office","RD999b","RD004_SCIENTIFIC MANAGER","38335","52038","Scientist","44.70","Science and Engineering"
"Department for Business Innovation and Skills","Met Office","Met Office","RD999b","RD005_SENIOR SCIENTIST","29930","40150","Scientist","81.70","Science and Engineering"
"Department for Business Innovation and Skills","Met Office","Met Office","RD999b","RD006_SCIENTIST","25500","33000","Scientist","83.00","Science and Engineering"
"Department for Business Innovation and Skills","Met Office","Met Office","RD999b","RD007_FOUNDATION SCIENTIST","21250","27500","Scientist","16.60","Science and Engineering"
"Department for Business Innovation and Skills","Met Office","Met Office","RD999b","RD015_Foundation Scientific Software Engineer","21250","27500","Scientist","2.00","Science and Engineering"
"Department for Business Innovation and Skills","Met Office","Met Office","RD999b","RD016_SCIENTIFIC SOFTWARE ENGINEER","25500","33000","Scientist","9.00","Science and Engineering"
"Department for Business Innovation and Skills","Met Office","Met Office","RD999b","RD017_Senior Scientific Software Engineer","29930","40150","Scientist","9.00","Science and Engineering"
"Department for Business Innovation and Skills","Met Office","Met Office","RD999b","RD018_SCIENTIFIC SYSTEMS MANAGER","38335","52038","Scientist","3.00","Science and Engineering"
"Department for Business Innovation and Skills","Met Office","Met Office","RD999b","RD019_SCIENTIFIC SOFTWARE SPECIALIST","36080","50600","Scientist","3.50","Science and Engineering"
"Department for Business Innovation and Skills","Met Office","Met Office","RD999b","RD020_Scientific Software Strategic Head","47310","71588","Scientist","1.00","Science and Engineering"
"Department for Business Innovation and Skills","Met Office","Met Office","RD999b","RD041_PERSONAL ASSISTANT","18900","23100","Programme Support Officer","2.80","Programme and Project Management (PPM)"
"Department for Business Innovation and Skills","Met Office","Met Office","RD999b","RD057_PLACEMENT TRAINEE/INTERNSHIP","13500","16500","IT Support Officer","2.00","Information Technology"
"Department for Business Innovation and Skills","Met Office","Met Office","RD999b","RD163_COMMUNICATIONS SPECIALIST","24650","31900","Communications Officer","1.00","Communications"
"Department for Business Innovation and Skills","Met Office","Met Office","RD999b","RD206_SENIOR BUSINESS ADMINISTRATOR","18900","23100","Programme Support Officer","3.00","Programme and Project Management (PPM)"
"Department for Business Innovation and Skills","Met Office","Met Office","RD999b","RD208_Programme Co-Ordination Manager","25500","33000","Programme Support Officer","1.00","Programme and Project Management (PPM)"
"Department for Business Innovation and Skills","Met Office","Met Office","RD999b","RD232_EXECUTIVE HEAD","53321","70150","Executive Head","1.80","Programme and Project Management (PPM)"
"Department for Business Innovation and Skills","Met Office","Met Office","RD999b","RD233_HEAD","47784","60713","Head","1.00","Programme and Project Management (PPM)"
