"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Transport","Northern Lighthouse Board","Chief Executive's Office","NLB01","D","21612","28812","Assistant to the Chief Executive/Secretary to the Board","1.00","Policy"
"Department for Transport","Northern Lighthouse Board","Chief Executive's Office","NLB01","E","26748","35664","Health & Safety Officer","2.00","Human Resources"
"Department for Transport","Northern Lighthouse Board","Chief Executive's Office","NLB01","E","26748","35664","HR Advisor","2.00","Human Resources"
"Department for Transport","Northern Lighthouse Board","Chief Executive's Office","NLB01","A","16272","17880","HR Assistant","0.80","Human Resources"
"Department for Transport","Northern Lighthouse Board","Chief Executive's Office","NLB01","C","20472","25272","HR Coordinator","1.00","Human Resources"
"Department for Transport","Northern Lighthouse Board","Chief Executive's Office","NLB01","SM1","38916","55596","HR Manager","0.80","Human Resources"
"Department for Transport","Northern Lighthouse Board","Chief Executive's Office","NLB01","E","26748","35664","Information Officer","0.90","Knowledge and Information Management (KIM)"
"Department for Transport","Northern Lighthouse Board","Chief Executive's Office","NLB01","F","33252","47508","Quality Co-ordinator","1.00","Programme and Project Management (PPM)"
"Department for Transport","Northern Lighthouse Board","Chief Executive's Office","NLB01","C","20472","25272","Quality, Health, Safety & Environment Assistant","1.00","Human Resources"
"Department for Transport","Northern Lighthouse Board","Chief Executive's Office","NLB01","SM1","38916","55596","Quality, Health, Safety & Environment Manager","1.00","Human Resources"
"Department for Transport","Northern Lighthouse Board","Finance & Admin. Dept","NLB02","C","20472","25272","Assistant Facilities Officer","1.00","Property and asset management"
"Department for Transport","Northern Lighthouse Board","Finance & Admin. Dept","NLB02","C","20472","25272","Commercial Co-ordinator","1.00","Procurement"
"Department for Transport","Northern Lighthouse Board","Finance & Admin. Dept","NLB02","SM1","38916","55596","Commercial Manager","1.00","Procurement"
"Department for Transport","Northern Lighthouse Board","Finance & Admin. Dept","NLB02","E","26748","35664","Compliance Officer","1.00","Knowledge and Information Management (KIM)"
"Department for Transport","Northern Lighthouse Board","Finance & Admin. Dept","NLB02","D","21612","28812","Facilities Officer","1.00","Property and asset management"
"Department for Transport","Northern Lighthouse Board","Finance & Admin. Dept","NLB02","B","17016","19764","Finance Assistant","2.00","Finance"
"Department for Transport","Northern Lighthouse Board","Finance & Admin. Dept","NLB02","SM1","38916","55596","Finance Manager","1.00","Finance"
"Department for Transport","Northern Lighthouse Board","Finance & Admin. Dept","NLB02","SM1","38916","55596","Information Systems Manager","1.00","Information Technology"
"Department for Transport","Northern Lighthouse Board","Finance & Admin. Dept","NLB02","E","26748","35664","Management Accountant Trainee","0.80","Finance"
"Department for Transport","Northern Lighthouse Board","Finance & Admin. Dept","NLB02","F","33252","47508","Network Manager","1.00","Information Technology"
"Department for Transport","Northern Lighthouse Board","Finance & Admin. Dept","NLB02","C","20472","25272","PA to Director of Finance","1.00","Finance"
"Department for Transport","Northern Lighthouse Board","Finance & Admin. Dept","NLB02","C","20472","25272","Payments Supervisor","1.00","Finance"
"Department for Transport","Northern Lighthouse Board","Finance & Admin. Dept","NLB02","F","33252","47508","Payroll & Pensions Administrator","1.00","Finance"
"Department for Transport","Northern Lighthouse Board","Finance & Admin. Dept","NLB02","D","21612","28812","Procurement Administrator","1.00","Procurement"
