Minister,Date of Trip,Destination,Purpose,No.32 (The Royal Squadron)'  or 'other RAF' or 'Charter' or 'Scheduled' or 'Eurostar',Number of officials accompanying Ministers (where non-scheduled travel is used),Total Cost including travel and accommodation of Minister only
Secretary of State for Transport - The Rt Hon Philip Hammond MP,16/06/2011,Luxembourg,EU Transport Council,Eurostar,,£637
