"Body","Body Name","Posting Date","Transaction number","Amount","Supplier name","Supplier ID","Service Area","Expense Type","Expense Code","Type"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",22/03/2012,20079591,"814.00 ","Ashford-In-The-Water Parish Council",57008,"PC Reimbursements - Cemeteries","PC Reimbursable Expenditure",5203,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",19/03/2012,20079390,"1,721.30 ","ATS Euromaster Ltd",10118,"Vehicles & Plant","Tyres & Tubes",3124,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",09/03/2012,30005655,"1,954.95 ","Audit Commission",10119,"Performance Review","Audit Fees",4445,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",09/03/2012,30005655,"4,455.05 ","Audit Commission",10119,"Final Accounts","Audit Fees",4445,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",01/03/2012,20079123,"612.00 ","Badenoch & Clark",14095,"Housing & Council Tax Benefits","Temporary Agency Staff",1201,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",27/03/2012,20079685,"646.00 ","Badenoch & Clark",14095,"Housing & Council Tax Benefits","Temporary Agency Staff",1201,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",27/03/2012,20079686,"586.50 ","Badenoch & Clark",14095,"Housing & Council Tax Benefits","Temporary Agency Staff",1201,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",08/03/2012,20079225,"9,455.00 ","Bakewell Show Ltd",10138,"Car Parking","Rents",2301,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",19/03/2012,20079454,"714.00 ","Banner Plant Ltd",12005,"Aiming High","Miscellaneous Capital Expend","C007","Capital"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",30/03/2012,20079752,"2,660.00 ","British Parking Association",10259,"Car Parking","Subscriptions to Associations",4730,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",13/03/2012,30005586,"617.52 ","Bunzl Cleaning & Hygiene Supplies",14897,"Office Cleaning","Purchase of Materials - General",4040,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",14/03/2012,30005660,"-1,034.78 ","Cable & Wireless UK",15057,"Information Technology","Government Connect Connection Charge",4514,"Revenue"
