	901			Condensed or evaporated milk		p	1	2	2	2	2	2	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
	1102				Infant or baby milks - ready to drink	p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	2
	1103				Infant or baby milks - dried	p	0	0	1	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	3	3	3	2	2	3	4	3	3	4	4	4	5	5	7	5	7	6	8
	1201			Instant dried milk		p	0	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	1	1	2	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
	1301				Yoghurt	p	1	1	2	2	3	3	5	5	5	6	8	10	11	12	14	16	19	23	23	23	23	24	25	25	25	26	28	27	28	31	35	37	39	38	42	45	44	44	46	46
	1302				Fromage frais	p																			4	5	5	5	5	6	5	5	5	4	5	5	5	6	6	6	6	6	6	6	6	5
	1603				Dairy desserts - not frozen	p	0	0	0	0	0	0	0	0	0	0	1	1	1	2	2	3	3	4	5	6	7	7	8	8	10	10	10	12	13	14	14	13	13	14	14	16	16	16	16	15
	1605				Dried milk products	p																			0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
	1607				Milk drinks and other milks	p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	3	2	2	2	2	2	3	3	5	5	6	4	4	4	4	4	5	4	4	5	5
	1608				Non-dairy milk substitutes	p																															2	3	3	3	3	3	2	2	3	4
	1701			Cream		p	2	2	2	3	3	4	5	4	5	5	5	5	5	5	5	6	5	6	5	6	5	5	6	6	6	6	6	5	5	5	5	6	6	6	6	7	8	8	8	8
	2201			Hard cheese - cheddar type		p	5	6	8	10	11	13	15	17	18	18	18	19	20	20	23	24	25	25	26	27	27	28	29	31	30	29	31	30	30	31	30	34	35	37	40	43	44	45	45	48
	2202			Hard cheese - other uk or foreign equivalent		p	2	2	2	2	3	3	4	4	4	5	4	5	5	5	5	5	5	5	6	6	6	6	7	7	6	5	6	7	7	6	7	7	6	7	7	7	7	7	6	6
	2203			Hard cheese - edam or other foreign		p	0	1	1	1	1	1	1	1	1	2	2	2	2	2	3	3	3	3	4	4	4	4	5	4	4	5	4	5	6	5	6	6	5	6	6	7	7	7	8	9
	2205			Cottage cheese		p	0	0	0	0	0	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	2	2
	2206			Soft natural cheese		p	0	0	0	1	1	1	1	1	1	2	2	2	2	2	3	3	3	3	3	3	3	3	4	5	4	5	5	6	6	8	8	9	9	10	10	10	13	13	14	14
	2301		Processed cheese			p	1	1	1	1	1	1	2	2	2	2	2	3	3	3	3	4	4	4	5	4	5	5	6	6	5	5	6	7	7	8	7	7	7	7	7	6	6	7	7	7
	3102			Beef joints - on the bone		p	1	3	2	4	3	4	4	1	2	2	2	2	2	3	3	2	2	2	2	1	1	2	3	2	0	0	0	1	1	1	1	1	1	1	1	0	1	0	0	1
	3103			Beef joints - boned		p	9	11	12	14	16	16	19	18	21	20	18	20	20	20	20	20	18	16	15	14	16	15	8	9	11	11	13	14	15	15	15	14	17	14	14	14	13	14	15	14
	3104			Beef steak - less expensive		p	6	7	8	9	11	12	12	13	13	14	13	12	13	13	13	13	12	12	12	11	10	10	9	9	9	7	8	7	8	7	8	10	10	10	10	11	11	11	12	11
	3105			Beef steak - more expensive		p	5	6	6	6	9	10	11	11	11	10	11	12	13	14	14	17	12	14	12	13	13	14	13	17	16	16	17	19	18	21	23	21	21	22	21	21	23	20	21	25
	3106			Minced beef		p	4	4	5	6	6	8	9	9	11	11	11	12	12	13	14	15	14	16	15	16	14	14	11	12	12	13	15	14	15	15	16	17	18	21	22	24	25	27	29	29
	3107			All other beef and veal		p	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	1	1
	3601			Mutton		p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0
	3602			Lamb joints		p	6	7	9	10	12	13	15	15	14	15	14	14	14	13	13	15	16	15	13	13	10	11	13	12	11	12	11	12	13	13	12	13	13	15	12	13	14	13	14	13
	3603			Lamb chops		p	4	5	5	6	6	8	9	9	9	9	9	9	9	9	10	11	11	12	12	11	10	9	10	9	9	9	10	9	9	11	10	12	12	11	12	10	11	11	9	10
	3604			All other lamb		p	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	3	2	2	5	4	4	4	3	3	3	3	3	3	3	3	4	4	4	4	5	4
	4101			Pork joints		p	4	4	5	6	7	7	10	9	11	10	9	9	11	9	9	10	9	8	6	9	8	8	7	8	7	7	8	7	7	7	7	6	7	9	9	9	9	9	9	8
	4102			Pork chops		p	4	4	5	5	7	8	9	10	11	11	11	12	12	11	12	12	13	13	12	11	10	10	12	11	9	9	9	8	8	7	7	7	6	6	7	7	6	5	6	5
	4103			Pork fillets and steaks		p	1	1	1	1	1	1	2	2	2	2	2	2	3	3	3	3	4	4	4	4	5	4	5	5	5	6	6	7	8	7	6	6	7	7	8	7	8	9	9	8
	4104			All other pork		p	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	2	3	6	5	5	2	2	1	1	4	4	4	3	3	4	5	5	5	6	7
	4603			Ox liver		p	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	4604			Lambs liver		p	2	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	2	2	2	1	2	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	1
	4605			Pigs liver		p	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	4607			All other liver		p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	5101		All offal other than liver			p	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1
	5502			Bacon and ham joints, uncooked		p	3	4	4	5	5	6	6	7	7	8	7	7	8	9	9	9	9	8	7	8	7	8	9	11	13	10	11	9	9	9	9	9	9	9	10	12	12	12	13	13
	5505			Bacon and ham rashers, uncooked		p	10	12	14	15	17	18	19	20	21	21	21	22	21	21	21	23	24	24	24	23	22	24	28	25	22	22	24	28	27	28	28	26	27	27	30	31	32	30	31	31
	5801		Bacon and ham, cooked			p	4	5	6	6	7	8	9	10	11	11	11	12	12	13	13	16	17	17	18	19	21	22	19	25	24	24	25	31	31	35	33	34	36	37	38	39	39	40	40	40
	59		Cooked poultry not purchased in cans			p	1	1	1	1	1	2	2	2	3	3	3	3	4	5	7	5	7	7	8	9	10	13	15	20	21	21	20	23	24	25	26	26	27	26	25	27	28	28	30	32
	5903			Chicken and turkey, cooked		p	1	1	1	1	1	2	2	2	2	2	2	3	4	5	6	5	6	6	7	8	9	10	9	14	14	14	15	18	18	19	20	20	21	20	19	20	19	21	21	23
	5904			Takeaway chicken		p	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	3	5	6	7	7	5	5	5	5	6	6	6	6	6	6	8	8	9	9
	6201		Corned beef, canned or sliced			p	2	3	3	4	5	5	5	6	6	7	6	7	7	7	6	7	7	6	6	6	6	5	4	4	4	3	3	3	3	4	4	4	5	4	5	6	6	5	5	5
	6601		Other cooked meat			p	2	3	2	2	3	3	4	4	5	5	5	6	6	6	6	6	5	6	6	5	5	5	11	5	4	4	5	6	7	8	8	8	9	9	9	10	10	11	13	13
	7102		Other canned meat and canned meat products			p	4	4	4	4	4	5	5	5	5	6	5	6	6	6	6	6	6	6	7	7	6	7	6	5	6	5	6	6	7	7	7	6	6	5	6	7	7	7	6	6
	7401		Chicken, uncooked - whole chicken or chicken pieces			p	7	9	11	13	15	18	19	21	22	23	26	25	29	31	32	34	39	39	39	41	40	41	50	51	48	48	53	51	51	58	57	62	62	64	70	73	75	81	86	89
	77		Other poultry, uncooked (including frozen)			p	1	1	1	2	2	3	4	4	3	5	5	5	5	6	6	6	6	5	6	7	7	7	12	10	10	9	8	12	12	11	13	11	10	11	11	11	10	10	13	13
	7703			Turkey, uncooked - whole turkey or turkey pieces		p	1	1	1	2	1	2	3	4	3	4	5	4	4	5	5	5	5	4	5	7	7	7	10	9	9	8	7	11	10	10	11	9	9	10	9	9	8	7	11	11
	7704			Poultry other than chicken or turkey, uncooked		p	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	2	1	2	2	2	2	2	2	2
	7801		Other fresh, chilled and frozen meat			p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	1	2
	7901		Sausages, uncooked - pork			p	4	4	5	6	6	7	8	8	8	8	7	8	7	7	7	8	8	10	10	11	10	11	14	15	14	13	15	15	16	18	18	18	19	20	21	23	24	23	25	26
	8001		Sausages, uncooked - beef and other sausages			p	3	3	4	4	6	6	6	7	7	8	8	8	8	7	7	8	8	5	6	5	5	5	4	4	3	4	4	3	2	2	2	2	2	2	1	1	2	2	2	2
	8302			Meat pies, ready to eat		p	1	2	2	2	2	3	3	3	3	4	4	4	4	4	4	4	4	4	4	5	5	5	6	6	6	5	5	13	15	9	8	5	6	5	5	5	6	5	5	6
	8303			Sausage rolls, ready to eat		p	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	2	3	3	3	2	3	3	3	4	4	4	4	4	4	4	4	5	5	4
	8401		Meat pies, pasties and puddings, frozen or not frozen			p	2	3	3	2	3	3	4	4	4	5	5	6	7	7	8	8	9	9	9	9	10	9	9	9	10	10	10	11	10	16	15	19	18	19	19	20	21	21	22	21
	8501		Burgers, frozen or not frozen			p	1	1	2	3	4	4	5	5	7	6	7	7	7	7	7	8	9	10	10	11	11	11	9	9	9	9	9	8	7	8	8	7	8	8	8	9	10	10	9	10
	8901			Complete meat-based ready meals, frozen or not frozen		p	0	1	1	1	2	2	3	3	3	4	5	5	6	7	7	9	11	11	13	16	16	14	19	23	25	24	30	38	42	44	42	39	38	38	36	39	41	42	45	46
	8902			Other convenience meat products, frozen or not frozen		p	2	2	3	4	5	6	7	8	9	10	11	12	14	15	17	19	21	24	26	29	31	32	28	30	30	33	35	27	29	26	27	27	27	29	32	34	37	38	40	47
	9301			Pate		p																			3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3
	9302			Delicatessen type sausages		p	1	1	1	1	2	3	4	4	4	5	5	5	6	6	7	7	7	7	5	5	6	6	6	6	5	6	6	5	5	6	6	5	5	6	8	7	9	9	9	10
	9403		Meat pastes and spreads			p	1	1	1	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	0
	9501			Takeaway meat pies and pasties		p	0	0	0	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	3	3	4	3	3	3	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2
	9502			Takeaway burger and bun		p	0	0	0	0	1	1	1	1	1	1	2	2	2	2	2	3	4	4	5	6	6	6	6	6	7	7	6	6	5	6	6	6	5	6	5	6	6	6	7	6
	9503			Takeaway kebabs		p	0	0	0	0	0	1	1	1	1	1	2	2	2	2	2	3	4	4	4	6	6	7	6	6	7	7	6	6	6	7	7	7	6	7	8	7	7	8	8	9
	9504			Takeaway sausages and saveloys		p	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	3	2	2
	9505			Takeaway meat based meals		p	1	1	1	3	3	4	5	7	8	9	12	11	13	15	17	23	27	26	31	41	40	46	44	43	48	48	42	41	41	45	44	44	47	49	43	44	47	44	43	45
	9506			Takeaway miscellaneous meats		p																						1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
	10201			White fish, fresh or chilled		p	4	4	4	5	6	7	7	7	7	8	8	8	10	10	11	11	11	12	10	11	11	10	10	9	10	10	10	12	11	11	12	12	13	13	13	11	13	11	13	13
	10202			White fish, frozen		p	1	1	2	2	3	3	4	4	4	4	4	5	6	6	6	7	8	9	8	7	8	8	10	9	9	9	9	9	9	6	4	4	4	4	5	5	4	3	5	4
	10601			Herrings and other blue fish, fresh or chilled		p	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	2	2	2	1	2	2	2	3	2	2	3	3	4	3	4	4	5	3	3	3	3	3	3
	10602			Herrings and other blue fish, frozen		p																										1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
	10701			Salmon, fresh or chilled		p	0	0	0	0	0	0	1	1	1	1	1	1	1	1	2	2	2	2	3	3	2	3	4	4	5	5	6	6	6	7	7	9	10	10	9	10	11	12	13	15
	10702			Salmon, frozen		p																										1	1	1	1	0	0	1	1	1	2	2	1	1	1	1
	10801		Blue fish, dried or salted or smoked			p	0	0	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	3	3	3	3	3	3	3	3	4	4	4	4	5	5	6	7	7	6	7	8	8	9
	11401		White fish, dried, salted or smoked			p	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	3	3	2	3	2	4	3	3	4	3	3	3	3	3	3	3	3	4	3	3	3	3	3
	11702			Shellfish, fresh or chilled		p	0	0	0	0	1	1	1	1	1	1	1	2	2	2	2	3	3	3	3	3	3	4	4	4	3	4	4	3	4	6	6	5	7	9	7	9	8	8	7	7
	11703			Shellfish, frozen		p	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	5	5	3	4	5	5	5	5	5	6	4	4	4
	11801		Takeaway fish			p	2	3	3	3	4	5	5	6	7	8	7	7	8	10	9	9	10	8	10	12	13	11	8	8	9	10	7	13	13	12	14	12	13	14	13	15	13	15	13	13
	11901		Salmon, tinned			p	1	2	1	1	2	2	2	3	2	3	3	3	4	4	4	4	4	5	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	2	2	2	3
	12001		Other tinned or bottled fish			p	1	1	2	2	2	2	2	3	3	3	3	4	4	5	5	6	7	6	7	6	6	6	7	7	7	8	8	9	9	9	10	10	10	10	11	12	11	13	14	14
	12103		Ready meals and other fish products - frozen or not frozen			p	2	2	3	4	4	5	6	6	8	8	9	9	10	10	11	12	13	12	13	16	15	11	10	11	12	11	12	16	17	21	23	25	27	28	29	28	31	33	33	35
	12304			Takeaway fish products		p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
	12305			Takeaway fish based meals		p	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	2	2	1	2	2	2	8	10	10	11	10	9	4	4	4	4	5	4	4	4	4	4	4	4	4
	12901	Eggs				p	11	11	13	14	14	16	18	19	19	18	19	19	19	19	18	16	18	18	17	16	16	16	17	16	16	16	16	17	17	18	18	19	19	23	26	27	28	28	30	31
	13501		Butter			p	7	9	12	13	15	17	17	16	15	16	14	14	12	11	11	11	10	10	9	10	9	10	11	11	11	10	11	12	11	10	11	12	12	14	16	15	16	19	20	20
	13801			Soft margarine		p	2	2	3	4	5	6	7	7	7	7	9	9	9	9	10	10	10	11	10	9	5	5	3	2	3	2	2	1	1	1	1	3	3	3	4	5	5	5	5	5
	13802			Other margarine		p	2	2	2	3	2	2	2	3	3	3	3	3	2	2	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1
	13901		Lard, cooking fat			p	2	3	2	3	3	3	3	3	3	3	3	4	3	2	2	2	2	2	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
	14304			Olive oil		p	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	4	4	4	5	6	5	6	6	6	6	5	7
	14305			Other vegetable and salad oils		p	1	1	1	1	1	1	2	2	2	2	2	2	3	2	3	3	3	3	4	4	4	5	6	6	5	5	6	4	4	4	4	4	4	4	6	6	6	6	7	7
	14802			Reduced fat spreads		p	0	0	0	0	0	0	1	1	1	1	0	0	2	2	3	4	4	4	5	5	9	9	10	11	9	10	10	11	10	11	8	8	9	8	10	9	10	9	9	8
	14803			Low fat spreads		p	0	0	0	0	0	1	1	1	1	1	2	2	3	3	3	4	4	4	4	5	4	5	5	4	4	4	4	3	3	3	6	4	4	4	3	4	4	5	4	4
	14805			Suet and dripping		p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1
	14807			Imitatation cream		p	0	0	0	0	0	0	0	0	1	1	1	2	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2
	15001		Sugar			p	6	12	11	11	12	13	14	16	16	16	16	14	14	14	14	14	14	14	13	13	12	12	14	12	10	9	8	7	8	8	8	8	8	8	8	9	9	10	11	11
	15101		Jams and fruit curds			p	1	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	3	4	4	4	3	4	4	4	4	4	4	4	4	4	4
	15201		Marmalade			p	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
	15301		Syrup, treacle			p	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
	15401		Honey			p	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	2	2	3	3	3	3	3	3	5	4	4	5
		Fresh and processed fruit and vegetables, including potatoes				p	62	80	97	103	105	124	139	151	162	181	190	195	221	240	255	272	300	323	326	328	337	370	384	386	406	417	411	421	428	442	451	483	504	519	521	529	554	558	582	605
	cat730	Fresh and processed vegetables, including potatoes				p	41	54	69	69	68	83	91	100	109	120	128	129	145	159	167	178	195	206	213	217	225	253	259	252	266	274	265	271	269	279	284	294	303	317	320	329	343	343	358	375
	15505			Fresh new potatoes		p	3	4	9	8	4	6	6	6	9	7	12	7	8	10	10	9	13	11	12	9	10	16	15	10	12	16	12	15	12	13	9	9	9	9	9	9	9	8	8	9
	15506			Fresh baking potatoes		p	3	5	6	5	5	6	5	6	8	6	8	6	7	7	6	7	8	9	7	8	9	11	10	7	11	10	10	10	8	9	5	5	6	6	6	5	5	6	6	7
	15504			Other fresh potatoes		p	2	5	6	3	3	5	4	6	5	9	5	5	7	8	6	9	8	8	7	7	10	12	7	9	12	9	11	11	10	11	20	20	21	22	24	23	22	21	24	27
	19702				Chips - frozen or not frozen	p	1	2	3	2	2	3	4	5	6	6	6	7	7	9	9	10	11	11	13	14	15	18	18	16	18	19	17	10	10	10	9	9	11	11	12	13	13	14	14	15
	19703				Takeaway chips	p	2	3	4	3	4	5	5	6	6	7	6	7	8	9	9	9	10	8	11	14	15	16	15	15	16	16	12	19	19	18	19	18	18	19	18	18	18	19	19	19
	19801			Instant potato		p	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0
	19901			Canned potatoes		p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	20002			Crisps and potato snacks		p	2	3	3	4	4	5	6	8	9	11	12	13	14	16	17	18	20	23	27	28	27	30	37	35	34	35	34	30	29	31	30	30	30	31	32	34	36	38	40	42
	20101			Other potato products, frozen or not frozen		p	0	0	1	1	1	1	1	1	2	2	2	2	2	3	3	3	4	4	4	5	5	6	7	6	7	8	7	8	9	9	9	9	8	9	9	8	8	10	10	11
	cat811	Fresh and processed fruit and vegetables, excluding potatoes				p	48	58	65	76	81	93	107	113	116	133	137	147	167	177	194	206	226	248	243	243	245	260	274	286	295	304	306	317	330	340	349	382	401	411	411	419	441	442	460	476
	cat720	Fresh and processed vegetables, excluding potatoes				p	27	33	37	42	43	52	58	62	64	72	75	82	91	97	106	112	121	131	130	132	133	142	149	152	155	162	160	167	170	177	182	194	200	209	210	218	230	227	236	245
	16201			Fresh cabbages		p	2	2	2	2	2	3	3	3	3	4	4	4	4	4	4	4	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5
	16301			Fresh brussels sprouts		p	1	1	1	1	1	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2
	16401			Fresh cauliflower		p	1	1	1	2	2	2	3	3	3	3	4	3	4	3	4	4	5	7	7	8	8	9	8	9	9	8	8	9	9	9	9	11	10	11	10	11	10	11	11	11
	16701				Lettuce and leafy salads	p	1	2	2	2	2	3	3	3	3	4	4	4	5	6	6	7	7	8	8	8	8	9	10	11	12	13	14	17	7	8	8	8	9	9	8	8	9	8	8	8
	16702				Prepared lettuce salads	p																													10	11	11	11	11	12	10	11	13	13	14	14
	16801			Fresh peas		p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
	16901			Fresh beans		p	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	4	4	4	4	5	5	5	6	5	6	5	5	6	6	6	6
	17101			Other fresh green vegetables		p	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	2	2	1	0	0	0	1	1	1	1	2	2	1	1	1	2	2	2	2	2	2	2	3	3	4
	17201			Fresh carrots		p	1	1	2	2	2	2	2	3	3	3	4	4	4	5	5	5	6	7	6	6	6	6	6	6	7	6	6	7	6	6	7	8	8	9	9	9	9	9	10	10
	17301			Fresh turnips and swede		p	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2
	17401			Other fresh root vegetables		p	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	3	3	3	3	3	4	4	4	5	6	6	6	7	7	7	6	7	8
	17501			Fresh onions, leeks and shallots		p	1	2	2	2	2	3	3	3	3	4	4	4	5	5	6	6	7	7	7	7	8	9	8	9	9	9	9	11	11	11	11	12	12	13	14	14	15	16	15	15
	17601			Fresh cucumbers		p	1	1	1	1	1	2	2	2	2	2	3	3	3	4	4	4	5	4	4	4	4	5	4	4	4	4	5	5	5	5	6	5	6	6	6	7	7	7	7	7
	17701			Fresh mushrooms		p	1	1	1	2	2	2	3	3	3	4	4	5	6	6	7	7	7	9	9	9	9	10	10	10	10	10	10	10	10	10	10	9	9	10	10	11	12	11	11	11
	17801			Fresh tomatoes		p	4	5	6	6	7	7	9	9	9	10	10	10	11	11	12	12	13	13	12	12	12	12	13	12	14	15	16	17	18	19	19	20	21	22	21	22	25	23	24	25
	18301				Fresh vegetable stewpack, stirfry pack etc.	p	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	3	3	4	4	4	6	6	6	7	8	7	8	7	8	8
	18302				Fresh stem vegetables	p	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	3	3	3	3	4	4	5	5	5	5	6	7	7	6	7	8	7	8	8
	18303				Fresh marrow, courgettes, aubergine, pumpkin and other vegetables	p	0	0	0	0	1	1	1	1	1	1	2	2	2	3	3	3	4	4	4	5	5	6	6	7	7	8	8	10	10	11	12	14	14	15	15	15	17	17	18	19
	18304				Fresh herbs	p	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	3	3	3	3	3	3	4	4	4	5	5	5	5
	18401			Tomatoes, canned or bottled		p	1	1	1	1	1	2	2	2	2	2	2	3	2	3	3	3	4	4	4	3	3	3	3	3	3	3	3	3	3	4	4	4	3	4	5	6	6	6	6	7
	18501			Peas, canned		p	2	2	3	3	3	3	3	3	4	4	4	4	4	3	4	4	4	4	4	3	3	3	3	3	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2
