"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","HR Governance and Assurance","10","EO","22840","26033","HR Officer","0.65","Human Resources"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","HR Governance and Assurance","10","HEO","27540","31390","HR Officer","1.74","Human Resources"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","HR Governance and Assurance","10","SEO","34130","40000","HR Officer","2.00","Human Resources"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","HR Governance and Assurance","10","G6","55290","64130","Senior HR Manager","1.00","Human Resources"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","HR Operations","10","AO","19240","20007","HR Support Officer","5.98","Human Resources"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","HR Operations","10","EO","22840","26033","HR Officer","7.16","Human Resources"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","HR Operations","10","HEO","27540","31390","HR Officer","3.00","Human Resources"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","HR Operations","10","SEO","34130","40000","HR Officer","7.78","Human Resources"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","HR Operations","10","G7","45350","52600","Senior HR Manager","7.65","Human Resources"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","HR Operations","10","G6","55290","64130","Senior HR Manager","1.73","Human Resources"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Payroll","10","AO","19240","20007","HR Support Officer","2.81","Human Resources"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Payroll","10","EO","22840","26033","HR Officer","1.00","Human Resources"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Payroll","10","SEO","34130","40000","HR Officer","1.00","Human Resources"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","BPS","11","AO","19240","20007","Operations Support Officer","257.90","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","BPS","11","EO","22840","26033","Operational Manager","75.59","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","BPS","11","HEO","27540","31390","Operational Manager","14.88","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","BPS","11","SEO","34130","40000","Operational Manager","6.36","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","BPS","11","G7","45350","52600","Senior Operational Manager","3.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","British Cattle Movement Service","11","AO","19240","20007","Operations Support Officer","90.17","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","British Cattle Movement Service","11","EO","22840","26033","Operational Manager","13.69","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","British Cattle Movement Service","11","HEO","27540","31390","Operational Manager","3.78","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","British Cattle Movement Service","11","SEO","34130","40000","Operational Manager","2.67","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","British Cattle Movement Service","11","G7","45350","52600","Senior Operational Manager","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Complaints Resolution Team","11","EO","22840","26033","Operational Manager","25.56","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Complaints Resolution Team","11","HEO","27540","31390","Operational Manager","4.75","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Complaints Resolution Team","11","SEO","34130","40000","Operational Manager","0.81","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Complex Team","11","HEO","27540","31390","Operational Manager","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Farm Inspectors","11","AO","19240","20007","Operations Support Officer","6.87","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Farm Inspectors","11","EO","22840","26033","Operational Manager","173.87","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Farm Inspectors","11","HEO","27540","31390","Operational Manager","29.86","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Farm Inspectors","11","SEO","34130","40000","Operational Manager","9.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Farm Inspectors","11","G7","45350","52600","Senior Operational Manager","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","GI Service","11","AO","19240","20007","Operations Support Officer","18.19","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","GI Service","11","EO","22840","26033","Operational Manager","5.61","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","GI Service","11","HEO","27540","31390","Operational Manager","3.81","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","GI Service","11","SEO","34130","40000","Operational Manager","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Horticulture Marketing Inspectors","11","AO","19240","20007","Operations Support Officer","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Horticulture Marketing Inspectors","11","EO","22840","26033","Operational Manager","19.14","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Horticulture Marketing Inspectors","11","EO.LDN","25400","29210","Operational Manager","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Horticulture Marketing Inspectors","11","HEO","27540","31390","Operational Manager","18.35","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Horticulture Marketing Inspectors","11","HEO.LDN","29970","34760","Operational Manager","2.58","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Horticulture Marketing Inspectors","11","SEO","34130","40000","Operational Manager","5.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Horticulture Marketing Inspectors","11","G7","45350","52600","Senior Operational Manager","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Inspectorate Central Delivery Team","11","SEO","34130","40000","Operational Manager","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Meat Technical Schemes","11","AO","19240","20007","Operations Support Officer","3.43","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Meat Technical Schemes","11","EO","22840","26033","Operational Manager","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Meat Technical Schemes","11","HEO","27540","31390","Operational Manager","6.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Meat Technical Schemes","11","SEO","34130","40000","Operational Manager","6.50","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Meat Technical Schemes","11","G7","45350","52600","Senior Operational Manager","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Operations Director","11","AO","19240","20007","Operations Support Officer","1.43","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Operations Director","11","EO","22840","26033","Operational Manager","0.80","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Operations Director","11","HEO","27540","31390","Operational Manager","1.64","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Operations Director","11","SEO","34130","40000","Operational Manager","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Operations Director","11","G7","45350","52600","Senior Operational Manager","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Operations Director","11","G6","55290","64130","Senior Operational Manager","5.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Processing Team","11","AO","19240","20007","Operations Support Officer","18.95","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Processing Team","11","EO","22840","26033","Operational Manager","10.61","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Processing Team","11","HEO","27540","31390","Operational Manager","4.80","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Processing Team","11","SEO","34130","40000","Operational Manager","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Rural Payments Customer Contact Team","11","AO","19240","20007","Operations Support Officer","75.57","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Rural Payments Customer Contact Team","11","EO","22840","26033","Operational Manager","17.94","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Rural Payments Customer Contact Team","11","HEO","27540","31390","Operational Manager","5.73","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Rural Payments Customer Contact Team","11","SEO","34130","40000","Operational Manager","3.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Rural Payments Customer Contact Team","11","G7","45350","52600","Senior Operational Manager","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Area Management & Central Implementation Team","7","AO","19240","20007","Office Assistant","2.29","Planning"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Area Management & Central Implementation Team","7","EO","22840","26033","Office Manager","21.15","Planning"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Area Management & Central Implementation Team","7","HEO","27540","31390","Office Manager","12.74","Planning"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Area Management & Central Implementation Team","7","SEO","34130","40000","Office Manager","7.55","Planning"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Area Management & Central Implementation Team","7","G7","45350","52600","Senior Office Manager","3.00","Planning"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Planning, Performance & Analysis","7","AO","19240","20007","Analytical Officer","2.54","Planning"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Planning, Performance & Analysis","7","EO","22840","26033","Analyst","23.52","Planning"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Planning, Performance & Analysis","7","HEO","27540","31390","Analyst","12.81","Planning"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Planning, Performance & Analysis","7","SEO","34130","40000","Analyst","12.00","Planning"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Planning, Performance & Analysis","7","G7","45350","52600","Senior Analyst","7.92","Planning"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Planning, Performance & Analysis","7","G6","55290","64130","Senior Analyst","1.00","Planning"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","UK Co-ordinating Body","9a","AO","19240","20007","Policy Support Officer","1.59","Policy"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","UK Co-ordinating Body","9a","EO","22840","26033","Policy Adviser","0.59","Policy"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","UK Co-ordinating Body","9a","HEO","27540","31390","Policy Adviser","3.00","Policy"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","UK Co-ordinating Body","9a","SEO","34130","40000","Policy Adviser","2.00","Policy"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","UK Co-ordinating Body","9a","G7","45350","52600","Senior Policy Adviser","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","UK Co-ordinating Body","9a","G6","55290","64130","Senior Policy Adviser","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Appeals and Official Correspondence","13","AO","19240","20007","Correspondence Support Officer","1.71","Communications"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Appeals and Official Correspondence","13","EO","22840","26033","Correspondence Manager","2.00","Communications"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Appeals and Official Correspondence","13","HEO","27540","31390","Correspondence Manager","1.46","Communications"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Appeals and Official Correspondence","13","G7","45350","52600","Senior Correspondence Manager","1.00","Communications"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Corporate Communications","13","HEO","27540","31390","Communications Manager","1.00","Communications"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Corporate Communications","13","SEO","34130","40000","Communications Manager","3.00","Communications"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Corporate Communications","13","G6","55290","64130","Senior Communications Manager","1.00","Communications"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","External Relations","13","EO","22840","26033","Policy Adviser","11.16","Policy"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","External Relations","13","HEO","27540","31390","Policy Adviser","19.79","Policy"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","External Relations","13","SEO","34130","40000","Policy Adviser","13.00","Policy"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","External Relations","13","SEO.LDN","36240","42760","Policy Adviser","0.41","Policy"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","External Relations","13","G7","45350","52600","Senior Policy Adviser","10.97","Policy"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","External Relations","13","G6","55290","64130","Senior Policy Adviser","4.00","Policy"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Knowledge & Information Management","13","AO","19240","20007","Knowledge Information Management Support Officer","3.00","Knowledge and Information Management (KIM)"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Knowledge & Information Management","13","EO","22840","26033","Knowledge Information Management Manager","4.00","Knowledge and Information Management (KIM)"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Knowledge & Information Management","13","HEO","27540","31390","Knowledge Information Management Manager","2.00","Knowledge and Information Management (KIM)"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Knowledge & Information Management","13","SEO","34130","40000","Knowledge Information Management Manager","1.00","Knowledge and Information Management (KIM)"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Knowledge & Information Management","13","G7","45350","52600","Senior Information Manager","1.00","Knowledge and Information Management (KIM)"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Change Resources","5","AO","19240","20007","Project Support Officer","1.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Change Resources","5","EO","22840","26033","Project Manager","4.61","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Change Resources","5","HEO","27540","31390","Project Manager","9.61","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Change Resources","5","SEO","34130","40000","Project Manager","16.41","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Change Resources","5","G7","45350","52600","Senior Project Manager","14.83","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Change Resources","5","G6","55290","64130","Senior Project Manager","6.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Commercial","2a","AO","19240","20007","Finance Support Officer","2.00","Procurement"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Commercial","2a","EO","22840","26033","Finance Officer","3.00","Procurement"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Commercial","2a","HEO","27540","31390","Finance Officer","1.27","Procurement"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Commercial","2a","SEO","34130","40000","Finance Officer","3.00","Procurement"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Commercial","2a","G7","45350","52600","Senior Finance Manager","3.00","Procurement"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Commercial","2a","G6","55290","64130","Senior Finance Manager","1.00","Procurement"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Internal Audit","2a","EO","22840","26033","Internal Auditor","1.00","Internal Audit"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Internal Audit","2a","HEO","27540","31390","Internal Auditor","6.81","Internal Audit"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Internal Audit","2a","SEO","34130","40000","Internal Auditor","5.00","Internal Audit"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Internal Audit","2a","G7","45350","52600","Senior Internal Auditor","2.00","Internal Audit"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Internal Audit","2a","G6","55290","64130","Senior Internal Auditor","1.00","Internal Audit"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Compliance, EU Reporting & QA","12","AO","19240","20007","Technical Support Officer","6.61","Finance"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Compliance, EU Reporting & QA","12","EO","22840","26033","Technical Adviser","17.04","Finance"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Compliance, EU Reporting & QA","12","HEO","27540","31390","Technical Adviser","24.80","Finance"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Compliance, EU Reporting & QA","12","SEO","34130","40000","Technical Adviser","7.62","Finance"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Compliance, EU Reporting & QA","12","G7","45350","52600","Senior Technical Adviser","4.00","Finance"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Compliance, EU Reporting & QA","12","G6","55290","64130","Senior Technical Adviser","1.00","Finance"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Information Management & Architecture","3","AO","19240","20007","IT Support Officer","1.00","Information Technology"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Information Management & Architecture","3","EO","22840","26033","IT Manager","3.00","Information Technology"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Information Management & Architecture","3","HEO","27540","31390","IT Manager","5.54","Information Technology"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Information Management & Architecture","3","SEO","34130","40000","IT Manager","5.81","Information Technology"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Information Management & Architecture","3","G7","45350","52600","Senior IT Manager","5.00","Information Technology"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Information Management & Architecture","3","G6","55290","64130","Senior IT Manager","1.00","Information Technology"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Managed Document Service (MDS)","3","AO","19240","20007","IT Support Officer","1.86","Information Technology"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Managed Document Service (MDS)","3","EO","22840","26033","IT Manager","1.00","Information Technology"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Managed Document Service (MDS)","3","HEO","27540","31390","IT Manager","2.34","Information Technology"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Managed Document Service (MDS)","3","SEO","34130","40000","IT Manager","1.00","Information Technology"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Managed Document Service (MDS)","3","G7","45350","52600","Senior IT Manager","1.00","Information Technology"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Service Management (Admin)","3","AO","19240","20007","IT Support Officer","3.00","Information Technology"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Service Management (Admin)","3","EO","22840","26033","IT Manager","26.40","Information Technology"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Service Management (Admin)","3","HEO","27540","31390","IT Manager","26.00","Information Technology"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Service Management (Admin)","3","SEO","34130","40000","IT Manager","12.72","Information Technology"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Service Management (Admin)","3","G7","45350","52600","Senior IT Manager","9.80","Information Technology"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Service Management (Admin)","3","G6","55290","64130","Senior IT Manager","1.00","Information Technology"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Core Finance","6","AA","15109","16450","Finance Support Officer","1.00","Finance"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Core Finance","6","AO","19240","20007","Finance Support Officer","4.61","Finance"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Core Finance","6","EO","22840","26033","Finance Officer","9.45","Finance"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Core Finance","6","HEO","27540","31390","Finance Officer","9.00","Finance"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Core Finance","6","SEO","34130","40000","Finance Officer","4.00","Finance"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Core Finance","6","G7","45350","52600","Senior Finance Manager","7.00","Finance"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Core Finance","6","G6","55290","64130","Senior Finance Manager","3.00","Finance"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Customer Payments & Accounting (CPAT)","6","AO","19240","20007","Finance Support Officer","14.49","Finance"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Customer Payments & Accounting (CPAT)","6","EO","22840","26033","Finance Officer","6.65","Finance"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Customer Payments & Accounting (CPAT)","6","HEO","27540","31390","Finance Officer","7.81","Finance"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Customer Payments & Accounting (CPAT)","6","SEO","34130","40000","Finance Officer","2.00","Finance"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Customer Payments & Accounting (CPAT)","6","G7","45350","52600","Senior Finance Manager","1.00","Finance"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Defra Investigation Services","15","EO","22840","26033","Technical Adviser","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Defra Investigation Services","15","HEO","27540","31390","Technical Adviser","9.80","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Defra Investigation Services","15","SEO","34130","40000","Technical Adviser","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Defra Investigation Services","15","G6","55290","64130","Senior Technical Adviser","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Rural Development Team","15","AO","19240","20007","RDT Support Officer","4.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Rural Development Team","15","AO.LDN","21850","22940","RDT Support Officer","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Rural Development Team","15","EO","22840","26033","RDT Manager","8.64","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Rural Development Team","15","HEO","27540","31390","RDT Manager","44.72","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Rural Development Team","15","SEO","34130","40000","RDT Manager","18.42","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Rural Development Team","15","G7","45350","52600","Senior RDT Manager","5.81","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Rural Payments Agency","Rural Development Team","15","G6","55290","64130","Senior RDT Manager","6.00","Operational Delivery"
