OrganisationNameLabel,OrganisationURI,EffectiveDate,Directorate/ServiceWhereExpenditureIncurred,ServiceCategoryLabel,ServiceCategoryURI,Supplier,SupplierRegisteredCompany Number,PaymentDate,TransactionNumber,NetAmount,IrrecoverableVAT,PurposeOfSpend,ProcurementClassification:ProclassLabel,ProcrementClassification:ProClassCode
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Democratic Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,NEWSQUEST MEDIA GROUP LTD,3102566,04/11/2015,53590,49,0,Annual Canvass advert (1/4 page) in,191000,Facilities Advertising
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,04/11/2015,53592,400,0,Monthly rent ,250010,Housing Letting Agents
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,04/11/2015,53593,800,0,Monthly rent ,250000,Housing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,04/11/2015,53594,1200,0,Monthly rent ,250000,Housing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,ALLSTAR BUSINESS SOLUTIONS LTD (NCR),2631112,01/11/2015,53595,36.15,0,Fuel - 6 October 2015 - Private Water,381600,Vehicle Mgt Leasing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,ALLSTAR BUSINESS SOLUTIONS LTD (NCR),2631112,01/11/2015,53596,40.48,0,Fuel - 21 October 2015 - Private Water,381600,Vehicle Mgt Leasing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Policy & Partnerships,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,KENDAL COLLEGE,,09/11/2015,53597,313.5,0,Policy away day with Management team and,908999,Public Bodies Not Elsewhere Classified
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,BRIAN ARMISTEAD LTD T/A SINKFALL RECYCLI,4133280,09/11/2015,53598,990.4,0,Green waste tipping - 2015/16,391110,Construction Buildings Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,B & J METALS (SKIP HIRE) LTD,4634318,09/11/2015,53602,840,0,Grounds waste disposal - Sandylands Road,182011,Environment Waste Management Consumables
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,B & J METALS (SKIP HIRE) LTD,4634318,09/11/2015,53602,2530,0,Grounds waste disposal - Sandylands Road,182011,Environment Waste Management Consumables
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,FURNESS FLUID POWER LTD,5675728,09/11/2015,53603,120.29,0,Repair hose,260000,HR
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,FURNESS FLUID POWER LTD,5675728,11/11/2015,53604,84.74,0,Repair hose,260000,HR
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Printing Section,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,ROSEFOX PAPER LIMITED,1655083,11/11/2015,53605,526.44,0,Pallet of Paper One A4 80gsm,341000,Stationery Paper
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Printing Section,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,ROSEFOX PAPER LIMITED,1655083,11/11/2015,53606,9.86,0,Pallet of Paper One A4 80gsm,341000,Stationery Paper
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,METRIC GROUP LIMITED,2560839,09/11/2015,53607,972.47,0,Elite Electrical Case - Anti Graffiti,359999,Street & Traffic Not Elsewhere Classifie
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,MOGO UK,3091301,09/11/2015,53608,2805.4,0,PO for order of Hackney & Private Hire,281400,Legal Services Specialist Support
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Coronation Hall,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CASCADE WATER SYSTEMS LTD,3321518,09/11/2015,53609,3.25,0,Service visit (due December 2015),111400,Catering Vending Machines & Dispensers
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Policy & Partnerships,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,LAKE DISTRICT SUMMER MUSIC,1887957,04/11/2015,53611,5000,0,Strategic cultural partnership - year 3,291300,Arts & Leisure Services Performing Arts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,ASG Trading Ltd,8425846,04/11/2015,53612,769.48,0,"Supply of 50 Folding Black Chairs, Chair",211200,Furniture & Soft Furn Office Furniture
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,EK MOTOR FACTORS LTD,838524,09/11/2015,53613,38.13,0,Pads,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,EK MOTOR FACTORS LTD,838524,09/11/2015,53614,40.92,0,Pads,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,EK MOTOR FACTORS LTD,838524,09/11/2015,53615,30,0,Pads,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,CUMBRIA WASTE MANAGEMENT LIMITED,2665973,09/11/2015,53616,162.5,0,COTC cover at Ecclerigg - 2015/16,182015,Environment Waste Mgt Waste Disposal
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,Driver Hire Lancaster,7762440,09/11/2015,53617,570,0,Agency driver - October 2015,380000,Vehicle Management
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Environment Regulatory,,Great Green Systems Ltd,6632263,09/11/2015,53618,354.2,0,Replaces order 24352.,381206,Vehicle Mgt Heavy Construction Equip Pur
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,HAKO MACHINES LIMITED,1414225,09/11/2015,53619,5043.99,0,Hire of KP63 WXW 01/11/15 - 31/01/16,131000,Cleaning & Janitorial Cleaning Materials
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,M G D LTD,,09/11/2015,53620,35,0,MOTs 01/04/15 - 31/03/16,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,ALLSTAR BUSINESS SOLUTIONS LTD (NCR),2631112,01/11/2015,53621,2935.96,0,Fuel to 15/10/15,381600,Vehicle Mgt Leasing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,ALLSTAR BUSINESS SOLUTIONS LTD (NCR),2631112,01/11/2015,53621,101.95,0,Fuel to 15/10/15,381600,Vehicle Mgt Leasing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,ALLSTAR BUSINESS SOLUTIONS LTD (NCR),2631112,01/11/2015,53621,13204.88,0,Fuel to 15/10/15,381600,Vehicle Mgt Leasing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,QPS PLASTIC LTD,,09/11/2015,53622,136,0,Barrier arms,109999,Building Not Elsewhere Classified
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,HADWINS (LINDALE) LTD,986050,09/11/2015,53623,1354.76,0,Clutch repair,381600,Vehicle Mgt Leasing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,ALLSTAR BUSINESS SOLUTIONS LTD (NCR),2631112,01/11/2015,53624,3381.98,0,Fuel to 31/10/15,381600,Vehicle Mgt Leasing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,ALLSTAR BUSINESS SOLUTIONS LTD (NCR),2631112,01/11/2015,53624,111.41,0,Fuel to 31/10/15,381600,Vehicle Mgt Leasing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,ALLSTAR BUSINESS SOLUTIONS LTD (NCR),2631112,01/11/2015,53624,14168.37,0,Fuel to 31/10/15,381600,Vehicle Mgt Leasing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Commercial Property Monthly,,09/11/2015,53625,345,0,Full Page Feature in North West Edition,191000,Facilities Advertising
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Glowlife Projects,,09/11/2015,53626,2000,0,Project Implementation Support for 124,152050,Consultancy Property
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Searchvista Ltd,7841287,11/11/2015,53627,500,0,SLDC SECO & Google PPC Work,999999,Unclassifiable
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,Masterstaff Limited,2777593,04/11/2015,53628,338.55,0,Staff for Westmorland SC car park,261300,HR Recruitment & Assessment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,Riverside Truck Rental Ltd,3190863,09/11/2015,53629,2060,0,Truck hire 13/10 - 31/10,381210,Vehicle Mangement- Hire
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Customer Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,RIGHT 2 WORK,,09/11/2015,53632,3249,0,bulky waste payments,321010,Social Care Adult Advice & Counselling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Customer Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,RIGHT 2 WORK,,09/11/2015,53633,3675,0,bulky waste payments,321010,Social Care Adult Advice & Counselling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Social Enterprise Admin,Transport,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,R G PARKINS & PARTNERS LTD,4107150,09/11/2015,53634,2500,0,On-site assistance and supervision re,152200,Consultancy Technical & Feasibility
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,ONE51 ES Plastics (UK) Ltd t/aMGB Plasti,,11/11/2015,53635,50,0,Wheels,231700,Highways Street Furniture & Ironworks
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,METRIC GROUP LIMITED,2560839,09/11/2015,53636,693,0,Web hosting and web tariff editor for 66,359999,Street & Traffic Not Elsewhere Classifie
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CUMBRIA MAILING SERVICES LTD,3136821,11/11/2015,53637,756.56,0,Mailing services,301200,Mail Services  Postage
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Social Enterprise Admin,Transport,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,A. E. Yates Ltd,415632,09/11/2015,53638,2691.41,0,Rydal Road Car Park Bridge Widening,391400,Construction Roads
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,STEELWAY FENSECURE LTD,3872973,09/11/2015,53639,282,0,6 x No self closing gate spring +,101200,Building Construction Materials- Fencing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,NORTHGATE VEHICLE HIRE LTD,1434157,09/11/2015,53640,384.4,0,To hire  a van for 30 days as discussed,381600,Vehicle Mgt Leasing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,NORTHGATE VEHICLE HIRE LTD,1434157,09/11/2015,53641,384.4,0,To hire  a van for 30 days as discussed,381600,Vehicle Mgt Leasing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Democratic Services,SLDC as Agent,,CASTLERIGG CONSULTING,6747285,09/11/2015,53642,4900,0,Support to the Transformation Challenge,159999,Consultancy Not Elsewhere Classified
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Policy & Partnerships,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,CASTLERIGG CONSULTING,6747285,09/11/2015,53643,5600,0,Procuring a digital platform for SLDC.,159999,Consultancy Not Elsewhere Classified
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Policy & Partnerships,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Ulverston Methodist Church,,09/11/2015,53644,30,0,Low Furness LAP meeting - £34.50,192110,Facilities Room Hire
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Human Resources,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,CASTLE GREEN HOTEL IN KENDAL,,23/11/2015,53645,150,0,Room fee,192110,Facilities Room Hire
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Human Resources,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,CASTLE GREEN HOTEL IN KENDAL,,16/11/2015,53646,158.34,0,22/10/2015 until,192110,Facilities Room Hire
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,EK MOTOR FACTORS LTD,838524,09/11/2015,53647,48.71,0,Motor,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,CUMBRIA RADIATORS LTD,5580363,09/11/2015,53648,439.9,0,Fuel tank,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,HAKO MACHINES LIMITED,1414225,09/11/2015,53649,14.5,0,Pins,131000,Cleaning & Janitorial Cleaning Materials
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Electoral Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,ASSOCIATION OF ELECTORAL ADMINISTRATORS,2406897,09/11/2015,53650,95,0,Membership AEA,202100,Financial Services Subscriptions
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Electoral Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,ASSOCIATION OF ELECTORAL ADMINISTRATORS,2406897,09/11/2015,53650,95,0,Membership AEA,202100,Financial Services Subscriptions
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Electoral Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,ASSOCIATION OF ELECTORAL ADMINISTRATORS,2406897,09/11/2015,53650,95,0,Membership AEA,202100,Financial Services Subscriptions
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Vigilant Security Services UK Ltd,5914271,09/11/2015,53651,3105.36,0,Monthly payment for the security Guard,192213,Facilities Security Manned Guarding
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Environment and Housing,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,CUMBRIA RURAL HOUSING TRUST,2920997,11/11/2015,53652,621.82,0,CLT/self-build support 2015-16,250000,Housing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,James Andrews Recruitment Solutions,6834852,09/11/2015,53653,918.75,0,Payment for - Housing,261400,HR Temporary & Agency Staff
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Social Enterprise Admin,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,HYGIENE CLEANING SUPPLIES LTD,4753934,09/11/2015,53654,88.05,0,JP38 x6 jangro white embossed C/F 2ply,131011,Cleaning & Janitorial Cleaning Materials
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Printing Section,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,ROSEFOX PAPER LIMITED,1655083,09/11/2015,53655,390,0,Mat 170gsm A3,341000,Stationery Paper
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Policy & Partnerships,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Broughton Information Centre Ltd,,09/11/2015,53656,21.75,0,High Furness LAP meeting - £14.50,192110,Facilities Room Hire
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,BRUEL & KJAER UK LTD,4066051,09/11/2015,53659,417,0,New battery for B&K 2250,390000,Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Social Enterprise Admin,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,JLA LTD,1094178,09/11/2015,53660,67.5,0,Call out and repair water cooler at,131100,Cleaning & Janitorial Laundry Equipment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Development Strategy,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,NEWSQUEST MEDIA GROUP LTD,3102566,09/11/2015,53661,561,0,3 notices to appear in the Westmorland,191000,Facilities Advertising
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Revenues and Benefits,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,MERITEC LTD,3224622,09/11/2015,53662,279,0,2015 -2016 RAB Processing Contract and,391200,Construction Engineering
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,COMPASS COMPONENTS,,11/11/2015,53663,210.41,0,Consumables 01/04/15 - 31/03/16,101400,Building General Materials
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Transport Planning Policy,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,ARCO LIMITED,133804,11/11/2015,53664,50.7,0,Gloves,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,ARCO LIMITED,133804,11/11/2015,53664,197.16,0,Gloves,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Revenues and Benefits,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,JACOBS,,09/11/2015,53665,75,0,2015-2016 Vat only,152200,Consultancy Technical & Feasibility
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Human Resources,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,IOSH SERVICES LTD,1816826,09/11/2015,53668,230,0,Course notification ref: tbc,221100,Health & Safety  Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Human Resources,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,HFX LIMITED,8137794,09/11/2015,53669,988,0,Motorola ISO-30 16 Proximity swipe code,261200,HR Professional & Advisory Services
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,ICT Group,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,MLL Telecom Ltd,2657917,16/11/2015,53670,5107.25,0,"New MPLS install cost, South Lakeland",271700,ICT Telecommunications Fixed
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,FURNESS NEWSPAPERS LTD,1155841,09/11/2015,53671,103.6,0,PUBLIC NOTICES FOR PLANNING 1 APRIL 2015,191000,Facilities Advertising
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,T Sumner Smith Ltd,4092213,09/11/2015,53672,9950,0,The Assessment of Grounds Maintenance,391500,Works- Consultancy
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Coronation Hall,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Visualize UK Ltd,6311860,11/11/2015,53673,260,0,Video advertising at Ulverston Leisure,191000,Facilities Advertising
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,GARWOOD EUROPE LTD,4333504,11/11/2015,53674,233.46,0,Switches,182011,Environment Waste Management Consumables
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,KENDAL SECURITY CENTRE LTD,3179893,09/11/2015,53675,80,0,"Lock change at the Court Yard,",192212,Facilities Security Equipment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,Masterstaff Limited,2777593,09/11/2015,53677,338.55,0,Staff for Westmorland SC car park,261300,HR Recruitment & Assessment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Policy & Partnerships,SLDC as Agent,,Drugs Training.com Ltd,7268416,09/11/2015,53690,5850,0,DRUGSTRAINING.COM payment for all six,261500,HR Training & Conferences
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,OCS GROUP LTD T/A CANNON HYGIENE LTD,1298292,09/11/2015,53691,2349.48,0,Clinical waste collections - October,131011,Cleaning & Janitorial Cleaning Materials
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,C M SIGNS,,09/11/2015,53692,174,0,Signage,102400,Building Signage
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,J R RICHARDSON LTD,2225792,09/11/2015,53693,142.7,0,Vehicle washing consumables,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Transport Planning Policy,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,Hydrodec (UK) Ltd T/A OSS Group,8652156,09/11/2015,53694,369.7,0,Removal of waste products from Canal,182015,Environment Waste Mgt Waste Disposal
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,SLDC as Agent,,DISCLOSURE AND BARRING SERVICE,,09/11/2015,53696,264,0,DBS Checks for Taxi Drivers,202100,Financial Services Subscriptions
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Kendal Town Hall,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,BILL MOORE LIFTING TACKLE LTD,1482196,09/11/2015,53697,24.08,0,"1 x 10 ton break, length 4 m",181812,Environment Technical Equip Testing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Cleartrack (EvL) Ltd,3881690,09/11/2015,53698,400,0,"Land adjacent to 100 Greenside, Kendal,",199999,Facilities Not Elsewhere Classified
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Cleartrack (EvL) Ltd,3881690,09/11/2015,53699,250,0,Removal of two branches being struck by,199999,Facilities Not Elsewhere Classified
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Cleartrack (EvL) Ltd,3881690,11/11/2015,53700,1200,0,"Fell four marked trees. Sycamore, Lime,",199999,Facilities Not Elsewhere Classified
