Unique Reference Number,Date,Merchant Category Code,Location,Merchant Category Group,Amount,Supplier
FCOGPC131000306,16/10/13,Travel,United Kingdom,Airlines,1470.39,EM AIR      
FCOGPC131000307,16/10/13,Travel,United Kingdom,Airlines,1696.54,LUFTHANSA 
FCOGPC131000308,16/10/13,Travel,United Kingdom,Airlines,1376.50,PAKISTAN  
FCOGPC131000309,16/10/13,Travel,South Africa,Airlines,4864.21,BRITISH AIRW 
FCOGPC131000310,16/10/13,Travel,"Korea, Republic of",Airlines,2077.54,BRITISH AIRW 
FCOGPC131000311,16/10/13,Travel,Belgium,Airlines,895.51,AMERICAN
FCOGPC131000312,16/10/13,Travel,Paraguay,Airlines,1514.84,TACA AIRLINES
FCOGPC131000313,16/10/13,Travel,Uruguay,Airlines,2310.51,LATAM AIRLINES GROUP
FCOGPC131000314,16/10/13,Travel,Netherlands,Airlines,1258.08,KLM       
FCOGPC131000315,17/10/13,Travel,Netherlands,Airlines,1273.63,KLM PANAM 
FCOGPC131000316,17/10/13,Travel,Australia,Airlines,1029.39,QANTAS AI 
FCOGPC131000317,17/10/13,Travel,United Kingdom,Airlines,1065.46,EL AL     
FCOGPC131000318,17/10/13,Travel,United Kingdom,Airlines,500.55,BRITISH AIRW 
FCOGPC131000319,17/10/13,Travel,France,Airlines,695.30,AIR FRANCE  
FCOGPC131000320,17/10/13,Travel,Indonesia,Airlines,2964.07,EMIRATES  
FCOGPC131000321,17/10/13,Travel,United Kingdom,Airlines,3118.87,BRITISH AIRW
FCOGPC131000322,17/10/13,Travel,United Kingdom,Airlines,730.99,EM AIR     
FCOGPC131000323,17/10/13,Travel,United Kingdom,Airlines,-630.99,EM AIR      
FCOGPC131000324,17/10/13,Travel,United Kingdom,Airlines,4630.85,BRITISH AIRW 
FCOGPC131000325,17/10/13,Travel,Brazil,Airlines,1153.22,TAP PORTUGAL
FCOGPC131000326,17/10/13,Travel,United Kingdom,Airlines,938.15,BRITISH AIRW
FCOGPC131000327,17/10/13,Travel,United Kingdom,Airlines,5229.55,BRITISH AIRW
FCOGPC131000328,17/10/13,Travel,United Kingdom,Airlines,6172.55,BRITISH AIRW
FCOGPC131000329,17/10/13,Travel,United Kingdom,Airlines,505.70,BRITISH AIRW
FCOGPC131000330,17/10/13,Travel,United Kingdom,Airlines,620.81,BRITISH AIRW
FCOGPC131000331,17/10/13,Travel,United Kingdom,Airlines,620.81,BRITISH AIRW
FCOGPC131000332,17/10/13,Travel,United Kingdom,Airlines,6229.85,BRITISH AIRW
FCOGPC131000333,17/10/13,Travel,United Kingdom,Airlines,1166.75,BRITISH AIRW
FCOGPC131000334,17/10/13,Travel,United Kingdom,Airlines,1956.30,BRITISH AIRW
FCOGPC131000335,17/10/13,Travel,United Kingdom,Airlines,1166.75,BRITISH AIRW
FCOGPC131000336,17/10/13,Travel,United Kingdom,Airlines,1956.30,BRITISH AIRW
FCOGPC131000337,17/10/13,Travel,New Zealand,Airlines,1065.05,SINGAPORE AIRLINES
FCOGPC131000338,17/10/13,Travel,United Kingdom,Airlines,754.80,ETHIOPIA   
FCOGPC131000339,18/10/13,Travel,United Kingdom,Airlines,658.15,VIR ATL     
FCOGPC131000340,18/10/13,Travel,United Kingdom,Airlines,658.15,VIR ATL     
FCOGPC131000341,18/10/13,Travel,United Kingdom,Airlines,590.15,VIR ATL     
FCOGPC131000342,18/10/13,Travel,United Kingdom,Airlines,526.15,VIR ATL     
FCOGPC131000343,18/10/13,Travel,United Kingdom,Airlines,515.20,JAL AIRLINE 
FCOGPC131000344,18/10/13,Travel,United Kingdom,Airlines,1382.70,VIR ATL     
FCOGPC131000345,18/10/13,Travel,United Kingdom,Airlines,1553.75,VIR ATL     
FCOGPC131000346,18/10/13,Travel,United Kingdom,Airlines,1931.25,VIR ATL     
FCOGPC131000347,18/10/13,Travel,United Kingdom,Airlines,3810.95,VIR ATL     
FCOGPC131000348,18/10/13,Travel,United Kingdom,Airlines,1724.45,ETHIOPIA    
FCOGPC131000349,18/10/13,Travel,United Kingdom,Airlines,534.45,ETHIOPIA    
FCOGPC131000350,18/10/13,Travel,United Kingdom,Airlines,809.85,BRITISH AIRW 
FCOGPC131000351,18/10/13,Travel,Japan,Airlines,2152.28,BRITISH AIRW 
FCOGPC131000352,18/10/13,Travel,United Kingdom,Airlines,1577.45,BRITISH AIRW 
FCOGPC131000353,18/10/13,Travel,United Kingdom,Airlines,1750.15,BRITISH AIRW 
FCOGPC131000354,18/10/13,Travel,United Kingdom,Airlines,758.30,BRITISH AIRW 
FCOGPC131000355,18/10/13,Travel,United Kingdom,Airlines,758.30,BRITISH AIRW 
FCOGPC131000356,18/10/13,Travel,United Kingdom,Airlines,1189.30,EM AIR      
FCOGPC131000357,18/10/13,Travel,United Kingdom,Airlines,519.30,BRITISH AIRW 
FCOGPC131000358,18/10/13,Travel,Japan,Airlines,1694.64,BRITISH AIRW 
FCOGPC131000359,18/10/13,Travel,United Kingdom,Airlines,2522.60,IBERIA      
FCOGPC131000360,18/10/13,Travel,Norway,Airlines,512.40,NORWEGIAN 
FCOGPC131000361,18/10/13,Travel,Paraguay,Airlines,2389.69,TAM
FCOGPC131000362,18/10/13,Travel,United Kingdom,Airlines,-1916.50,AEROMEXICO  
FCOGPC131000363,18/10/13,Travel,United Kingdom,Airlines,656.79,EMIRATES  
FCOGPC131000364,18/10/13,Travel,United Kingdom,Airlines,3976.95,BRITISH AIRW
FCOGPC131000365,18/10/13,Travel,United Kingdom,Airlines,-5321.15,BRITISH AIRW
FCOGPC131000366,18/10/13,Travel,United Kingdom,Airlines,1035.59,EM AIR      
FCOGPC131000367,18/10/13,Travel,United Kingdom,Airlines,826.05,QANTAS AI
FCOGPC131000368,18/10/13,Travel,Netherlands,Airlines,2105.80,KLM UK      
FCOGPC131000369,18/10/13,Travel,United Kingdom,Airlines,657.60,SAA AIRWAYS 
FCOGPC131000370,18/10/13,Travel,United Kingdom,Airlines,866.60,EGYPT AIR
FCOGPC131000371,21/10/13,Travel,United Kingdom,Airlines,1517.15,LUFTHANSA 
FCOGPC131000372,21/10/13,Travel,United Kingdom,Airlines,570.45,EGYPT AIR 
FCOGPC131000373,21/10/13,Travel,United Kingdom,Airlines,570.45,EGYPT AIR 
FCOGPC131000374,21/10/13,Travel,Singapore,Airlines,607.78,QANTAS AI 
FCOGPC131000375,21/10/13,Travel,France,Airlines,1377.30,AIR FRANCE  
FCOGPC131000376,21/10/13,Travel,United Kingdom,Airlines,1132.35,AIR CAN
FCOGPC131000377,21/10/13,Travel,United Kingdom,Airlines,4521.75,BRITISH AIRW 
FCOGPC131000378,21/10/13,Travel,Belgium,Airlines,916.78,AMERICAN
FCOGPC131000379,21/10/13,Travel,Belgium,Airlines,712.41,AMERICAN
FCOGPC131000380,21/10/13,Travel,Belgium,Airlines,916.78,AMERICAN
FCOGPC131000381,21/10/13,Travel,Belgium,Airlines,3307.95,AMERICAN
FCOGPC131000382,21/10/13,Travel,United Kingdom,Airlines,4015.39,EM AIR     
FCOGPC131000383,21/10/13,Travel,Australia,Airlines,618.64,QANTAS AI 
FCOGPC131000384,21/10/13,Travel,Hong Kong,Airlines,1113.42,BRITISH AIRW 
FCOGPC131000385,21/10/13,Travel,Australia,Airlines,5287.18,BRITISH AIRW 
FCOGPC131000386,21/10/13,Travel,United Kingdom,Airlines,1560.65,BRITISH AIRW 
FCOGPC131000387,21/10/13,Travel,United Kingdom,Airlines,1247.95,BRITISH AIRW 
FCOGPC131000388,21/10/13,Travel,United Kingdom,Airlines,809.85,BRITISH AIRW 
FCOGPC131000389,21/10/13,Travel,United Kingdom,Airlines,545.80,MALAY AIR   
FCOGPC131000390,21/10/13,Travel,Japan,Airlines,566.61,MALAY AIR
FCOGPC131000391,21/10/13,Travel,United Kingdom,Airlines,1467.45,BRITISH AIRW
FCOGPC131000392,21/10/13,Travel,United Kingdom,Airlines,1467.45,BRITISH AIRW
FCOGPC131000393,21/10/13,Travel,United States of America,Airlines,870.04,IBERIA    
FCOGPC131000394,21/10/13,Travel,United Kingdom,Airlines,722.35,THY         
FCOGPC131000395,21/10/13,Travel,United Kingdom,Airlines,638.35,THY        
FCOGPC131000396,21/10/13,Travel,"Korea, Republic of",Airlines,1744.40,BRITISH AIRW
FCOGPC131000397,21/10/13,Travel,United Kingdom,Airlines,554.50,BRITISH AIRW
FCOGPC131000398,21/10/13,Travel,United Kingdom,Airlines,-817.90,THY         
FCOGPC131000399,21/10/13,Travel,United Kingdom,Airlines,950.66,EM AIR      
FCOGPC131000400,21/10/13,Travel,United Kingdom,Airlines,-5497.75,BRITISH AIRW   
FCOGPC131000401,21/10/13,Travel,United Kingdom,Airlines,1031.85,BRITISH AIRW   
FCOGPC131000402,21/10/13,Travel,United Kingdom,Airlines,1478.25,BRITISH AIRW   
FCOGPC131000403,21/10/13,Travel,United Kingdom,Airlines,2405.75,BRITISH AIRW   
FCOGPC131000404,21/10/13,Travel,United Kingdom,Airlines,2019.65,BRITISH AIRW   
FCOGPC131000405,21/10/13,Travel,United Kingdom,Airlines,2019.65,BRITISH AIRW   
FCOGPC131000406,21/10/13,Travel,United Kingdom,Airlines,2245.45,SriLankan 
FCOGPC131000407,21/10/13,Travel,Spain,Airlines,5869.85,TAM BSP REINO UNIDO
FCOGPC131000408,21/10/13,Travel,United Kingdom,Airlines,629.45,SriLankan 
FCOGPC131000409,21/10/13,Travel,United Kingdom,Airlines,902.65,BRITISH AIRW
FCOGPC131000410,21/10/13,Travel,United Kingdom,Airlines,863.15,BRITISH AIRW
FCOGPC131000411,21/10/13,Travel,United Kingdom,Airlines,863.15,BRITISH AIRW
FCOGPC131000412,21/10/13,Travel,United Kingdom,Airlines,2832.95,ETHIOPIA   
FCOGPC131000413,21/10/13,Travel,United Kingdom,Airlines,2832.95,ETHIOPIA   
FCOGPC131000414,21/10/13,Travel,United Kingdom,Airlines,1413.87,VIR ATL    
FCOGPC131000415,21/10/13,Travel,United Kingdom,Airlines,1413.87,VIR ATL    
FCOGPC131000416,22/10/13,Travel,United Kingdom,Airlines,3871.65,VIR ATL    
FCOGPC131000417,22/10/13,Travel,Ireland,Airlines,1483.92,AERLING   
FCOGPC131000418,22/10/13,Travel,Ireland,Airlines,1483.92,AERLING   
FCOGPC131000419,22/10/13,Travel,United Kingdom,Airlines,3194.65,VIR ATL   
FCOGPC131000420,22/10/13,Travel,United Kingdom,Airlines,739.65,VIR ATL   
FCOGPC131000421,22/10/13,Travel,United Kingdom,Airlines,629.15,VIR ATL   
FCOGPC131000422,22/10/13,Travel,United Kingdom,Airlines,629.15,VIR ATL   
FCOGPC131000423,22/10/13,Travel,Japan,Airlines,503.34,SCOOT PTE L 
FCOGPC131000424,22/10/13,Travel,Japan,Airlines,2143.58,BRITISH AIRW 
FCOGPC131000425,22/10/13,Travel,Japan,Airlines,-828.96,BRITISH AIRW 
FCOGPC131000426,22/10/13,Travel,Japan,Airlines,2349.84,BRITISH AIRW 
FCOGPC131000427,22/10/13,Travel,Hong Kong,Airlines,2863.54,BRITISH AIRW 
FCOGPC131000428,22/10/13,Travel,France,Airlines,-4443.50,AIR FRANCE  
FCOGPC131000429,22/10/13,Travel,United Kingdom,Airlines,1333.30,QATAR AIR 
FCOGPC131000430,22/10/13,Travel,United Kingdom,Airlines,1333.30,QATAR AIR 
FCOGPC131000431,23/10/13,Travel,Fiji,Airlines,2811.70,KOREAN AIRLINES
FCOGPC131000432,23/10/13,Travel,United Kingdom,Airlines,894.20,LUFTHANSA  
FCOGPC131000433,23/10/13,Travel,Colombia,Airlines,549.92,AVIANCA
FCOGPC131000434,23/10/13,Travel,United Kingdom,Airlines,2941.17,BRITISH AIRW
FCOGPC131000435,23/10/13,Travel,United Kingdom,Airlines,-1218.19,EM AIR      
FCOGPC131000436,23/10/13,Travel,United Kingdom,Airlines,1230.10,EM AIR      
FCOGPC131000437,23/10/13,Travel,United Kingdom,Airlines,1230.10,EM AIR      
FCOGPC131000438,23/10/13,Travel,United Kingdom,Airlines,601.10,IBERIA     
FCOGPC131000439,23/10/13,Travel,United Kingdom,Airlines,504.55,BRITISH AIRW
FCOGPC131000440,23/10/13,Travel,United Kingdom,Airlines,565.55,BRITISH AIRW
FCOGPC131000441,23/10/13,Travel,United Kingdom,Airlines,823.15,BRITISH AIRW
FCOGPC131000442,23/10/13,Travel,United Kingdom,Airlines,1685.15,BRITISH AIRW
FCOGPC131000443,23/10/13,Travel,United Kingdom,Airlines,1685.15,BRITISH AIRW
FCOGPC131000444,23/10/13,Travel,United Kingdom,Airlines,1753.15,BRITISH AIRW
FCOGPC131000445,23/10/13,Travel,United Kingdom,Airlines,645.75,BRITISH AIRW
FCOGPC131000446,23/10/13,Travel,United Kingdom,Airlines,1260.45,BRITISH AIRW
FCOGPC131000447,23/10/13,Travel,United Kingdom,Airlines,1260.45,BRITISH AIRW
FCOGPC131000448,23/10/13,Travel,United Kingdom,Airlines,1293.35,THY         
FCOGPC131000449,23/10/13,Travel,United Kingdom,Airlines,936.35,THY         
FCOGPC131000450,23/10/13,Travel,United Kingdom,Airlines,936.35,THY         
FCOGPC131000451,23/10/13,Travel,China,Airlines,1274.84,XIMINLUYUNPIAOWU
FCOGPC131000452,23/10/13,Travel,France,Airlines,839.80,VIETNAM AIR
FCOGPC131000453,23/10/13,Travel,France,Airlines,839.80,VIETNAM AIR
FCOGPC131000454,23/10/13,Travel,France,Airlines,839.80,VIETNAM AIR
FCOGPC131000455,23/10/13,Travel,United Kingdom,Airlines,561.20,KENYA AIR
FCOGPC131000456,23/10/13,Travel,Japan,Airlines,2143.06,BRITISH AIRW
FCOGPC131000457,23/10/13,Travel,United Kingdom,Airlines,1931.25,VIR ATL    
FCOGPC131000458,23/10/13,Travel,Guyana,Airlines,639.09,CopaAir
FCOGPC131000459,24/10/13,Travel,United Kingdom,Airlines,1127.15,VIR ATL    
FCOGPC131000460,24/10/13,Travel,United Kingdom,Airlines,1381.17,VIR ATL    
FCOGPC131000461,24/10/13,Travel,United Kingdom,Airlines,984.05,VIR ATL    
FCOGPC131000462,24/10/13,Travel,United Kingdom,Airlines,-2725.45,BRITISH AIRW 
FCOGPC131000463,24/10/13,Travel,United Kingdom,Airlines,2019.65,BRITISH AIRW 
FCOGPC131000464,24/10/13,Travel,United Kingdom,Airlines,2351.10,BRITISH AIRW 
FCOGPC131000465,24/10/13,Travel,United Kingdom,Airlines,1103.65,BRITISH AIRW 
FCOGPC131000466,24/10/13,Travel,United Kingdom,Airlines,574.90,BRITISH AIRW 
FCOGPC131000467,24/10/13,Travel,United Kingdom,Airlines,527.65,BRITISH AIRW 
FCOGPC131000468,24/10/13,Travel,United Kingdom,Airlines,542.55,BRITISH AIRW 
FCOGPC131000469,24/10/13,Travel,United Kingdom,Airlines,501.20,BRITISH AIRW 
FCOGPC131000470,24/10/13,Travel,United Kingdom,Airlines,979.05,BRITISH AIRW 
FCOGPC131000471,24/10/13,Travel,United Kingdom,Airlines,979.05,BRITISH AIRW 
FCOGPC131000472,24/10/13,Travel,United Kingdom,Airlines,-1910.45,BRITISH AIRW 
FCOGPC131000473,24/10/13,Travel,Colombia,Airlines,2047.04,IBERIA
FCOGPC131000474,24/10/13,Travel,Hong Kong,Airlines,1116.64,BRITISH AIRW 
FCOGPC131000475,24/10/13,Travel,Hong Kong,Airlines,1508.26,BRITISH AIRW 
FCOGPC131000476,24/10/13,Travel,United Kingdom,Airlines,-2725.45,BRITISH AIRW 
FCOGPC131000477,24/10/13,Travel,United Kingdom,Airlines,-3272.65,BRITISH AIRW 
FCOGPC131000478,24/10/13,Travel,United Kingdom,Airlines,821.60,EM AIR     
FCOGPC131000479,24/10/13,Travel,United Kingdom,Airlines,4968.30,EM AIR      
FCOGPC131000480,24/10/13,Travel,United Kingdom,Airlines,627.73,BRITISH AIRW
FCOGPC131000481,24/10/13,Travel,United Kingdom,Airlines,802.26,LUFTHANSA   
FCOGPC131000482,24/10/13,Travel,United Kingdom,Airlines,1213.40,LUFTHANSA   
FCOGPC131000483,24/10/13,Travel,Australia,Airlines,513.69,QANTAS 
FCOGPC131000484,24/10/13,Travel,United Kingdom,Airlines,931.85,PAKISTAN AIR
FCOGPC131000485,24/10/13,Travel,Hong Kong,Airlines,806.39,UNITED    
FCOGPC131000486,24/10/13,Travel,Hong Kong,Airlines,1229.93,BRITISH AIRW 
FCOGPC131000487,25/10/13,Travel,United Kingdom,Airlines,-798.60,BRITISH AIRW 
FCOGPC131000488,25/10/13,Travel,Italy,Airlines,724.63,ALITALIA 
FCOGPC131000489,25/10/13,Travel,Italy,Airlines,724.63,ALITALIA 
FCOGPC131000490,25/10/13,Travel,United Kingdom,Airlines,959.65,BRITISH AIRW
FCOGPC131000491,25/10/13,Travel,United Kingdom,Airlines,1718.45,BRITISH AIRW
FCOGPC131000492,25/10/13,Travel,United Kingdom,Airlines,6089.65,BRITISH AIRW
FCOGPC131000493,25/10/13,Travel,United Kingdom,Airlines,3750.35,BRITISH AIRW
FCOGPC131000494,25/10/13,Travel,Malaysia,Airlines,1116.97,MALAY AI
FCOGPC131000495,25/10/13,Travel,China,Airlines,1488.37,XIMINLUYUNPIAOWU
FCOGPC131000496,25/10/13,Travel,United Kingdom,Airlines,2340.30,BRITISH AIRW 
FCOGPC131000497,25/10/13,Travel,United Kingdom,Airlines,588.25,BRITISH AIRW 
FCOGPC131000498,25/10/13,Travel,United Kingdom,Airlines,-4630.85,BRITISH AIRW 
FCOGPC131000499,25/10/13,Travel,United Kingdom,Airlines,2020.75,BRITISH AIRW 
FCOGPC131000500,25/10/13,Travel,United Kingdom,Airlines,2020.75,BRITISH AIRW 
FCOGPC131000501,25/10/13,Travel,United Kingdom,Airlines,4277.35,VIR ATL     
FCOGPC131000502,25/10/13,Travel,United Kingdom,Airlines,1030.65,VIR ATL     
FCOGPC131000503,25/10/13,Travel,United Kingdom,Airlines,1931.25,VIR ATL     
FCOGPC131000504,25/10/13,Travel,United Kingdom,Airlines,1631.00,VIR ATL     
FCOGPC131000505,28/10/13,Travel,United Kingdom,Airlines,1664.75,VIR ATL     
FCOGPC131000506,28/10/13,Travel,Hong Kong,Airlines,1178.61,BRITISH AIRW 
FCOGPC131000507,28/10/13,Travel,United Kingdom,Airlines,4864.25,BRITISH AIRW 
FCOGPC131000508,28/10/13,Travel,United Kingdom,Airlines,518.20,AUSTRIAN 
FCOGPC131000509,28/10/13,Travel,United Kingdom,Airlines,1410.51,BRITISH AIRW 
FCOGPC131000510,28/10/13,Travel,Japan,Airlines,2487.98,UAJININTANETSUTO
FCOGPC131000511,28/10/13,Travel,Fiji,Airlines,563.04,FIJI AIRWAYS
FCOGPC131000512,28/10/13,Travel,Germany,Airlines,845.90,HAHN AIR  
FCOGPC131000513,28/10/13,Travel,United Kingdom,Airlines,1805.35,BRITISH AIRW
FCOGPC131000514,28/10/13,Travel,United Kingdom,Airlines,577.70,BRITISH AIRW
FCOGPC131000515,28/10/13,Travel,United Kingdom,Airlines,639.75,BRITISH AIRW
FCOGPC131000516,28/10/13,Travel,United Kingdom,Airlines,3701.45,BRITISH AIRW
FCOGPC131000517,28/10/13,Travel,United Kingdom,Airlines,3449.85,BRITISH AIRW
FCOGPC131000518,28/10/13,Travel,United Kingdom,Airlines,2759.40,ETIHADAIR  
FCOGPC131000519,28/10/13,Travel,United Kingdom,Airlines,1064.25,BRITISH AIRW
FCOGPC131000520,28/10/13,Travel,United Kingdom,Airlines,2429.25,BRITISH AIRW
FCOGPC131000521,28/10/13,Travel,United Kingdom,Airlines,527.90,AVIANCA   
FCOGPC131000522,28/10/13,Travel,Belgium,Airlines,1158.16,DELTA
FCOGPC131000523,28/10/13,Travel,Bermuda,Airlines,4165.52,BRITISH AIRW 
FCOGPC131000524,28/10/13,Travel,Germany,Airlines,603.80,Air Berlin  
FCOGPC131000525,28/10/13,Travel,Germany,Airlines,613.80,Air Berlin  
FCOGPC131000526,28/10/13,Travel,Germany,Airlines,613.80,Air Berlin  
FCOGPC131000527,28/10/13,Travel,United Kingdom,Airlines,885.10,SWISS INTL. 
FCOGPC131000528,28/10/13,Travel,Belgium,Airlines,674.90,AMERICAN
FCOGPC131000529,28/10/13,Travel,Belgium,Airlines,4681.85,AMERICAN
FCOGPC131000530,28/10/13,Travel,United Kingdom,Airlines,3239.75,BRITISH AIRW 
FCOGPC131000531,28/10/13,Travel,Nepal,Airlines,699.68,JET AIRWAYS LIMITED
FCOGPC131000532,29/10/13,Travel,Colombia,Airlines,902.66,AIR FRANCE
FCOGPC131000533,29/10/13,Travel,Colombia,Airlines,954.14,AIR FRANCE
FCOGPC131000534,29/10/13,Travel,Colombia,Airlines,827.11,AIR FRANCE
FCOGPC131000535,29/10/13,Travel,United Kingdom,Airlines,2176.55,QATAR AIR 
FCOGPC131000536,29/10/13,Travel,Colombia,Airlines,1131.78,LUFTHANSA
FCOGPC131000537,29/10/13,Travel,Colombia,Airlines,1131.78,LUFTHANSA
FCOGPC131000538,29/10/13,Travel,Luxembourg,Airlines,509.08,Trainline.com
FCOGPC131000539,29/10/13,Travel,Singapore,Airlines,543.51,QANTAS 
FCOGPC131000540,29/10/13,Travel,South Africa,Airlines,1404.68,BRITISH AIRW 
FCOGPC131000541,29/10/13,Travel,Belgium,Airlines,670.20,SN BRUSSELS 
FCOGPC131000542,29/10/13,Travel,Belgium,Airlines,982.00,SN BRUSSELS 
FCOGPC131000543,29/10/13,Travel,United States of America,Airlines,2586.45,ETIHAD AIRWAYS
FCOGPC131000544,29/10/13,Travel,China,Airlines,1172.89,XIMINLUYUNPIAOWU
FCOGPC131000545,29/10/13,Travel,United Kingdom,Airlines,1093.25,VIR ATL    
FCOGPC131000546,30/10/13,Travel,United Kingdom,Airlines,724.05,VIR ATL    
FCOGPC131000547,30/10/13,Travel,United Kingdom,Airlines,997.95,SAUDI AIR   
FCOGPC131000548,30/10/13,Travel,United Kingdom,Airlines,773.50,BRITISH AIRW 
FCOGPC131000549,30/10/13,Travel,United Kingdom,Airlines,546.29,ROYAL JORDANIAN ETKT
FCOGPC131000550,30/10/13,Travel,China,Airlines,1719.01,XIMINLUYUNPIAOWU
FCOGPC131000551,30/10/13,Travel,United Kingdom,Airlines,2566.40,ETIHADAIR   
FCOGPC131000552,30/10/13,Travel,United Kingdom,Airlines,804.55,BRITISH AIRW
FCOGPC131000553,30/10/13,Travel,United Kingdom,Airlines,611.05,BRITISH AIRW
FCOGPC131000554,30/10/13,Travel,United Kingdom,Airlines,4590.25,BRITISH AIRW
FCOGPC131000555,30/10/13,Travel,Paraguay,Airlines,1743.80,TAM
FCOGPC131000556,30/10/13,Travel,United Kingdom,Airlines,3999.49,EM AIR      
FCOGPC131000557,30/10/13,Travel,United Kingdom,Airlines,1405.00,EM AIR      
FCOGPC131000558,30/10/13,Travel,Ireland,Airlines,794.54,EASYJET     
FCOGPC131000559,30/10/13,Travel,United Kingdom,Airlines,1632.79,LUFTHANSA   
FCOGPC131000560,30/10/13,Travel,United Kingdom,Airlines,1336.79,LUFTHANSA   
FCOGPC131000561,30/10/13,Travel,United Kingdom,Airlines,1632.79,LUFTHANSA   
FCOGPC131000562,30/10/13,Travel,France,Airlines,2096.84,AIR FRANCE  
FCOGPC131000563,30/10/13,Travel,France,Airlines,1805.70,AIR FRANCE  
FCOGPC131000564,30/10/13,Travel,"Korea, Republic of",Airlines,1633.54,BRITISH AIRW
FCOGPC131000565,30/10/13,Travel,United Kingdom,Airlines,1633.54,BRITISH AIRW
FCOGPC131000566,31/10/13,Travel,United Kingdom,Airlines,2332.69,BRITISH AIRW
FCOGPC131000567,31/10/13,Travel,United Kingdom,Airlines,1130.01,BRITISH AIRW
FCOGPC131000568,31/10/13,Travel,United Kingdom,Airlines,660.15,BRITISH AIRW
FCOGPC131000569,31/10/13,Travel,Japan,Airlines,2897.56,LUFTHANSA 
FCOGPC131000570,31/10/13,Travel,United Kingdom,Airlines,938.16,EM AIR      
FCOGPC131000571,31/10/13,Travel,United Kingdom,Airlines,4814.15,BRITISH AIRW 
FCOGPC131000572,31/10/13,Travel,United Kingdom,Airlines,1612.39,EM AIR      
FCOGPC131000573,31/10/13,Travel,United Kingdom,Airlines,1142.90,AEROMEXI  
FCOGPC131000574,31/10/13,Travel,Malaysia,Airlines,898.58,MALAY AI
FCOGPC131000575,31/10/13,Travel,Hong Kong,Airlines,1520.30,BRITISH AIRW 
FCOGPC131000576,31/10/13,Travel,United Kingdom,Airlines,681.14,BRITISH AIRW 
FCOGPC131000577,31/10/13,Travel,United Kingdom,Airlines,705.35,BRITISH AIRW 
FCOGPC131000578,31/10/13,Travel,United Kingdom,Airlines,981.00,THAI AIRWAYS
FCOGPC131000579,31/10/13,Travel,United Kingdom,Airlines,2713.60,THAI AIRWAYS
FCOGPC131000580,31/10/13,Travel,United Kingdom,Airlines,847.90,THAI AIRWAYS
FCOGPC131000581,31/10/13,Travel,United Kingdom,Airlines,1176.30,BRITISH AIRW
FCOGPC131000582,31/10/13,Travel,United Kingdom,Airlines,1176.30,BRITISH AIRW
FCOGPC131000583,31/10/13,Travel,United Kingdom,Airlines,1130.01,BRITISH AIRW
FCOGPC131000584,31/10/13,Travel,Bolivia,Airlines,609.93,LINKSER LAN AIRLINES S
FCOGPC131000585,31/10/13,Travel,United Kingdom,Airlines,528.10,ROYAL JORDAN
FCOGPC131000586,31/10/13,Travel,United Kingdom,Airlines,2254.15,BRITISH AIRW 
FCOGPC131000587,31/10/13,Travel,United Kingdom,Airlines,-2141.22,HOGG ROBINSO
FCOGPC131000588,31/10/13,Travel,Croatia,Airlines,656.78,AUSTRIAN  
FCOGPC131000589,31/10/13,Travel,United Kingdom,Airlines,1242.07,VIR ATL     
FCOGPC131000590,31/10/13,Travel,United Kingdom,Airlines,-1381.17,VIR ATL     
FCOGPC131000591,01/10/13,Automobile Rental Agency,Saint Lucia,Car Hire,1182.15,24 HOURS CAR RENTAL
FCOGPC131000592,02/10/13,Automobile Rental Agency,United Kingdom,Car Hire,1956.06,TRAVELHIRE
FCOGPC131000593,04/10/13,Automobile Rental Agency,United Kingdom,Car Hire,1977.60,TRAVELHIRE
FCOGPC131000594,04/10/13,Automobile Rental Agency,United Kingdom,Car Hire,5749.38,TRAVELHIRE
FCOGPC131000595,17/10/13,Automobile Rental Agency,United Kingdom,Car Hire,3166.75,TRAVELHIRE
FCOGPC131000596,31/10/13,Automobile Rental Agency,United Kingdom,Car Hire,2261.88,TRAVELHIRE
FCOGPC131000597,21/10/13,Cash,United Kingdom,Cash,500.00,LHR T4 Baggage2
FCOGPC131000598,28/10/13,Cash,Iceland,Cash,533.91,Landsbanki Islands
FCOGPC131000599,07/10/13,Direct Mktg-Travel Related Arr,Pakistan,Catalogue,828.78,SHAKIL EXPRESS PVT LTD
FCOGPC131000600,08/10/13,Combination Catalog & Retail,Japan,Catalogue,525.94,ORIENTOKOPORESHON
FCOGPC131000601,09/10/13,Combination Catalog & Retail,United Kingdom,Catalogue,771.00,IDENTILAM PLC
FCOGPC131000602,09/10/13,Other Direct Marketers,Mexico,Catalogue,737.64,PERIODICO REFORMA
FCOGPC131000603,09/10/13,Other Direct Marketers,Luxembourg,Catalogue,1252.77,Amazon EU
FCOGPC131000604,10/10/13,Other Direct Marketers,United Kingdom,Catalogue,3580.20,FIREBRAND TRAINING
FCOGPC131000605,14/10/13,Catalog Merchant,United Kingdom,Catalogue,536.66,STATIONERY OFFICE BOOK
FCOGPC131000606,17/10/13,Outbound Telemarketing Merchnt,Colombia,Catalogue,1088.31,W Y C INTERNATIONAL
FCOGPC131000607,21/10/13,Catalog Merchant,United Kingdom,Catalogue,1400.00,BRAHLER I C S UK LTD
FCOGPC131000608,21/10/13,Catalog Merchant,United Kingdom,Catalogue,1331.05,BRAHLER I C S UK LTD
