"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Commercial","DD4","EO (L)","25363","29063","Executive Officer","5.00","Procurement"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Commercial","DD4","EO (N)","22698","25903","Executive Officer","2.00","Procurement"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Commercial","DD4","G6 (L)","58516","69680","Grade 6","0.40","Procurement"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Commercial","DD4","G6 (N)","53236","63802","Grade 6","1.00","Procurement"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Commercial","DD4","G6 (N)","53236","63802","Not in Post","1.00","Procurement"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Commercial","DD4","G7 (L)","48326","58007","Grade 7","5.00","Procurement"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Commercial","DD4","G7 (N)","43654","52333","Grade 7","2.00","Procurement"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Commercial","DD4","HEO (L)","30147","34930","Higher Executive Officer","3.00","Procurement"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Commercial","DD4","HEO (N)","27013","31233","Higher Executive Officer","8.00","Procurement"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Commercial","DD4","SEO (L)","35946","42968","Senior Executive Officer","4.00","Procurement"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Commercial","DD4","SEO (N)","33321","39799","Senior Executive Officer","4.00","Procurement"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Commercial","DD5","AO (L)","21235","23045","Administrative Officer","1.00","Property and asset management"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Commercial","DD5","AO (N)","18398","19907","Administrative Officer","1.00","Property and asset management"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Commercial","DD5","EO (N)","22698","25903","Executive Officer","4.00","Property and asset management"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Commercial","DD5","G6 (L)","58516","69680","Grade 6","1.00","Property and asset management"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Commercial","DD5","G6 (N)","53236","63802","Grade 6","1.86","Property and asset management"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Commercial","DD5","G7 (L)","48326","58007","Grade 7","1.00","Other"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Commercial","DD5","G7 (L)","48326","58007","Grade 7","0.81","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Commercial","DD5","G7 (L)","48326","58007","Grade 7","1.00","Property and asset management"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Commercial","DD5","G7 (N)","43654","52333","Grade 7","8.50","Property and asset management"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Commercial","DD5","G7 (OL)","44518","57432","Grade 7","1.00","Property and asset management"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Commercial","DD5","HEO (L)","30147","34930","Higher Executive Officer","1.00","Other"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Commercial","DD5","HEO (L)","30147","34930","Higher Executive Officer","1.00","Property and asset management"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Commercial","DD5","HEO (N)","27013","31233","Higher Executive Officer","1.00","Other"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Commercial","DD5","HEO (N)","27013","31233","Higher Executive Officer","3.81","Property and asset management"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Commercial","DD5","HEO (N)","27013","31233","Not in Post","1.00","Property and asset management"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Commercial","DD5","SEO (N)","33321","39799","Senior Executive Officer","2.00","Property and asset management"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Communications","D17","AA (L)","18787","19785","Administrative Assistant","1.00","Communications"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Communications","D17","AO (L)","21235","23045","Administrative Officer","1.38","Communications"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Communications","D17","AO (L)","21235","23045","Personal Secretary","1.00","Communications"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Communications","D17","AO (L)","21235","23045","Not in Post","1.00","Communications"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Communications","D17","EO (L)","25363","29063","Executive Officer","5.10","Communications"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Communications","D17","G6 (L)","58516","69680","Grade 6","1.89","Communications"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Communications","D17","G7 (L)","48326","58007","Grade 7","3.00","Communications"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Communications","D17","HEO (L)","30147","34930","Higher Executive Officer","3.00","Communications"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Communications","D17","SEO (L)","35946","42968","Senior Executive Officer","1.00","Communications"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Communications","DD64","AO (L)","21235","23045","Administrative Officer","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Communications","DD64","EO (L)","25363","29063","Executive Officer","0.67","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Communications","DD64","EO (L)","25363","29063","Senior Personal Secretary","1.00","Communications"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Communications","DD64","G6 (L)","58516","69680","Not in Post","0.92","Communications"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Communications","DD64","G7 (L)","48326","58007","Grade 7","2.00","Communications"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Communications","DD64","G7 (L)","48326","58007","Grade 7","3.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Communications","DD64","G7 (L)","48326","58007","Not in Post","1.00","Communications"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Communications","DD64","HEO (L)","30147","34930","Information Officer","1.00","Communications"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Communications","DD64","HEO (N)","27013","31233","Higher Executive Officer","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Communications","DD64","SEO (L)","35946","42968","Senior Executive Officer","1.00","Communications"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Communications","DD64","SEO (L)","35946","42968","Senior Executive Officer","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Communications","DD64","SEO (L)","35946","42968","Senior Information Officer","1.00","Communications"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Communications","DD65","G6 (L)","58516","69680","Grade 6","3.00","Communications"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Communications","DD65","G7 (L)","48326","58007","Grade 7","3.00","Communications"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Communications","DD65","HEO (L)","30147","34930","Higher Executive Officer","4.00","Communications"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Communications","DD65","HEO (L)","30147","34930","Information Officer","6.60","Communications"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Communications","DD65","HEO (L)","30147","34930","Not in Post","1.00","Communications"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Communications","DD65","SEO (L)","35946","42968","Senior Executive Officer","5.00","Communications"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Communications","DD65","SEO (L)","35946","42968","Senior Information Officer","1.00","Communications"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","DCVO, Animal Health Scanning & Trade Policy","D7","AO (L)","21235","23045","Personal Secretary","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","DCVO, Animal Health Scanning & Trade Policy","D7","EO (L)","25363","29063","Executive Officer","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","DCVO, Animal Health Scanning & Trade Policy","D7","G6 (L)","58516","69680","Not in Post","1.00","Vets"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","DCVO, Animal Health Scanning & Trade Policy","D7","G7 (L)","48326","58007","Not in Post","1.00","Vets"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","DCVO, Animal Health Scanning & Trade Policy","D7","HEO (L)","30147","34930","Higher Executive Officer","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","DCVO, Animal Health Scanning & Trade Policy","DD23","AO (L)","21235","23045","Administrative Officer","11.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","DCVO, Animal Health Scanning & Trade Policy","DD23","AO (L)","21235","23045","Personal Secretary","2.80","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","DCVO, Animal Health Scanning & Trade Policy","DD23","EO (L)","25363","29063","Executive Officer","14.74","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","DCVO, Animal Health Scanning & Trade Policy","DD23","EO (L)","25363","29063","Scientific Officer","1.00","Vets"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","DCVO, Animal Health Scanning & Trade Policy","DD23","EO (N)","22698","25903","Executive Officer","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","DCVO, Animal Health Scanning & Trade Policy","DD23","FS (L)","27500","36000","Higher Executive Officer (D)","2.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","DCVO, Animal Health Scanning & Trade Policy","DD23","G6 (L)","58516","69680","Grade 6","3.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","DCVO, Animal Health Scanning & Trade Policy","DD23","G6 (L)","58516","69680","Grade 6","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","DCVO, Animal Health Scanning & Trade Policy","DD23","G7 (L)","48326","58007","Grade 7","7.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","DCVO, Animal Health Scanning & Trade Policy","DD23","G7 (L)","48326","58007","Grade 7","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","DCVO, Animal Health Scanning & Trade Policy","DD23","HEO (L)","30147","34930","Higher Executive Officer","10.20","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","DCVO, Animal Health Scanning & Trade Policy","DD23","SEO (L)","35946","42968","Senior Executive Officer","9.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","EU, International & CAP Reform","DD66","EO (L)","25363","29063","Executive Officer","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","EU, International & CAP Reform","DD66","FS (L)","27500","36000","Higher Executive Officer (D)","3.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","EU, International & CAP Reform","DD66","G7 (L)","48326","58007","Grade 7","2.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","EU, International & CAP Reform","DD66","HEO (L)","30147","34930","Higher Executive Officer","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","EU, International & CAP Reform","DD66","SEO (L)","35946","42968","Senior Executive Officer","3.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","EU, International & CAP Reform","DD66","SEO (L)","35946","42968","Not in Post","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","EU, International & CAP Reform","DD67","AO (L)","21235","23045","Administrative Officer","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","EU, International & CAP Reform","DD67","EO (L)","25363","29063","Executive Officer","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","EU, International & CAP Reform","DD67","FS (L)","27500","36000","Higher Executive Officer (D)","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","EU, International & CAP Reform","DD67","G7 (L)","48326","58007","Grade 7","2.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","EU, International & CAP Reform","DD67","HEO (L)","30147","34930","Higher Executive Officer","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","EU, International & CAP Reform","DD68","AO (L)","21235","23045","Administrative Officer","2.00","Economics"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","EU, International & CAP Reform","DD68","FS (L)","27500","36000","Assistant Economist","2.00","Economics"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","EU, International & CAP Reform","DD68","FS (L)","27500","36000","Higher Executive Officer (D)","1.00","Economics"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","EU, International & CAP Reform","DD68","G6 (L)","58516","69680","Grade 6","1.00","Economics"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","EU, International & CAP Reform","DD68","G7 (L)","48326","58007","Grade 7","4.00","Economics"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","EU, International & CAP Reform","DD68","G7 (L)","48326","58007","Grade 7","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","EU, International & CAP Reform","DD68","G7 (L)","48326","58007","Grade 7","0.80","Social Research"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","EU, International & CAP Reform","DD68","HEO (L)","30147","34930","Higher Executive Officer","1.00","Statisticians"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","EU, International & CAP Reform","DD70","AO (L)","21235","23045","Administrative Officer","3.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","EU, International & CAP Reform","DD70","EO (L)","25363","29063","Executive Officer","8.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","EU, International & CAP Reform","DD70","FS (L)","27500","36000","Higher Executive Officer (D)","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","EU, International & CAP Reform","DD70","FS (L)","27500","36000","Not in Post","2.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","EU, International & CAP Reform","DD70","G6 (L)","58516","69680","Grade 6","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","EU, International & CAP Reform","DD70","G7 (L)","48326","58007","Grade 7","2.60","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","EU, International & CAP Reform","DD70","G7 (L)","48326","58007","Not in Post","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","EU, International & CAP Reform","DD70","G7 (N)","43654","52333","Not in Post","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","EU, International & CAP Reform","DD70","HEO (L)","30147","34930","Higher Executive Officer","4.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","EU, International & CAP Reform","DD70","HEO (L)","30147","34930","Not in Post","3.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","EU, International & CAP Reform","DD70","SEO (L)","35946","42968","Senior Executive Officer","3.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD10","EO (N)","22698","25903","Executive Officer","5.00","Finance"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD10","G6 (N)","53236","63802","Grade 6","2.00","Finance"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD10","G7 (N)","43654","52333","Grade 7","3.00","Finance"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD10","HEO (N)","27013","31233","Higher Executive Officer","7.76","Finance"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD10","HEO (N)","27013","31233","Not in Post","0.76","Finance"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD10","SEO (N)","33321","39799","Senior Executive Officer","5.72","Finance"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD10","SEO (N)","33321","39799","Not in Post","1.00","Finance"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD11","AO (L)","21235","23045","Administrative Officer","6.00","Finance"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD11","AO (N)","18398","19907","Administrative Officer","1.00","Finance"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD11","EO (L)","25363","29063","Executive Officer","7.00","Finance"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD11","EO (N)","22698","25903","Executive Officer","15.92","Finance"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD11","G6 (L)","58516","69680","Grade 6","1.00","Finance"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD11","G6 (N)","53236","63802","Grade 6","1.00","Finance"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD11","G7 (L)","48326","58007","Grade 7","4.00","Finance"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD11","G7 (N)","43654","52333","Grade 7","2.00","Finance"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD11","G7 (N)","43654","52333","Not in Post","1.00","Finance"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD11","HEO (L)","30147","34930","Higher Executive Officer","3.00","Finance"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD11","HEO (N)","27013","31233","Higher Executive Officer","3.45","Finance"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD11","SEO (L)","35946","42968","Senior Executive Officer","2.00","Finance"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD11","SEO (N)","33321","39799","Senior Executive Officer","1.92","Finance"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD7","EO (L)","25363","29063","Executive Officer","1.00","Finance"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD7","EO (N)","22698","25903","Executive Officer","1.00","Finance"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD7","G6 (L)","58516","69680","Grade 6","2.00","Finance"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD7","G7 (L)","48326","58007","Grade 7","7.00","Finance"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD7","G7 (N)","43654","52333","Grade 7","1.00","Finance"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD7","HEO (L)","30147","34930","Higher Executive Officer","12.80","Finance"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD7","HEO (N)","27013","31233","Higher Executive Officer","1.00","Finance"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD7","SEO (L)","35946","42968","Senior Executive Officer","7.00","Finance"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD7","SEO (N)","33321","39799","Senior Executive Officer","3.00","Finance"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD8","G6 (L)","58516","69680","Grade 6","2.00","Finance"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD8","G7 (L)","48326","58007","Grade 7","9.20","Finance"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD8","HEO (L)","30147","34930","Higher Executive Officer","2.70","Finance"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD8","SEO (L)","35946","42968","Senior Executive Officer","2.60","Finance"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD9","AO (L)","21235","23045","Administrative Officer","2.00","Finance"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD9","EO (L)","25363","29063","Executive Officer","9.00","Finance"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD9","EO (N)","22698","25903","Executive Officer","4.00","Finance"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD9","G6 (L)","58516","69680","Grade 6","1.00","Internal Audit"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD9","G7 (L)","48326","58007","Grade 7","1.00","Finance"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD9","G7 (L)","48326","58007","Grade 7","2.00","Internal Audit"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD9","G7 (N)","43654","52333","Grade 7","2.00","Internal Audit"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD9","HEO (L)","30147","34930","Higher Executive Officer","1.00","Finance"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD9","HEO (L)","30147","34930","Higher Executive Officer","4.00","Internal Audit"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD9","HEO (N)","27013","31233","Higher Executive Officer","1.00","Finance"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD9","SEO (L)","35946","42968","Senior Executive Officer","4.00","Internal Audit"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","DD9","SEO (N)","33321","39799","Senior Executive Officer","4.00","Internal Audit"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD31","EO (L)","25363","29063","Executive Officer","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD31","FS (L)","27500","36000","Assistant Economist","1.00","Economics"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD31","FS (L)","27500","36000","Assistant Economist Provisional","1.00","Economics"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD31","FS (L)","27500","36000","Higher Executive Officer (D)","1.80","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD31","G7 (L)","48326","58007","Grade 7","1.00","Economics"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD31","G7 (L)","48326","58007","Grade 7","3.50","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD31","HEO (L)","30147","34930","Higher Executive Officer","3.50","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD31","SEO (L)","35946","42968","Senior Scientific Officer","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD32","AO (L)","21235","23045","Administrative Officer","4.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD32","AO (L)","21235","23045","Personal Secretary","0.60","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD32","EO (L)","25363","29063","Executive Officer","2.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD32","EO (N)","22698","25903","Executive Officer","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD32","G7 (L)","48326","58007","Grade 7","4.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD32","G7 (N)","43654","52333","Grade 7","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD32","HEO (L)","30147","34930","Higher Executive Officer","2.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD32","HEO (L)","30147","34930","Higher Scientific Officer","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD32","SEO (L)","35946","42968","Senior Executive Officer","3.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD32","SEO (L)","35946","42968","Senior Scientific Officer","3.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD33","EO (L)","25363","29063","Executive Officer","3.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD33","EO (L)","25363","29063","Executive Officer","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD33","EO (N)","22698","25903","Executive Officer","1.00","Statisticians"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD33","G6 (L)","58516","69680","Grade 6","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD33","G7 (L)","48326","58007","Grade 7","4.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD33","G7 (N)","43654","52333","Grade 7","1.00","Statisticians"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD33","HEO (L)","30147","34930","Higher Executive Officer","10.01","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD33","HEO (N)","27013","31233","Higher Executive Officer","1.00","Statisticians"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD33","SEO (L)","35946","42968","Senior Executive Officer","2.81","Policy"
