"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Home Office","Independent Safeguarding Authority","Performance, Partnerships & Corporate Change","ISA005","Level 4","25197","29681","Performance Officer","2.00","Planning"
"Home Office","Independent Safeguarding Authority","Performance, Partnerships & Corporate Change","ISA005","Level 4","25197","29681","Information Governance Officer","1.00","Planning"
"Home Office","Independent Safeguarding Authority","Performance, Partnerships & Corporate Change","ISA005","Level 5","32455","38230","Security Manager","1.00","Programme and Project Management (PPM)"
"Home Office","Independent Safeguarding Authority","Performance, Partnerships & Corporate Change","ISA005","Level 5","32455","38230","Performance Manager","1.00","Planning"
"Home Office","Independent Safeguarding Authority","Performance, Partnerships & Corporate Change","ISA005","Level 6","45033","55470","Communications Manager","1.00","Communications"
"Home Office","Independent Safeguarding Authority","Performance, Partnerships & Corporate Change","ISA005","Level 6","45033","55470","Policy and Stakeholder Manager","1.00","Policy"
"Home Office","Independent Safeguarding Authority","Performance, Partnerships & Corporate Change","ISA005","Level 6","45033","55470","Business Transformation Manager","1.00","Programme and Project Management (PPM)"
"Home Office","Independent Safeguarding Authority","Performance, Partnerships & Corporate Change","ISA005","Level 6","45033","55470","Policy Advisor","1.00","Policy"
"Home Office","Independent Safeguarding Authority","Performance, Partnerships & Corporate Change","ISA005","Level 2","15882","17366","Project Administration Support","1.00","Programme and Project Management (PPM)"
"Home Office","Independent Safeguarding Authority","Performance, Partnerships & Corporate Change","ISA005","Level 4","25197","29681","Business Analyst","3.00","Operational Delivery"
"Home Office","Independent Safeguarding Authority","Performance, Partnerships & Corporate Change","ISA005","Level 4","25197","29681","Business Analyst Change","1.00","Operational Delivery"
"Home Office","Independent Safeguarding Authority","Performance, Partnerships & Corporate Change","ISA005","Level 4","25197","29681","Project Planner DBS","1.00","Programme and Project Management (PPM)"
"Home Office","Independent Safeguarding Authority","Performance, Partnerships & Corporate Change","ISA005","Level 5","32455","38230","Senior HR Consultant DBS","1.00","Human Resources"
"Home Office","Independent Safeguarding Authority","Performance, Partnerships & Corporate Change","ISA005","Level 5","32455","38230","Senior Business Analyst","1.00","Operational Delivery"
"Home Office","Independent Safeguarding Authority","Performance, Partnerships & Corporate Change","ISA005","Level 4","25197","29681","Project Planner","1.00","Programme and Project Management (PPM)"
"Home Office","Independent Safeguarding Authority","Performance, Partnerships & Corporate Change","ISA005","Level 5","32455","38230","Business Transition Manager","2.00","Programme and Project Management (PPM)"
"Home Office","Independent Safeguarding Authority","Performance, Partnerships & Corporate Change","ISA005","Level 4","25197","29681","Policy Officer","1.00","Policy"
