Minister,Date received,From,Gift,Value (£), Outcome
"Minister of State, (Universities and Science), Rt Hon David Willetts MP",12-Oct-12,The Italian Chamber of Commerce,Aurora 150 Anniversary Tri-Colour Pen set,Over limit,Held by department
