"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Business Innovation and Skills","Student Loans Company","Core Processing/EU","SLC6","Customer Support 2","15142","18941","Operations Support Officer","8.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Core Systems Replacement","SLC4","Senior Manager","47203","67709","Senior IT Manager","1.00","Information Technology"
"Department for Business Innovation and Skills","Student Loans Company","Core Systems Replacement","SLC4","Senior Manager","47203","67709","Senior IT Manager","1.00","Information Technology"
"Department for Business Innovation and Skills","Student Loans Company","Core Systems Replacement","SLC4","Business Support Manager","38380","57346","Senior IT Manager","1.00","Information Technology"
"Department for Business Innovation and Skills","Student Loans Company","Core Systems Replacement","SLC4","Technology Manager","38380","57346","IT Manager","1.00","Information Technology"
"Department for Business Innovation and Skills","Student Loans Company","Core Systems Replacement","SLC4","Technologist","29500","50005","Senior Analyst","1.00","Information Technology"
"Department for Business Innovation and Skills","Student Loans Company","Core Systems Replacement","SLC4","Technologist","29500","50005","Senior Analyst","2.00","Information Technology"
"Department for Business Innovation and Skills","Student Loans Company","Core Systems Replacement","SLC4","Professional","29500","50005","Technical Adviser","1.00","Information Technology"
"Department for Business Innovation and Skills","Student Loans Company","Core Systems Replacement","SLC4","Professional","29500","50005","Technical Adviser","7.00","Information Technology"
"Department for Business Innovation and Skills","Student Loans Company","Customer Contact Services Division","SLC6","Business Support 2","15142","18941","Office Manager","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Customer Contact Services Division","SLC6","Head of Service","61913","83612","Senior Operational Manager","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Customer Contact Services Division","SLC6","Business Support Manager","38380","57346","Operational Manager","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Customer Contact Services Division","SLC6","Senior Manager","47203","67709","Senior Operational Manager","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Customer Insight","SLC8","Business Adviser","21300","37991","Knowledge Information Management Support Officer","1.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Student Loans Company","Customer Insight","SLC8","Senior Manager","47203","67709","Senior Information Manager","1.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Student Loans Company","Customer Insight","SLC8","Business Adviser","21300","37991","Analyst","2.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Student Loans Company","Customer Insight","SLC8","Professional","29500","50005","Knowledge Information Management Manager","2.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Student Loans Company","Customer Relations","SLC8","Customer Support 2","15142","18941","Operations Support Officer","8.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Customer Relations","SLC8","People Manager 2","29500","50005","Operations Support Officer","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Customer Relations","SLC8","Business Adviser","21300","37991","Operations Support Officer","2.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Customer Relations","SLC8","Business Adviser","21300","37991","Operations Support Officer","6.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Customer Relations","SLC8","Business Adviser","21300","37991","Operations Support Officer","2.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Customer Relations","SLC8","People Manager 1","21300","37991","Review Team Leader","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Customer Relations","SLC8","Business Support Manager","38380","57346","Operational Manager","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Customer Support Centre - Darlington","SLC6","People Manager 1","21300","37991","Review Team Leader","18.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Customer Support Centre - Darlington","SLC6","Senior Manager","47203","67709","Operational Manager","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Customer Support Centre - Darlington","SLC6","People Manager 2","29500","50005","Operational Manager","2.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Customer Support Centre - Darlington","SLC6","Customer Support 2","15142","18941","Operations Support Officer","177.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Customer Support Centre - Glasgow","SLC6","People Manager 2","29500","50005","Operational Manager","3.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Customer Support Centre - Glasgow","SLC6","Customer Support 2","15142","18941","Operations Support Officer","194.50","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Customer Support Centre - Glasgow","SLC6","Senior Manager","47203","67709","Operational Manager","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Customer Support Centre - Glasgow","SLC6","People Manager 1","21300","37991","Review Team Leader","22.57","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Customer Support Centre - Glasgow","SLC6","Customer Support 1","13678","18028","Operations Support Officer","4.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Customer Support Centre - Glasgow","SLC6","Customer Support 2","15142","18941","Operations Support Officer","3.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Customer Support Centre - Wales","SLC6","People Manager 2","29500","50005","Operational Manager","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Customer Support Centre - Wales","SLC6","People Manager 1","21300","37991","Operational Manager","4.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Customer Support Centre - Wales","SLC6","Business Adviser","21300","37991","HR Officer","1.00","Human Resources"
"Department for Business Innovation and Skills","Student Loans Company","Customer Support Centre - Wales","SLC6","Customer Support 2","15142","18941","Operations Support Officer","23.50","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Data Services & Analysis","SLC7","Senior Manager","47203","67709","Knowledge Information Management Manager","1.00","Operational Research"
"Department for Business Innovation and Skills","Student Loans Company","Data Services & Analysis","SLC7","Technology Adviser","21300","37991","Analyst","4.00","Information Technology"
"Department for Business Innovation and Skills","Student Loans Company","Data Services & Analysis","SLC7","Technology Adviser","21300","37991","Analyst","2.00","Information Technology"
"Department for Business Innovation and Skills","Student Loans Company","Data Services & Analysis","SLC7","Business Adviser","21300","37991","Analyst","1.00","Information Technology"
"Department for Business Innovation and Skills","Student Loans Company","Data Services & Analysis","SLC7","Technology Adviser","21300","37991","Statistician","1.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","Student Loans Company","Data Services & Analysis","SLC7","Technology Adviser","21300","37991","Senior Analyst","1.00","Information Technology"
"Department for Business Innovation and Skills","Student Loans Company","Data Services & Analysis","SLC7","Technology Adviser","21300","37991","Analyst","1.00","Information Technology"
"Department for Business Innovation and Skills","Student Loans Company","Data Services & Analysis","SLC7","Technology Adviser","21300","37991","Analyst","1.00","Information Technology"
"Department for Business Innovation and Skills","Student Loans Company","Data Services & Analysis","SLC7","Technology Adviser","21300","37991","Senior Analyst","1.00","Information Technology"
"Department for Business Innovation and Skills","Student Loans Company","Data Services & Analysis","SLC7","Technologist","29500","50005","Operational Manager","2.00","Operational Research"
"Department for Business Innovation and Skills","Student Loans Company","Design Authority","SLC4","Technologist","29500","50005","Senior Analyst","1.00","Information Technology"
"Department for Business Innovation and Skills","Student Loans Company","Design Authority","SLC4","Senior Manager","47203","67709","Senior IT Manager","1.00","Information Technology"
"Department for Business Innovation and Skills","Student Loans Company","Design Authority","SLC4","Technology Adviser","21300","37991","Technical Adviser","1.00","Information Technology"
"Department for Business Innovation and Skills","Student Loans Company","Design Authority","SLC4","Technology Manager","38380","57346","IT Manager","1.00","Information Technology"
"Department for Business Innovation and Skills","Student Loans Company","Design Authority","SLC4","Technologist","29500","50005","Senior Analyst","4.00","Information Technology"
"Department for Business Innovation and Skills","Student Loans Company","Design Authority","SLC4","Technology Manager","38380","57346","IT Manager","7.00","Information Technology"
"Department for Business Innovation and Skills","Student Loans Company","Design Authority","SLC4","Technology Manager","38380","57346","IT Manager","1.42","Information Technology"
"Department for Business Innovation and Skills","Student Loans Company","Design Authority","SLC4","Technology Adviser","21300","37991","Technical Adviser","1.58","Information Technology"
"Department for Business Innovation and Skills","Student Loans Company","Design Authority","SLC4","Technology Manager","38380","57346","IT Manager","4.00","Information Technology"
"Department for Business Innovation and Skills","Student Loans Company","DSA","SLC6","Customer Support 2","15142","18941","Operations Support Officer","27.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","DSA","SLC6","People Manager 1","21300","37991","Review Team Leader","13.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","DSA","SLC6","Business Support 2","15142","18941","Operations Support Officer","3.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","DSA","SLC6","Customer Support 1","13678","18028","Operations Support Officer","13.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","DSA","SLC6","Customer Manager","38380","57346","Operational Manager","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","DSA","SLC6","People Manager 2","29500","50005","Review Team Leader","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","DSA","SLC6","Business Adviser","21300","37991","Operations Support Officer","49.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","DSA","SLC6","Customer Support 2","15142","18941","Operations Support Officer","3.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","DSA","SLC6","Business Adviser","21300","37991","Policy Adviser","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Executive Services","SLC5","Business Adviser","21300","37991","Office Manager","4.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Executive Services","SLC5","Business Adviser","21300","37991","Review Team Leader","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","External Affairs","SLC8","Business Adviser","21300","37991","Communications Support Officer","1.00","Communications"
"Department for Business Innovation and Skills","Student Loans Company","External Affairs","SLC8","Business Adviser","21300","37991","Communications Support Officer","1.00","Communications"
"Department for Business Innovation and Skills","Student Loans Company","External Affairs","SLC8","Business Support Manager","38380","57346","Communications Manager","1.00","Communications"
"Department for Business Innovation and Skills","Student Loans Company","External Affairs","SLC8","Senior Manager","47203","67709","Communications Support Officer","1.00","Communications"
"Department for Business Innovation and Skills","Student Loans Company","External Reporting","SLC7","Business Support 2","15142","18941","Finance Support Officer","1.00","Finance"
"Department for Business Innovation and Skills","Student Loans Company","External Reporting","SLC7","Professional","29500","50005","Finance Officer","1.00","Finance"
"Department for Business Innovation and Skills","Student Loans Company","External Reporting","SLC7","Professional","29500","50005","Finance Officer","1.00","Finance"
"Department for Business Innovation and Skills","Student Loans Company","External Reporting","SLC7","Customer Support 2","15142","18941","Finance Officer","1.00","Finance"
"Department for Business Innovation and Skills","Student Loans Company","External Reporting","SLC7","Business Adviser","21300","37991","Finance Officer","1.00","Finance"
"Department for Business Innovation and Skills","Student Loans Company","External Reporting","SLC7","Business Support 2","15142","18941","Finance Support Officer","2.00","Finance"
"Department for Business Innovation and Skills","Student Loans Company","External Reporting","SLC7","Business Adviser","21300","37991","Finance Officer","1.00","Finance"
"Department for Business Innovation and Skills","Student Loans Company","External Reporting","SLC7","Business Support Manager","38380","57346","Finance Officer","1.00","Finance"
"Department for Business Innovation and Skills","Student Loans Company","Facilities","SLC7","Business Support 1","13678","18028","Communications Support Officer","2.00","Communications"
"Department for Business Innovation and Skills","Student Loans Company","Facilities","SLC7","Professional","29500","50005","Operational Manager","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Facilities","SLC7","Business Adviser","21300","37991","Review Team Leader","3.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Facilities","SLC7","Business Support Manager","38380","57346","Business Manager","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Facilities","SLC7","Business Support Manager","38380","57346","Business Manager","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Facilities","SLC7","Business Support 2","15142","18941","Operations Support Officer","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Facilities","SLC7","Business Support 1","13678","18028","Communications Support Officer","2.00","Communications"
"Department for Business Innovation and Skills","Student Loans Company","Facilities","SLC7","Business Support 1","13678","18028","Operations Support Officer","4.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Facilities","SLC7","Business Adviser","21300","37991","Technical Adviser","1.00","Information Technology"
"Department for Business Innovation and Skills","Student Loans Company","Facilities","SLC7","Business Support 2","15142","18941","Technical Adviser","1.00","Information Technology"
"Department for Business Innovation and Skills","Student Loans Company","Facilities","SLC7","Business Support 2","15142","18941","Operations Support Officer","4.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","FE Services - Hillington","SLC6","Business Support 2","15142","18941","Operations Support Officer","2.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","FE Services - Hillington","SLC6","Customer Support 2","15142","18941","Review Team Leader","3.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","FE Services - Hillington","SLC6","Customer Support 2","15142","18941","Operations Support Officer","29.60","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","FE Services - Hillington","SLC6","Customer Manager","38380","57346","Operational Manager","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","FE Services - Hillington","SLC6","Customer Support 2","15142","18941","Operations Support Officer","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","FE Services - Hillington","SLC6","Customer Support 1","13678","18028","Operations Support Officer","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","FE Services - Hillington","SLC6","People Manager 1","21300","37991","Review Team Leader","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Finance Division","SLC7","Head of Service","61913","83612","Senior Finance  Manager","1.00","Finance"
"Department for Business Innovation and Skills","Student Loans Company","Finance Division","SLC7","Business Support 2","15142","18941","Operations Support Officer","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Financial Accounting Dept","SLC7","Professional","29500","50005","Finance Officer","2.00","Finance"
"Department for Business Innovation and Skills","Student Loans Company","Financial Accounting Dept","SLC7","Business Support Manager","38380","57346","Finance Officer","1.00","Finance"
"Department for Business Innovation and Skills","Student Loans Company","Financial Accounting Dept","SLC7","Business Adviser","21300","37991","Finance Officer","1.00","Finance"
"Department for Business Innovation and Skills","Student Loans Company","Financial Accounting Dept","SLC7","Business Adviser","21300","37991","Finance Officer","1.00","Finance"
"Department for Business Innovation and Skills","Student Loans Company","Financial Accounting Dept","SLC7","Business Support 2","15142","18941","Finance Support Officer","2.00","Finance"
"Department for Business Innovation and Skills","Student Loans Company","Fraud Management","SLC5","Senior Manager","47203","67709","Senior Operational Manager","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Fraud Management","SLC5","Business Support 2","15142","18941","Operations Support Officer","8.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Fraud Management","SLC5","People Manager 2","29500","50005","Review Team Leader","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Hub Services Division","SLC6","People Manager 1","21300","37991","Operational Manager","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Hub Services Division","SLC6","Business Support 2","15142","18941","Analyst","3.00","Information Technology"
"Department for Business Innovation and Skills","Student Loans Company","Hub Services Division","SLC6","Business Support 2","15142","18941","Analyst","6.43","Information Technology"
"Department for Business Innovation and Skills","Student Loans Company","Hub Services Division","SLC6","Business Adviser","21300","37991","Analyst","3.00","Information Technology"
"Department for Business Innovation and Skills","Student Loans Company","Hub Services Division","SLC6","Senior Manager","47203","67709","Senior Operational Manager","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Hub Services Division","SLC6","Professional","29500","50005","Operational Manager","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Hub Services Division","SLC6","Professional","29500","50005","Operational Manager","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Human Resources Division","SLC3","Professional","29500","50005","HR Officer","2.00","Human Resources"
"Department for Business Innovation and Skills","Student Loans Company","Human Resources Division","SLC3","Business Support 2","15142","18941","HR Support Officer","5.00","Human Resources"
"Department for Business Innovation and Skills","Student Loans Company","Human Resources Division","SLC3","Head of Service","61913","83612","Senior HR Manager","1.00","Human Resources"
"Department for Business Innovation and Skills","Student Loans Company","Human Resources Division","SLC3","Business Adviser","21300","37991","HR Officer","6.20","Human Resources"
"Department for Business Innovation and Skills","Student Loans Company","Human Resources Division","SLC3","Business Adviser","21300","37991","Review Team Leader","1.00","Human Resources"
"Department for Business Innovation and Skills","Student Loans Company","Human Resources Division","SLC3","Customer Support 2","15142","18941","HR Support Officer","2.00","Human Resources"
"Department for Business Innovation and Skills","Student Loans Company","Human Resources Division","SLC3","Business Support Manager","38380","57346","Senior HR Manager","4.00","Human Resources"
"Department for Business Innovation and Skills","Student Loans Company","ICR Operations Department","SLC6","Business Support 2","15142","18941","Operations Support Officer","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","ICR Operations Department","SLC6","Business Adviser","21300","37991","Technical Adviser","1.00","Information Technology"
"Department for Business Innovation and Skills","Student Loans Company","ICR Operations Department","SLC6","People Manager 1","21300","37991","Review Team Leader","3.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","ICR Operations Department","SLC6","Customer Support 2","15142","18941","Operations Support Officer","25.80","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","ICR Operations Department","SLC6","Customer Manager","38380","57346","Senior Operational Manager","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","ICR Operations Department","SLC6","Business Adviser","21300","37991","Operations Support Officer","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","ICT Business Performance & Control","SLC4","Head of Service","61913","83612","Senior Finance  Manager","1.00","Information Technology"
"Department for Business Innovation and Skills","Student Loans Company","ICT Business Performance & Control","SLC4","Business Adviser","21300","37991","Technical Adviser","2.00","Information Technology"
"Department for Business Innovation and Skills","Student Loans Company","ICT Directorate","SLC4","Head of Service","61913","83612","Senior IT Manager","1.00","Information Technology"
"Department for Business Innovation and Skills","Student Loans Company","ICT Directorate","SLC4","Head of Service","61913","83612","Senior IT Manager","1.00","Information Technology"
"Department for Business Innovation and Skills","Student Loans Company","ICT Directorate","SLC4","Business Adviser","21300","37991","Diary Manager","1.00","Information Technology"
"Department for Business Innovation and Skills","Student Loans Company","ICT Directorate","SLC4","Senior Manager","47203","67709","Senior IT Manager","1.00","Information Technology"
"Department for Business Innovation and Skills","Student Loans Company","Information, Advice & Guidance (IAG)","SLC8","Business Adviser","21300","37991","Communications Support Officer","1.00","Communications"
"Department for Business Innovation and Skills","Student Loans Company","Information, Advice & Guidance (IAG)","SLC8","Professional","29500","50005","Policy Adviser","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Information, Advice & Guidance (IAG)","SLC8","Professional","29500","50005","Policy Adviser","1.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Information, Advice & Guidance (IAG)","SLC8","Professional","29500","50005","Policy Adviser","8.00","Operational Delivery"
"Department for Business Innovation and Skills","Student Loans Company","Information, Advice & Guidance (IAG)","SLC8","Professional","29500","50005","Technical Support Officer","1.00","Information Technology"
