OrganisationNameLabel,OrganisationURI,EffectiveDate,Directorate/ServiceWhereExpenditureIncurred,ServiceCategoryLabel,ServiceCategoryURI,Supplier,SupplierRegisteredCompany Number,PaymentDate,TransactionNumber,NetAmount,IrrecoverableVAT,PurposeOfSpend,ProcurementClassification:ProclassLabel,ProcrementClassification:ProClassCode
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,ADECCO UK LIMITED,593232,09/01/2017,64394,403.2,0,SLDC Project Officer - ,261400,HR Temporary & Agency Staff
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,ADECCO UK LIMITED,593232,09/01/2017,64395,234,0,Administrator - (24hrs,261400,HR Temporary & Agency Staff
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Development Implementation,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,ADECCO UK LIMITED,593232,09/01/2017,64396,114.8,0,Cleaner for SLDC - ,261400,HR Temporary & Agency Staff
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Kendal Town Hall,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,ADECCO UK LIMITED,593232,11/01/2017,64397,114.88,0,Agency cover for cash collecting service,261400,HR Temporary & Agency Staff
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Kendal Town Hall,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,ADECCO UK LIMITED,593232,11/01/2017,64398,378.84,0,Agency staff to cover Parking Assistant,261400,HR Temporary & Agency Staff
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Kendal Town Hall,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,ADECCO UK LIMITED,593232,11/01/2017,64399,344.4,0,Agency staff to cover Parking Assistant,261400,HR Temporary & Agency Staff
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Internal Trading Accounts,,ARCO LIMITED,133804,09/01/2017,64401,165.29,0,Cleaning materials,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Internal Trading Accounts,,H WICKS (LINDAL) LTD,754590,09/01/2017,64402,300,0,"Gate fees, handling, transport & baling",182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Internal Trading Accounts,,FURNESS FLUID POWER LTD,5675728,09/01/2017,64403,75.12,0,Repair hose,260000,HR
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Internal Trading Accounts,,SOLWAY DAF,1393710,09/01/2017,64404,186.75,0,Parts,381000,Vehicle Mgt Commercial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Internal Trading Accounts,,SOLWAY DAF,1393710,09/01/2017,64405,259.65,0,Parts,381000,Vehicle Mgt Commercial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Internal Trading Accounts,,TAYLOR ENGINEERING & FABRICATIONS LTD,4989359,09/01/2017,64406,115.55,0,Springs,391200,Construction Engineering
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Internal Trading Accounts,,SOLWAY DAF,1393710,09/01/2017,64407,28.78,0,Parts,381000,Vehicle Mgt Commercial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Internal Trading Accounts,,SOLWAY DAF,1393710,09/01/2017,64408,43.29,0,Parts,381000,Vehicle Mgt Commercial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Transport Planning Policy,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,ARCO LIMITED,133804,09/01/2017,64409,65.46,0,Cleaning materials,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Internal Trading Accounts,,EK MOTOR FACTORS LTD,838524,09/01/2017,64410,8.06,0,Bulb,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Internal Trading Accounts,,EK MOTOR FACTORS LTD,838524,09/01/2017,64411,17.87,0,Bulb,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,MYERSCOUGH COLLEGE,,09/01/2017,64412,900,0,Sustainable waste management - ,908999,Public Bodies Not Elsewhere Classified
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Internal Trading Accounts,,MYERSCOUGH COLLEGE,,09/01/2017,64413,300,0,Sustainable waste management - ,908999,Public Bodies Not Elsewhere Classified
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Internal Trading Accounts,,TAYLOR ENGINEERING & FABRICATIONS LTD,4989359,09/01/2017,64414,24,0,Springs,391200,Construction Engineering
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Internal Trading Accounts,,TAYLOR ENGINEERING & FABRICATIONS LTD,4989359,09/01/2017,64414,8.95,0,Springs,391200,Construction Engineering
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Internal Trading Accounts,,TAYLOR ENGINEERING & FABRICATIONS LTD,4989359,09/01/2017,64415,47.65,0,Springs,391200,Construction Engineering
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Internal Trading Accounts,,QPS PLASTIC LTD,,09/01/2017,64416,154.75,0,Bumper,109999,Building Not Elsewhere Classified
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Internal Trading Accounts,,H WICKS (LINDAL) LTD,754590,09/01/2017,64417,300,0,"Gate fees, handling, transport & baling",182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Internal Trading Accounts,,DENNIS EAGLE LTD,3794455,09/01/2017,64419,60.24,0,Plates,381300,Vehicle Mgt Industrial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Internal Trading Accounts,,DENNIS EAGLE LTD,3794455,09/01/2017,64420,99.12,0,Plates,381300,Vehicle Mgt Industrial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Internal Trading Accounts,,EK MOTOR FACTORS LTD,838524,09/01/2017,64421,5.62,0,Bulb,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Internal Trading Accounts,,DENNIS EAGLE LTD,3794455,09/01/2017,64422,70.77,0,Plates,381300,Vehicle Mgt Industrial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Internal Trading Accounts,,DENNIS EAGLE LTD,3794455,09/01/2017,64423,218.66,0,Plates,381300,Vehicle Mgt Industrial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Legal Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,VENN GROUP RECRUITMENT SOLUTIONS,,30/01/2017,64425,1580.52,0,Fees for Legal Assistant,261400,HR Temporary & Agency Staff
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Borderloos,3350965,09/01/2017,64427,3653.57,0,For the continuation of hire of the,199999,Facilities Not Elsewhere Classified
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,MILNTHORPE KENNELS & CATTERY,8932302,04/01/2017,64428,2574.71,0,Stray dog kennelling fees 1 April 2016 -,181500,Environment Animal Services
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Internal Trading Accounts,,BERENDSEN UK LTD,228604,11/01/2017,64431,268.4,0,Workwear hire 29/03/16 - 28/03/17,161000,Domestic Goods Commercial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,OCS GROUP LTD T/A CANNON HYGIENE LTD,1298292,09/01/2017,64433,409.52,0,Clinical waste collections - 2016/17,131011,Cleaning & Janitorial Cleaning Materials
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Internal Trading Accounts,,Masterstaff Limited,2777593,09/01/2017,64434,3211.76,0,Agency staff - December 2016,261300,HR Recruitment & Assessment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Internal Trading Accounts,,HAKO MACHINES LIMITED,1414225,09/01/2017,64436,226.97,0,Wheel,131000,Cleaning & Janitorial Cleaning Materials
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Human Resources,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,Choose Occupational Health,7365943,11/01/2017,64438,30,0,Pre-employment medical,191800,Facilities Public Relations & Image
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,NORTHERN PRINT DISTRIBUTION LTD,4109774,09/01/2017,64439,240,0,Distribution of 3000 Invest Business,191600,Facilities Printing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Human Resources,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,HFX LIMITED,8137794,09/01/2017,64440,4788.74,0,HFX Maintenance Contract Renewal,261200,HR Professional & Advisory Services
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Democratic and Member Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,SKELSMERGH & SCALTHWAITERIGG P.C.,,09/01/2017,64442,500,0,£500 donation from Cllr to,908000,Public Bodies Council support services
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Legal Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,GATES TRAVEL SERVICE,,09/01/2017,64448,-3.9,0,Rail fare to attend,261600,HR Travel & Subsistence
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Internal Trading Accounts,,VOLVO GROUP UK LTD,2190944,09/01/2017,64449,-128.88,0,Tensioner,381000,Vehicle Mgt Commercial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Internal Trading Accounts,,VOLVO GROUP UK LTD,2190944,09/01/2017,64450,358.88,0,Tensioner,381000,Vehicle Mgt Commercial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,OCS GROUP LTD T/A CANNON HYGIENE LTD,1298292,09/01/2017,64451,2442.03,0,Clinical waste collections - 2016/17,131011,Cleaning & Janitorial Cleaning Materials
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Internal Trading Accounts,,A & W COMMERCIALS LTD,2630625,09/01/2017,64452,333.49,0,Hose,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Internal Trading Accounts,,S J Bargh ltd,532272,09/01/2017,64453,121,0,MOTs 2016/17,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,SOUTH LAKES HOUSING RENT A/C,,09/01/2017,64454,82.77,0,7 ULLS RD - Rent in advance,191700,Facilities Property Management
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Legal Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,Legal Counsel Ltd,10147194,09/01/2017,64455,1020,0,Employee ,281200,Legal Services General Support
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Legal Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,Eventus Legal Recruitment,,09/01/2017,64456,134.78,0,Fees for Legal Assistant November/December,261300,HR Recruitment & Assessment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Orian Solutions Ltd,8237164,09/01/2017,64458,378.35,0,"Cleaning Services at 124 Highgate,",131310,Cleaning & Janitorial Cleaning Service
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Policy & Partnerships,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,WESTMORLAND COUNTY AGRICULTURAL SOCIETY,3146325,09/01/2017,64459,227.4,0,Room Hire for Members away day on,261500,HR Training & Conferences
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,LDA Cleaning Services Ltd,8917986,09/01/2017,64460,175,0,For  the continuation of cleaning,131310,Cleaning & Janitorial Cleaning Service
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,LDA Cleaning Services Ltd,8917986,09/01/2017,64461,175,0,For  the continuation of cleaning,131310,Cleaning & Janitorial Cleaning Service
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Leisure and Wellbeing,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,NPS NORTH WEST LTD,6614601,09/01/2017,64462,356.64,0,Professional Services provided by NPS,391110,Construction Buildings Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,My Dream Cleaners Ltd,9839482,09/01/2017,64463,510,0,Cleaning at Town View Fields Hostel,131320,Cleaning & Janitorial Cleaning Service
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,METRIC GROUP LIMITED,2560839,16/01/2017,64464,408.1,0,30 battery leads.  Part no 31198 - 002.,359999,Street & Traffic Not Elsewhere Classifie
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Policy & Partnerships,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,L C Packaging UK Ltd,555739,09/01/2017,64465,3128,0,SG Baker Ltd,180000,Environmental Services
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,ICT Group,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,CABLE & WIRELESS UK (VODAFONE),,16/01/2017,64466,50,0,DNS transfer and management of Coro,271700,ICT Telecommunications Fixed
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,METRIC GROUP LIMITED,2560839,09/01/2017,64469,693,0,Web hosting and web tariff editor for 66,359999,Street & Traffic Not Elsewhere Classifie
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Lake Wardens,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,SHORROCK TRICHEM,4179799,09/01/2017,64478,114.43,0,2 x 5Lt Bleach,131312,Cleaning & Janitorial Washroom Sanitat
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CUMBRIA COUNTY COUNCIL,,16/01/2017,64479,27096.4,0,"Repairs, reactive maintenance &",908000,Public Bodies Council support services
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,FURNESS NEWSPAPERS LTD,1155841,23/01/2017,64481,845,0,Half page advert in the Evening Mail on,191000,Facilities Advertising
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,FURNESS NEWSPAPERS LTD,1155841,23/01/2017,64482,62.16,0,PUBLIC NOTICES FOR PLANNING 1 APRIL 2015,191000,Facilities Advertising
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Customer Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,SHRED-IT,4047194,09/01/2017,64483,185.46,0,for removal of shred it,279999,ICT Not Elsewhere Classified
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Legal Services,Internal Trading Accounts,,PENNINGTONS (KENDAL) LIMITED,434649,16/01/2017,64484,2500,0,Annual Charge for use of Link Road at,182013,Environment Waste Mgt Waste Collection
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Development Implementation,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,MARGARET BARROW INTERIORS LTD T/A MBI,,09/01/2017,64485,280,0,2 x Havana Chairs (M207HA),211200,Furniture & Soft Furn Office Furniture
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,G B BURROW & SON,,09/01/2017,64486,130,0,Storage costs ,192300,Facilities Storage
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,G B BURROW & SON,,09/01/2017,64487,165,0,Storage of belongings ,192300,Facilities Storage
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Haverthwaite Surgery,,09/01/2017,64488,20,0,Medical report,311600,Healthcare Services
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,A G & P Jackson,,09/01/2017,64489,385,0,Agricultural Viabilty Appraisals,150000,Consultancy
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Social Enterprise Admin,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,RESOLUTION DATA MANAGEMENT LTD,1910045,09/01/2017,64490,4837.82,0,SCANNING OF BUILDING CONTROL FILES AND,271600,ICT Software Customised & Bespoke
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CAPITA SYMONDS LTD,3173410,09/01/2017,64491,2551.92,0,ARBORICULTURE SERVICES,390000,Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CAPITA SYMONDS LTD,3173410,09/01/2017,64491,1701.28,0,ARBORICULTURE SERVICES,390000,Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Internal Trading Accounts,,K & S Commercial Ltd,9068885,11/01/2017,64493,69,0,Tacho calibration,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,NEWSQUEST MEDIA GROUP LTD,3102566,11/01/2017,64494,665.8,0,Half page advert in the Westmorland,191000,Facilities Advertising
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Internal Trading Accounts,,Masterstaff Limited,2777593,11/01/2017,64495,2255.04,0,Agency staff - August 2016,261300,HR Recruitment & Assessment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Printing Section,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,Konica Minolta Bus Solutions (UK) Ltd,,16/01/2017,64496,3084.15,0,Konica Embedded License,192000,Facilities Reprographics
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Printing Section,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,Konica Minolta Bus Solutions (UK) Ltd,,16/01/2017,64496,1267.41,0,Konica Embedded License,192000,Facilities Reprographics
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Kendal Town Hall,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,BEMROSE BOOTH PARAGON LTD,4891375,23/01/2017,64497,1056.5,0,175000 Aura Self Adhesive Pay and,191600,Facilities Printing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Vigilant Security Services UK Ltd,5914271,16/01/2017,64498,2808,0,Payment for security guard at TVF,192213,Facilities Security Manned Guarding
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Lingwood Security Management Ltd,4170839,11/01/2017,64499,60,0,Security Call Out Charges (£30 per time),192210,Facilities Security Access Control
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Social Enterprise Admin,SLDC as Agent,,PAY BY PHONE (PAYPOINT),,11/01/2017,64501,176.32,0,Pay-by-phone charges from 1 April 2016,351400,Street & Traffic Traffic Control
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Development Implementation,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,ADECCO UK LIMITED,593232,11/01/2017,64502,68.88,0,Cleaner for SLDC ,261400,HR Temporary & Agency Staff
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Kendal Town Hall,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,ADECCO UK LIMITED,593232,16/01/2017,64503,215.4,0,Agency cover for cash collecting service,261400,HR Temporary & Agency Staff
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Kendal Town Hall,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,ADECCO UK LIMITED,593232,16/01/2017,64504,315.7,0,Agency cover for WMMSCP cleaner,261400,HR Temporary & Agency Staff
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Kendal Town Hall,External Trading Accounts,,ADECCO UK LIMITED,593232,16/01/2017,64505,57.4,0,Agency cleaning cover for market hall,261400,HR Temporary & Agency Staff
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Kendal Town Hall,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,ADECCO UK LIMITED,593232,11/01/2017,64506,373.1,0,Agency staff to cover Parking Assistant,261400,HR Temporary & Agency Staff
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Kendal Town Hall,External Trading Accounts,,ADECCO UK LIMITED,593232,16/01/2017,64507,57.4,0,Agency cleaning cover for market hall,261400,HR Temporary & Agency Staff
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,LDA Cleaning Services Ltd,8917986,11/01/2017,64517,175,0,For  the continuation of cleaning,131310,Cleaning & Janitorial Cleaning Service
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Agency,,11/01/2017,64518,151.1,0,"Reception Duties at 124 Highgate,",191010,Facilities Advertising Promo & Recruit
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Lancaster Canal Regeneration Partnership,,11/01/2017,64519,2000,0,LCRP - Project Contribution,181300,Environment Land Protection
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Lancaster Canal Regeneration Partnership,,11/01/2017,64520,250,0,LCRP - Partner Contribution,181300,Environment Land Protection
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Development Implementation,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,BURGESS ROUGHTON,3082939,11/01/2017,64521,1600,0,Adoption of Low Mill Business Park,391114,Construction Buildings Surveys
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Human Resources,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,BUSY BEES BENEFITS LTD,6758298,11/01/2017,64522,9.55,0,child care vouchers,202100,Financial Services Subscriptions
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Financial Services,Non-Service Payments,,COMPUTERSHARE VOUCHER SERVICES LTD,4968447,11/01/2017,64523,1090,0,child care vouchers deducted from ee per,202100,Financial Services Subscriptions
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,31/01/2017,Human Resources,Non-Service Payments,,BUSY BEES BENEFITS LTD,6758298,11/01/2017,64524,273,0,child care vouchers,202100,Financial Services Subscriptions
