Body,Body Name,Posting Date,Transaction number,Amount,Supplier name,Supplier ID,Service Area,Expense Type,Expense Code,Type
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,07/01/2013,20085906,"2,762.32 ",Barnes Painters & Decorators,15414,Matlock Town Hall,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,08/01/2013,30006551,646.88 ,Blue direct Limited,13282,Matlock Town Hall,General Expenses,4899,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,16/01/2013,20086163,"3,000.00 ",Bolsover District Council,10210,Homelessness,Revenue Grants,4704,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,04/01/2013,30006554,"7,262.45 ",British Telecom PLC,10252,Information Technology,Telephone Leased Lines & Broadband,4542,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/01/2013,20086233,"1,195.07 ",British Telecom PLC,10252,Customer Services,Telephone Rental and Charges,4502,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,07/01/2013,20085902,"2,655.81 ",Cable & Wireless UK,15057,Information Technology,Government Connect Connection Charge,4514,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,16/01/2013,20086164,"3,000.00 ",Chesterfield Borough Council,10334,Homelessness,Revenue Grants,4704,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,29/01/2013,20086360,"8,594.69 ",Competition Line (U.K.) Ltd,10380,Ashbourne Leisure Centre,Competition Line - Gym Fees,4834,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,07/01/2013,20085908,"1,040.00 ",Costsmanager Limited,15500,Democratic Services,Legal Fees,4408,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,10/01/2013,20085979,512.42 ,Cryoservice Ltd t/a Air Products CryoEase Servs,15207,Bakewell Swimming Pool,Chemicals,4044,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,07/01/2013,20085883,"3,111.20 ",Derbyshire County Council,10507,Improvement Grants,Disabled Facilities Grants,C016,Capital
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,17/01/2013,20086210,"2,545.00 ",Derbyshire County Council,10506,Wirksworth Sports Centre,Income Reimbursement A Gell School,5204,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,17/01/2013,20086232,796.45 ,Derbyshire County Council,10506,Planning Policy,Software Maintenance & Support,4512,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,30/01/2013,20086439,"23,576.35 ",Derbyshire County Council,10506,DCC Pay & Display & Residents Parking,Contribution to DCC for Residents Parking Schemes,4713,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,30/01/2013,20086449,"5,339.76 ",Derbyshire County Council,10506,Derbyshire County Council,Civil Parking Enforcement Partnership,5102,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,30/01/2013,20086450,"5,510.50 ",Derbyshire County Council,10506,Local Land Charges,DCC - Search Fees,4470,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,04/01/2013,20085829,750.00 ,Derbyshire Police Authority,10493,Crime and Disorder,Safer Communities Initiative,4832,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,04/01/2013,20085830,"1,000.00 ",Derbyshire Police Authority,10493,Crime and Disorder,Safer Communities Initiative,4832,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,04/01/2013,20085831,600.00 ,Derbyshire Police Authority,10493,Crime and Disorder,Safer Communities Initiative,4832,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,08/01/2013,20085916,"1,646.00 ",Derwent Treescapes Limited,10469,Flood Alleviation - Stoney Middleton - Coomsdale,Professional Fees,C004,Capital
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,16/01/2013,20086157,705.00 ,Derwent Treescapes Limited,10469,Public Properties - General,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,16/01/2013,20086189,654.30 ,Derwent Treescapes Limited,10469,Closed Churchyards,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,30/01/2013,20086409,602.56 ,Derwent Treescapes Limited,10469,Public Properties - General,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,15/01/2013,30006550,833.32 ,E.ON Energy Electricity Income Account,12109,Matlock Market,Gas,2202,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,10/01/2013,30006559,"17,712.43 ",Eastern Shires Purchasing Organisation,13836,Arc Leisure Matlock,Gas,2202,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,10/01/2013,30006560,"22,214.05 ",Eastern Shires Purchasing Organisation,13836,Arc Leisure Matlock,Gas,2202,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,09/01/2013,20085951,"3,397.50 ",Environ UK Ltd,15444,Planning Policy,Consultancy Services,4403,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,14/01/2013,20086088,892.41 ,G.B. Sport & Leisure,10665,Parks & Recreation,Playground Equipment-purchase,4060,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,14/01/2013,20086089,"2,535.60 ",G.B. Sport & Leisure,10665,Aiming High,Miscellaneous Capital Expend,C007,Capital
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/01/2013,20086253,500.00 ,Hartington Community Group,15313,Tourism - Publications,Publications - Mini Guides,4314,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,10/01/2013,20085961,616.67 ,Hathersage Parish Council,13548,Bakewell Swimming Pool,Hire of Rooms,2302,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,10/01/2013,20085974,"1,291.67 ",Heatherdene Boarding Ltd,14532,Dog Warden Service,Dog Warden Contract,4465,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,16/01/2013,20086165,"3,000.00 ",High Peak Borough Council,10779,Homelessness,Revenue Grants,4704,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,10/01/2013,20085981,"1,080.00 ",HMCTS (Her Majesty's Courts & Tribunal Service),12704,Council Tax Collection,Court Costs,4431,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,14/01/2013,20086076,"4,857.92 ",Hopkinson Reclamation Limited,14951,Agricultural Business Centre Bakewell,Composting Gate Fees,4459,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,10/01/2013,20085997,995.00 ,I.R.R.V.,10861,Revenues Management,Subscriptions to Associations,4730,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,11/01/2013,20086011,860.00 ,Industrial Wholesale Supplies,10864,Public Conveniences - Maintenance,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,11/01/2013,20086012,761.20 ,Industrial Wholesale Supplies,10864,Public Conveniences - Cleansing,Chemicals,4044,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,03/01/2013,30006515,"8,700.00 ",Integra Associates Limited,14230,Financial Management Information System,Miscellaneous Capital Expend,C007,Capital
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,26/01/2013,30006622,"10,875.00 ",Integra Associates Limited,14230,Financial Management Information System,Miscellaneous Capital Expend,C007,Capital
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,14/01/2013,20086090,894.13 ,J Parker Dutch Bulbs (Wholesale) Ltd,11236,Parks & Recreation,General Expenses,4899,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/01/2013,20086243,"3,266.30 ",J Tomlinson Ltd,11623,Ashbourne Leisure Centre,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/01/2013,20086243,"2,967.81 ",J Tomlinson Ltd,11623,Public Conveniences - Maintenance,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/01/2013,20086243,512.79 ,J Tomlinson Ltd,11623,Matlock Town Hall,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/01/2013,20086243,683.72 ,J Tomlinson Ltd,11623,Energy Management,Legionella Safeguards,2183,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/01/2013,20086243,"1,565.78 ",J Tomlinson Ltd,11623,Car Parking,Car Park Lighting Maintenance,2184,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/01/2013,20086243,708.43 ,J Tomlinson Ltd,11623,Energy Management,Energy Management Contract,2186,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/01/2013,20086243,"25,816.38 ",J Tomlinson Ltd,11623,Town Centre Conveniences,Professional Fees,C004,Capital
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,02/01/2013,20085790,"2,250.00 ",Jubilee Community,14597,Village Hall Grants,Revenue Grants,4704,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,10/01/2013,20085975,"1,027.50 ",JustDucks Ltd,15385,Arc Leisure Matlock,Purchases of Items for Resale,4063,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,28/01/2013,20086324,"5,320.00 ",Karl C Dumelow,14458,Cleansing Contract Holding Account,Hire of Outside Contractor,5680,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/01/2013,20086249,"1,600.00 ",Kestrel Environmental Services,15515,Agricultural Business Centre Bakewell,General Expenses,4899,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,02/01/2013,20085791,"1,633.07 ",Kings Armoured Security Services Limited,15048,Car Parking,Security Service,4463,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,15/01/2013,20086117,616.47 ,Konica Minolta Business Solutions East Ltd,10908,Reprographics & Mail,Photocopier Charges,4305,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,15/01/2013,20086127,880.20 ,Konica Minolta Business Solutions East Ltd,10908,Reprographics & Mail,Office Machinery Lease/Rental,4306,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,15/01/2013,20086128,880.20 ,Konica Minolta Business Solutions East Ltd,10908,Reprographics & Mail,Office Machinery Lease/Rental,4306,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,26/01/2013,30006591,"12,540.00 ",KPMG LLP,10910,Final Accounts,Audit Fees,4445,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,26/01/2013,30006591,500.00 ,KPMG LLP,10910,NNDR Collection,Audit Fees,4445,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,26/01/2013,30006591,"2,525.00 ",KPMG LLP,10910,Housing & Council Tax Benefits,Audit Fees,4445,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,29/01/2013,20086387,810.10 ,LBS Horticulture Ltd,12884,Street Cleansing,General Expenses,4899,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,14/01/2013,20086079,750.00 ,LG Futures Ltd,15384,Corporate Services Management,Seminars & Short Courses,1485,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,16/01/2013,20086180,650.00 ,Locata (Housing Services) Ltd,14729,Homelessness,Revenue Grants,4704,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/01/2013,20086248,"1,250.00 ",Locata (Housing Services) Ltd,14729,Homelessness,Choice Based Lettings,4857,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,03/01/2013,30006497,"-2,937.93 ",Lombard Vehicle Management Ltd,10969,Car Leasing,Lease of Cars,3310,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,03/01/2013,30006501,589.14 ,Lombard Vehicle Management Ltd,10969,Car Leasing,Lease Car Early Termination,3313,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,03/01/2013,30006544,-589.14 ,Lombard Vehicle Management Ltd,10969,Car Leasing,Lease Car Early Termination,3313,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,04/01/2013,30006553,"4,358.80 ",Lombard Vehicle Management Ltd,10969,Car Leasing,Lease of Cars,3310,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,16/01/2013,30006478,"5,355.23 ",Lombard Vehicle Management Ltd,10969,Car Leasing,Lease of Cars,3310,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,17/01/2013,20086231,585.00 ,M & G Services Limited,15305,Public Properties - General,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,07/01/2013,20085874,908.85 ,Main Street Signs Ltd,13625,Street Naming and Numbering,Signs,4815,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,02/01/2013,20085816,"2,350.00 ",Malkin Electrical Limited,14251,Improvement Grants,Decent Homes Grant,C020,Capital
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,14/01/2013,20086080,"4,755.61 ",Martin Property Services (Derby) Ltd,15507,Improvement Grants,Disabled Facilities Grants,C016,Capital
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,30/01/2013,20086413,576.31 ,Matlock Ford,11027,Vehicles & Plant,"Vehicle Parts, Servicing & Repairs",3110,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,16/01/2013,20086143,500.00 ,Matlock Live Community Interest Company,12099,Arts Strategy,General Expenses,4899,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,14/01/2013,20086103,"1,220.05 ",Meticulous Maids Matlock Limited,11081,Office Cleaning,General Expenses,4899,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,14/01/2013,20086104,836.54 ,Meticulous Maids Matlock Limited,11081,Agricultural Business Centre Bakewell,General Expenses,4899,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,29/01/2013,20086364,941.17 ,Meticulous Maids Matlock Limited,11081,Agricultural Business Centre Bakewell,General Expenses,4899,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,14/01/2013,20086101,500.00 ,Middleton Millennium Garden Group,12892,Community  Grants,Revenue Grants,4704,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,07/01/2013,20085869,525.00 ,Mr Tom D Tyson,15506,Democratic Services,Legal Fees,4408,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,03/01/2013,20085825,"3,192.08 ",National Westminster Bank Plc,12163,Final Accounts,Bank Charges,4447,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,17/01/2013,20086230,"1,960.00 ",Norder Design Associates Limited,11183,Closed Churchyards,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,07/01/2013,20085870,"60,685.00 ",North East Derbyshire District Council,11174,Information Technology,Contract Payments,5610,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,16/01/2013,20086166,"3,000.00 ",North East Derbyshire District Council,11174,Homelessness,Revenue Grants,4704,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,28/01/2013,20086310,"4,644.50 ",Northgate Info. Solutions Uk Ltd,11807,Community Services Admin,Software Maintenance & Support,4512,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,10/01/2013,20085992,"30,000.00 ",Nottingham Community Housing Assoc. Ltd,12087,Homelessness,Revenue Grants,4704,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,15/01/2013,30006582,686.40 ,OCS Group UK Ltd T/A Cannon,10299,Matlock Town Hall,General Expenses,4899,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,15/01/2013,30006583,"1,254.92 ",OCS Group UK Ltd T/A Cannon,10299,Matlock Town Hall,General Expenses,4899,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,24/01/2013,20086258,"4,746.22 ",Otis Limited,11219,Wirksworth Sports Centre,Lift Maintenance,2165,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,16/01/2013,20086162,520.00 ,Payment to individual - Redacted,15514,Homelessness,Mortgage Rescue Programme,4806,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,09/01/2013,20085947,"1,041.04 ",PHS Group PLC,11267,Ashbourne Leisure Centre,General Expenses,4899,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,14/01/2013,20086042,574.60 ,PHS Group PLC,11267,Public Conveniences - Cleansing,Hire of Outside Contractor,5680,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,14/01/2013,20086043,574.60 ,PHS Group PLC,11267,Public Conveniences - Cleansing,Hire of Outside Contractor,5680,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,30/01/2013,20086451,"3,000.00 ",Postage By Phone,11297,Reprographics & Mail,Postage,4501,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,28/01/2013,20086330,"1,000.00 ",Prompt Training Ltd,14757,Cleansing Contract Holding Account,Seminars & Short Courses,1485,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,07/01/2013,20085847,717.60 ,Royal Mail Group Plc,11394,Elections - District,Postage,4501,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,10/01/2013,20086001,710.55 ,Royal Mail Group Plc,11394,Council Tax Collection,Postage,4501,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,31/01/2013,20086480,608.84 ,Royal Mail Group Plc,11394,Council Tax Collection,Postage,4501,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,10/01/2013,20085989,515.20 ,Scarsdale Vets LLP,11414,Environmental Health Licensing,Veterinary Fees,4401,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,10/01/2013,20085954,"30,966.30 ",Serco Limited,15459,Composting,Contract Payments,5610,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,10/01/2013,20085954,"117,658.05 ",Serco Limited,15459,Household Refuse,Contract Payments,5610,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,10/01/2013,20085954,"-5,870.40 ",Serco Limited,15459,Refuse Collection - General,Contract Payments,5610,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,10/01/2013,20085955,"4,521.73 ",Serco Limited,15459,Household Refuse,Contract Payments,5610,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,10/01/2013,20085956,"119,623.76 ",Serco Limited,15459,Household Refuse,Contract Payments,5610,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,10/01/2013,20085956,734.78 ,Serco Limited,15459,Clinical Refuse,Contract Payments,5610,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,10/01/2013,20085956,"1,395.00 ",Serco Limited,15459,Bulky Household Refuse,Contract Payments,5610,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,10/01/2013,20085956,"7,375.90 ",Serco Limited,15459,Wheeled Bins (Trade),Contract Payments,5610,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,10/01/2013,20085956,"-5,104.70 ",Serco Limited,15459,Refuse Collection - General,Contract Payments,5610,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,08/01/2013,30006517,626.50 ,Severn Trent Water Limited,11429,Public Conveniences - Maintenance,Water Charges,2501,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,08/01/2013,30006518,788.20 ,Severn Trent Water Limited,11429,Public Conveniences - Maintenance,Water Charges,2501,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,08/01/2013,30006519,782.80 ,Severn Trent Water Limited,11429,Public Conveniences - Maintenance,Water Charges,2501,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,10/01/2013,30006557,"1,344.25 ",Severn Trent Water Limited,11429,Public Conveniences - Maintenance,Water Charges,2501,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,10/01/2013,30006558,679.28 ,Severn Trent Water Limited,11429,Public Conveniences - Maintenance,Water Charges,2501,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,15/01/2013,30006574,"3,369.00 ",Severn Trent Water Limited,11429,Agricultural Business Centre Bakewell,Trade Effluent Charge,2502,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,15/01/2013,30006576,"1,567.44 ",Severn Trent Water Limited,11429,Agricultural Business Centre Bakewell,Water Charges,2501,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,15/01/2013,30006584,514.47 ,Severn Trent Water Limited,11429,Public Conveniences - Maintenance,Water Charges,2501,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,10/01/2013,20085972,986.20 ,SIS Chemicals Ltd,14007,Arc Leisure Matlock,Chemicals,4044,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,28/01/2013,20086322,"1,489.40 ",SIS Chemicals Ltd,14007,Ashbourne Leisure Centre,Chemicals,4044,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,08/01/2013,30006521,"1,688.05 ",Southern Electric,14322,Depot Holding Account,Electricity,2201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,08/01/2013,30006523,"2,644.24 ",Southern Electric,14322,Matlock Town Hall,Electricity,2201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,08/01/2013,30006526,"2,372.58 ",Southern Electric,14322,Wirksworth Sports Centre,Electricity,2201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,08/01/2013,30006527,688.60 ,Southern Electric,14322,Depot Holding Account,Electricity,2201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,08/01/2013,30006528,"6,104.87 ",Southern Electric,14322,Arc Leisure Matlock,Electricity,2201,Revenue
