"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Her Majesty's Treasury","HM Treasury","Assets, Savings and Consumers","26218","Range D","24824","38255","Policy Advisor","4.36","Policy"
"Her Majesty's Treasury","HM Treasury","Assets, Savings and Consumers","26218","Range E","41966","57801","Senior Policy Advisor","4.50","Policy"
"Her Majesty's Treasury","HM Treasury","Assets, Savings and Consumers","26218","Range E2","49985","60000","Senior Policy Advisor","0.50","Policy"
"Her Majesty's Treasury","HM Treasury","Assurance and International, Inf Delivery, Inf Finance, Inf UK, Operation PFI Savings and Pub/Priv Partnerships Policy","24038","Range C","18914","26720","Policy Support Officer","3.00","Policy"
"Her Majesty's Treasury","HM Treasury","Assurance and International, Inf Delivery, Inf Finance, Inf UK, Operation PFI Savings and Pub/Priv Partnerships Policy","24038","Range D","24824","38255","Policy Advisor","3.00","Policy"
"Her Majesty's Treasury","HM Treasury","Assurance and International, Inf Delivery, Inf Finance, Inf UK, Operation PFI Savings and Pub/Priv Partnerships Policy","24038","Range E","41966","57801","Senior Policy Advisor","3.00","Policy"
"Her Majesty's Treasury","HM Treasury","Assurance and International, Inf Delivery, Inf Finance, Inf UK, Operation PFI Savings and Pub/Priv Partnerships Policy","24038","Range E2","49985","60000","Senior Policy Advisor","2.00","Policy"
"Her Majesty's Treasury","HM Treasury","Assurance and International, Inf Delivery, Inf Finance, Inf UK, Operation PFI Savings and Pub/Priv Partnerships Policy","24038","Specialist","28000","145000","Specialist","36.09","Policy"
"Her Majesty's Treasury","HM Treasury","Banking and Credit and Banking and Financial Sector Analysis","23995","Range C","18914","26720","Policy Support Officer","1.00","Policy"
"Her Majesty's Treasury","HM Treasury","Banking and Credit and Banking and Financial Sector Analysis","23995","Range D","24824","38255","Policy Advisor","10.00","Policy"
"Her Majesty's Treasury","HM Treasury","Banking and Credit and Banking and Financial Sector Analysis","23995","Range E","41966","57801","Senior Policy Advisor","6.00","Policy"
"Her Majesty's Treasury","HM Treasury","Banking and Credit and Banking and Financial Sector Analysis","23995","Range E2","49985","60000","Senior Policy Advisor","2.00","Policy"
"Her Majesty's Treasury","HM Treasury","Banking and Credit and Banking and Financial Sector Analysis","23995","Student","18665","18665","Policy Support Officer","1.00","Policy"
"Her Majesty's Treasury","HM Treasury","Budget & Tax Strategy and GMS teams","26791","Range C","18914","26720","Policy Support Officer","3.00","Operational Delivery"
"Her Majesty's Treasury","HM Treasury","Budget & Tax Strategy and GMS teams","26791","Range C","18914","26720","Policy Support Officer","2.00","Policy"
