Supplier,Payment Date,Amount
COLT TECHNOLOGY SERVICES,07/02/2011,2539.12
COLT TECHNOLOGY SERVICES,07/02/2011,8141.53
COLT TECHNOLOGY SERVICES,07/02/2011,893.81
COLT TECHNOLOGY SERVICES,28/02/2011,8614.43
COLT TECHNOLOGY SERVICES,28/02/2011,2795.09
COLT TECHNOLOGY SERVICES,28/02/2011,1280.74
COMMERCIAL HEATING SPARES LTD,25/02/2011,1512.78
COMMUNITIES AND LOCAL GOVERNMENT,24/02/2011,1426451
COMMUNITY LINKS TRADING LIMITED,04/02/2011,1251.38
COMMUNITY OPTIONS,22/02/2011,32170.02
COMMUNITY RERSEARCH  AND CONSULTANCY LIMITED,11/02/2011,546.38
COMMUNITY RERSEARCH  AND CONSULTANCY LIMITED,11/02/2011,555.78
CONCORDE CEILINGS LIMITED,11/02/2011,1298.37
COOPERATIVE BANK COURT FEES AC,28/02/2011,10048
CORDIS BRIGHT LTD,08/02/2011,21393.46
COST ADVOCATES LIMITED,10/02/2011,3456.82
COX BRAITHWAITE INSURANCE BROKERS,16/02/2011,572.04
COX BRAITHWAITE INSURANCE BROKERS,16/02/2011,521.25
CRESCENT COMMERCIAL STATIONERY & COMPUTER SUPS LTD,04/02/2011,514.46
CROYDON COUNCIL,07/02/2011,770
CVS INTERNATIONAL,03/02/2011,781.38
CYRIL SWEETT LTD,01/02/2011,9969.88
CYRIL SWEETT LTD,03/02/2011,10579.7
CYRIL SWEETT LTD,03/02/2011,11221.25
CYRIL SWEETT LTD,03/02/2011,5228.75
CYRIL SWEETT LTD,03/02/2011,5684.06
CYRIL SWEETT LTD,08/02/2011,2350
CYRIL SWEETT LTD,08/02/2011,4700
CYRIL SWEETT LTD,08/02/2011,3525
CYRIL SWEETT LTD,21/02/2011,1762.5
CYRIL SWEETT LTD,21/02/2011,2400
CYRIL SWEETT LTD,22/02/2011,900
CYRIL SWEETT LTD,22/02/2011,7050
CYRIL SWEETT LTD,22/02/2011,3663.06
CYRIL SWEETT LTD,22/02/2011,4700
CYRIL SWEETT LTD,22/02/2011,11456.25
CYRIL SWEETT LTD,28/02/2011,2400
DAIRY CREST,03/02/2011,5107.64
DAIRY CREST,07/02/2011,5171.67
DAIRY CREST,17/02/2011,5089.83
DAIRY CREST,23/02/2011,5141.36
DAISY COMMUNICATIONS LTD,15/02/2011,595.49
DARTFORD METALCRAFTS,07/02/2011,12631.25
DATA CARS (DESPATCH) LTD,22/02/2011,999.44
DATAFORMS CHARTERED PRESS LIMITED,10/02/2011,716.75
DAVID WEBSTER LIMITED,07/02/2011,5928.47
DAVIES BELL ASSOCIATES LTD,08/02/2011,969.37
DAVIES BELL ASSOCIATES LTD,25/02/2011,5992.5
DE MONTFORT UNIVERSITY,03/02/2011,1152
DEPARTMENT FOR WORK & PENSIONS,03/02/2011,4142
DEPARTMENT OF WORKS & PENSIONS,03/02/2011,566
DEPARTMENT OF WORKS & PENSIONS,03/02/2011,9906.8
DEPARTMENT OF WORKS & PENSIONS,07/02/2011,566
DEPARTMENT OF WORKS & PENSIONS,11/02/2011,566
DFE UK LIMITED,16/02/2011,11229.48
DIGBY MORGAN CONSULTING LTD,08/02/2011,2820
DIGBY MORGAN CONSULTING LTD,08/02/2011,705
DIGBY MORGAN CONSULTING LTD,08/02/2011,3525
DIGBY MORGAN CONSULTING LTD,09/02/2011,3525
DIGBY MORGAN CONSULTING LTD,09/02/2011,3172.5
DIGBY MORGAN CONSULTING LTD,25/02/2011,3525
D-LANGUAGES LTD,04/02/2011,1765.5
DMK INCORPORATED LTD,02/02/2011,1410
DMK INCORPORATED LTD,02/02/2011,1410
DOCKLANDS WASTE RECYCLING LTD,10/02/2011,672
DOUGLAS WOOD LTD,03/02/2011,7534.69
DOUGLAS WOOD LTD,03/02/2011,6697.5
DOUGLAS WOOD LTD,04/02/2011,14805
DOVETAIL EQUIPMENT LTD,16/02/2011,10727.63
DOVETAIL EQUIPMENT LTD,22/02/2011,2818.75
DR CONSULTING,07/02/2011,1276
DRUMMOND FLOORING LIMITED,23/02/2011,6394.96
DURABLE CONTRACTS LTD,07/02/2011,7476.46
DURABLE CONTRACTS LTD,22/02/2011,1874.28
DURABLE CONTRACTS LTD,22/02/2011,11336.74
DWF LLP,07/02/2011,1576.26
DWF LLP,10/02/2011,1813.61
DWF LLP,18/02/2011,1384
DWF LLP,18/02/2011,1020
DWF LLP,23/02/2011,1178.38
DYNAMIKS (LONDON) LIMITED,08/02/2011,1600
EAD SOLICITORS LLP,15/02/2011,4500
EATON SMITH SOLICITORS,07/02/2011,6250
EBASE TECHNOLOGY LIMITED,16/02/2011,25366.73
EBASE TECHNOLOGY LIMITED,18/02/2011,15558.14
EDENRED (UK GROUP) LTD,08/02/2011,1002.25
EDENRED (UK GROUP) LTD,10/02/2011,1277.25
EDENRED (UK GROUP) LTD,17/02/2011,554.75
EDENRED (UK GROUP) LTD,21/02/2011,1827.25
EDF ENERGY,09/02/2011,31943.36
EDF ENERGY,09/02/2011,29023.39
EDF ENERGY,15/02/2011,1490.16
EDF ENERGY,15/02/2011,593.82
EDF ENERGY,15/02/2011,81346.4
EDF ENERGY,16/02/2011,6571.63
EDGE HILL UNIVERSITY,02/02/2011,1240
EGBERT H TAYLOR & COMPANY,09/02/2011,1385.21
EGBERT H TAYLOR & COMPANY,14/02/2011,756
EK MECHANICAL SERVICES LTD,07/02/2011,3315.19
EKAYA HOUSING ASSOCIATION,22/02/2011,6351.46
ELIZABETHAN SECURITY LTD,23/02/2011,2537.76
ELLIOTT GROUP LTD,17/02/2011,2403.02
ELTHAM DIY LTD,03/02/2011,1245.12
ELTHAM DIY LTD,17/02/2011,680.33
ELTHAM WELDING SUPPLIES,21/02/2011,633.6
EMBLEM DISPLAY LTD,04/02/2011,1122
EMBLEM DISPLAY LTD,07/02/2011,534
EMJ MANAGEMENT LTD,08/02/2011,513.3
EMJ MANAGEMENT LTD,09/02/2011,1766.16
EMJ MANAGEMENT LTD,09/02/2011,657.36
EMJ MANAGEMENT LTD,14/02/2011,567.36
EMJ MANAGEMENT LTD,14/02/2011,571.2
EMJ MANAGEMENT LTD,14/02/2011,567.36
ENABLE YOU SERVICE LIMITED,11/02/2011,3065.25
ENABLE YOU SERVICE LIMITED,11/02/2011,3182.5
ENGLISH CHURCHES HOUSING GROUP,22/02/2011,1636.38
ENGLISH WOODLANDS,24/02/2011,748.8
ENGLISH WOODLANDS,28/02/2011,7420.8
EQUIFAX PLC,24/02/2011,1240.8
EQUINOX CARE LTD,22/02/2011,18624.87
ERITH CONTRACTORS LTD,25/02/2011,7704
ESSEX ENVIRONMENTAL SUPPLIES LIMITED,25/02/2011,1458.52
EUROPLANT RENTALS LTD,14/02/2011,1612.8
EVERON UK LTD,14/02/2011,1632
EVERSHEDS LLP,21/02/2011,5041.2
EVERYTHING EVERYWHERE LIMITED,04/02/2011,2775.36
EVERYTHING EVERYWHERE LIMITED,07/02/2011,606.11
EVERYTHING EVERYWHERE LIMITED,10/02/2011,9054.59
EVERYTHING EVERYWHERE LIMITED,22/02/2011,678.18
EXCELCARE HOMECARE DIVISION LIMITED,02/02/2011,1003.64
EXCELCARE HOMECARE DIVISION LIMITED,07/02/2011,1663.82
EXCELCARE HOMECARE DIVISION LIMITED,07/02/2011,517.44
EXCELCARE HOMECARE DIVISION LIMITED,07/02/2011,810.97
EXCELCARE HOMECARE DIVISION LIMITED,07/02/2011,1373
EXCELCARE HOMECARE DIVISION LIMITED,07/02/2011,583.89
EXCELCARE HOMECARE DIVISION LIMITED,07/02/2011,766.47
EXCELCARE HOMECARE DIVISION LIMITED,07/02/2011,526.41
EXCELCARE HOMECARE DIVISION LIMITED,07/02/2011,619.19
EXCELCARE HOMECARE DIVISION LIMITED,07/02/2011,703.49
EXCELCARE HOMECARE DIVISION LIMITED,07/02/2011,614.02
EXCELCARE HOMECARE DIVISION LIMITED,07/02/2011,913.11
EXCELCARE HOMECARE DIVISION LIMITED,07/02/2011,626.6
EXCELCARE HOMECARE DIVISION LIMITED,07/02/2011,680.18
EXCELCARE HOMECARE DIVISION LIMITED,08/02/2011,802.26
EXCELCARE HOMECARE DIVISION LIMITED,08/02/2011,2109.3
EXCELCARE HOMECARE DIVISION LIMITED,08/02/2011,576.08
EXCELCARE HOMECARE DIVISION LIMITED,08/02/2011,698.32
EXCELCARE HOMECARE DIVISION LIMITED,08/02/2011,782.3
EXCELCARE HOMECARE DIVISION LIMITED,08/02/2011,740.04
EXCELCARE HOMECARE DIVISION LIMITED,08/02/2011,935.75
EXCELCARE HOMECARE DIVISION LIMITED,08/02/2011,588.51
EXCELCARE HOMECARE DIVISION LIMITED,08/02/2011,650.45
EXCELCARE HOMECARE DIVISION LIMITED,08/02/2011,583.72
EXCELCARE HOMECARE DIVISION LIMITED,08/02/2011,509.26
F G MARSHALL LTD,03/02/2011,627.29
F G MARSHALL LTD,07/02/2011,4224.13
F G MARSHALL LTD,07/02/2011,6521.26
F R JONES & SON,08/02/2011,532.94
FACULTATIEVE TECHNOLOGIES LTD,08/02/2011,841.21
FACULTATIEVE TECHNOLOGIES LTD,08/02/2011,391737.84
FACULTATIEVE TECHNOLOGIES LTD,18/02/2011,600.55
FACULTATIEVE TECHNOLOGIES LTD,25/02/2011,944.32
FALCON FOODSERVICE EQUIPMENT,08/02/2011,5262
FALON NAMEPLATES LTD,08/02/2011,1218.78
FASTLANE COURIERS,08/02/2011,966.74
FASTLANE COURIERS,21/02/2011,664.91
FESTIVALS & EVENTS INTERNATIONAL,03/02/2011,1447.76
FESTIVE IMPACT LIGHTING LTD,01/02/2011,7872.5
FIRST ABOUT PLUMBING & CARPENTRY LTD,04/02/2011,5040.37
FIRST ABOUT PLUMBING & CARPENTRY LTD,07/02/2011,2912.73
FIRST ABOUT PLUMBING & CARPENTRY LTD,08/02/2011,927.08
FIRST ABOUT PLUMBING & CARPENTRY LTD,11/02/2011,3916.28
FIRST ABOUT PLUMBING & CARPENTRY LTD,11/02/2011,1048.1
FIRST ABOUT PLUMBING & CARPENTRY LTD,11/02/2011,815.45
FIRST ABOUT PLUMBING & CARPENTRY LTD,11/02/2011,3872.8
FIRST ABOUT PLUMBING & CARPENTRY LTD,14/02/2011,3580.23
FIRST ABOUT PLUMBING & CARPENTRY LTD,16/02/2011,1876.48
FIRST CHOICE CARE HOME LTD,23/02/2011,1578.32
FIRST CHOICE CARE HOME LTD,23/02/2011,1578.32
FIRST CHOICE CARE HOME LTD,23/02/2011,3692.53
FIRST CHOICE CARE HOME LTD,23/02/2011,3232.62
FIRST CHOICE CARE HOME LTD,23/02/2011,1574.58
FIRST CHOICE CARE HOME LTD,25/02/2011,690.69
FIRST CHOICE CARE HOME LTD,25/02/2011,2605.58
FIRST CHOICE CARE HOME LTD,25/02/2011,856.28
FIRST CHOICE CARE HOME LTD,25/02/2011,708.4
FIRST CHOICE CARE HOME LTD,25/02/2011,656.32
FIRST CHOICE CARE HOME LTD,25/02/2011,2556.98
FIRST CHOICE CARE HOME LTD,25/02/2011,992.28
FIRST CHOICE CARE HOME LTD,25/02/2011,789.92
FIRST CHOICE CARE HOME LTD,25/02/2011,2113.86
FIRST CHOICE CARE HOME LTD,25/02/2011,2171.52
FIRST CHOICE CARE HOME LTD,25/02/2011,1030.7
FIRST CHOICE CARE HOME LTD,25/02/2011,520
FIRST CHOICE CARE HOME LTD,25/02/2011,2113.86
FIRST CHOICE CARE HOME LTD,25/02/2011,704.22
FIRST CHOICE CARE HOME LTD,25/02/2011,1946.07
FIRST CHOICE CARE HOME LTD,25/02/2011,751.48
FIRST CHOICE CARE HOME LTD,25/02/2011,973.04
FIRST CHOICE CARE HOME LTD,25/02/2011,587.58
FIRST CHOICE CARE HOME LTD,25/02/2011,1798.02
FIRST CHOICE CARE HOME LTD,25/02/2011,633.05
FIRST CHOICE CARE HOME LTD,25/02/2011,685.88
FIRST CHOICE CARE HOME LTD,25/02/2011,606.8
FIRST CHOICE CARE HOME LTD,25/02/2011,735.92
FIRST CHOICE CARE HOME LTD,25/02/2011,731.77
FIRST CHOICE CARE HOME LTD,25/02/2011,2113.86
FIRST CHOICE CARE HOME LTD,25/02/2011,1977.84
FIRST CHOICE CARE HOME LTD,25/02/2011,529.92
FIRST CHOICE CARE HOME LTD,25/02/2011,1901.99
FIRST CHOICE CARE HOME LTD,25/02/2011,994.07
FIRST CHOICE CARE HOME LTD,25/02/2011,2600.28
FIRST CHOICE CARE HOME LTD,25/02/2011,1332.42
FIRST CHOICE CARE HOME LTD,25/02/2011,1285.25
FIRST CHOICE CARE HOME LTD,25/02/2011,1249.65
FIRST CHOICE CARE HOME LTD,25/02/2011,630.05
FIRST CHOICE CARE HOME LTD,25/02/2011,1153.95
FIRST CHOICE CARE HOME LTD,25/02/2011,523.02
FIRST CHOICE CARE HOME LTD,25/02/2011,534.87
FIRST CHOICE CARE HOME LTD,25/02/2011,1008.79
FIRST CHOICE CARE HOME LTD,25/02/2011,631.55
FIRST CHOICE CARE HOME LTD,25/02/2011,560.46
FIRST CHOICE CARE HOME LTD,25/02/2011,587.58
FLAGSHIP CONSULTING LTD,22/02/2011,2000
FLEET (LINE MARKERS) LTD,18/02/2011,576
FLEET (LINE MARKERS) LTD,18/02/2011,576
FLOWER SKILLS & TRAINING LTD,21/02/2011,32258.3
FLOWER SKILLS & TRAINING LTD,23/02/2011,1705.96
FOCUS EAP LTD,28/02/2011,8460
FRANCOTYP-POSTALIA LTD,23/02/2011,12042.6
FUEL OILS HOLDING LTD T/A FUEL OILS LONDON,04/02/2011,6062.83
FUEL OILS HOLDING LTD T/A FUEL OILS LONDON,08/02/2011,4572
FUEL OILS HOLDING LTD T/A FUEL OILS LONDON,25/02/2011,5317.96
FULL CIRCLE EDUCATION,09/02/2011,3850
FUTUREWORKS,02/02/2011,1840.05
FUTUREWORKS,15/02/2011,660
GAB ROBINS UK LTD,08/02/2011,1015.2
GAD PA AGENCY,14/02/2011,625.82
GAD PA AGENCY,14/02/2011,561.12
GALAXY LETTING LTD,16/02/2011,1934.4
GALAXY LETTING LTD,16/02/2011,1860
GALAXY LETTING LTD,23/02/2011,2418
GARCIA INSPIRED TRAINING,04/02/2011,1650
GARCIA INSPIRED TRAINING,18/02/2011,1650
GAS CONTRACT SERVICES LTD,04/02/2011,3384
GAS CONTRACT SERVICES LTD,15/02/2011,8208
GAS TRAIN LTD,10/02/2011,3095.81
GATENBY SANDERSON LIMITED,04/02/2011,11808
GATENBY SANDERSON LIMITED,17/02/2011,5801.56
GATENBY SANDERSON LIMITED,17/02/2011,5025
GATENBY SANDERSON LIMITED,18/02/2011,12375
GATENBY SANDERSON LIMITED,22/02/2011,3495.62
GATENBY SANDERSON LIMITED,25/02/2011,13612.5
GAVS,28/02/2011,14000
GBS RE GREENWICH COMMUNITY HLT HEALTH SERVICES,11/02/2011,14621.25
GBS RE GREENWICH COMMUNITY HLT HEALTH SERVICES,11/02/2011,10452.83
GBS RE GREENWICH COMMUNITY HLT HEALTH SERVICES,11/02/2011,9141.68
GBS RE GREENWICH COMMUNITY HLT HEALTH SERVICES,17/02/2011,11622
GBS RE GREENWICH COMMUNITY HLT HEALTH SERVICES,18/02/2011,9835.9
GBS RE GREENWICH COMMUNITY HLT HEALTH SERVICES,22/02/2011,81775
GENERAL SECURITY LTD,08/02/2011,1160.9
GENERAL SECURITY LTD,28/02/2011,3833.44
GLENNY LLP,15/02/2011,750
GLIX CATERING,10/02/2011,904.25
GLIX CATERING,14/02/2011,511.5
GLIX CATERING,18/02/2011,1120.25
GLOBAL FUSION MUSIC & ARTS,24/02/2011,875
GLS EDUCATIONAL SUPPLIES LTD,02/02/2011,695.99
GLYNDON COMMUNITY GROUP,24/02/2011,769.5
GOLDSBOROUGH HOME CARE,14/02/2011,716.57
GOLDSBOROUGH HOME CARE,15/02/2011,711.63
GOLDSBOROUGH HOME CARE,15/02/2011,623.38
GOLDSBOROUGH HOME CARE,15/02/2011,796.76
GOLDSBOROUGH HOME CARE,15/02/2011,619.75
GOLDSBOROUGH HOME CARE,15/02/2011,626.69
GOLDSBOROUGH HOME CARE,18/02/2011,626.69
GOLDSBOROUGH HOME CARE,25/02/2011,626.69
GOLDSMITHS COLLEGE,04/02/2011,780
GOLDSMITHS COLLEGE,08/02/2011,660
GOLDSMITHS COLLEGE,08/02/2011,660
GOLDSMITHS COLLEGE,16/02/2011,780
GOLF AND TURF EQUIPMENT,09/02/2011,702.65
GOLF AND TURF EQUIPMENT,09/02/2011,1405.3
GOLF AND TURF EQUIPMENT,14/02/2011,2378.2
GOODWILLIE & CORCORAN,07/02/2011,1528.9
GOODWILLIE & CORCORAN,18/02/2011,1220.76
GRACE EDUCATION LTD,02/02/2011,1302.35
GRACE EDUCATION LTD,08/02/2011,960
GRANDMA LEES DINER,21/02/2011,513
GREATBATCH LIMITED,07/02/2011,7322.4
GREATBATCH LIMITED,07/02/2011,7322.4
GREATBATCH LIMITED,07/02/2011,7322.4
GREATBATCH LIMITED,11/02/2011,7322.4
GREENHAM TRADING LIMITED,10/02/2011,585.66
GREENHAM TRADING LIMITED,14/02/2011,1396.51
GREENHAM TRADING LIMITED,14/02/2011,1396.51
GREENHAM TRADING LIMITED,24/02/2011,566.41
GREENWICH & BEXLEY COTTAGE HOSPICE,23/02/2011,4500
GREENWICH & LEWISHAM YOUNG PEOPLES THEATRE,01/02/2011,1000
GREENWICH & LEWISHAM YOUNG PEOPLES THEATRE,22/02/2011,1523.14
GREENWICH ASSOCIATION OF DISABLED PEOPLE,23/02/2011,500
GREENWICH CITIZENS ADVICE BUREAU LTD,24/02/2011,689.19
GREENWICH COMMUNITY COLLEGE,02/02/2011,574
GREENWICH COMMUNITY COLLEGE,15/02/2011,34000
GREENWICH COMMUNITY COLLEGE,15/02/2011,33000
GREENWICH ISLAMIC CENTRE,02/02/2011,11178.4
GREENWICH LEISURE LIMITED,08/02/2011,2060.4
GREENWICH MIND,25/02/2011,80750
GREENWICH SERVICE PLUS LIMITED,03/02/2011,14849.81
GREENWICH SERVICE PLUS LIMITED,08/02/2011,2384.83
GREENWICH SERVICE PLUS LIMITED,08/02/2011,771.18
GREENWICH SERVICE PLUS LIMITED,09/02/2011,1019.99
GREENWICH SERVICE PLUS LIMITED,09/02/2011,705.4
GREENWICH SERVICE PLUS LIMITED,09/02/2011,3030.25
GREENWICH SERVICE PLUS LIMITED,09/02/2011,2502.12
GREENWICH SERVICE PLUS LIMITED,09/02/2011,3644.84
GREENWICH SERVICE PLUS LIMITED,11/02/2011,518.18
GREENWICH SERVICE PLUS LIMITED,14/02/2011,5579.51
GREENWICH SERVICE PLUS LIMITED,14/02/2011,2797.33
GREENWICH SERVICE PLUS LIMITED,14/02/2011,975.74
GREENWICH SERVICE PLUS LIMITED,17/02/2011,1755.07
GREENWICH SERVICE PLUS LIMITED,17/02/2011,799.49
GREENWICH SERVICE PLUS LIMITED,23/02/2011,513.06
GREENWICH SERVICE PLUS LIMITED,28/02/2011,1980364.8
GREENWICH SERVICE SOLUTIONS,25/02/2011,514.4
GREENWICH THEATRE LIMITED,24/02/2011,70000
GREENWICH TOY & LEISURE LIBRARY ASSOCIATION,04/02/2011,1260
GREENWICH TOY & LEISURE LIBRARY ASSOCIATION,09/02/2011,11453.75
GREENWICH TOY & LEISURE LIBRARY ASSOCIATION,09/02/2011,11453.75
GREENWICH TOY & LEISURE LIBRARY ASSOCIATION,10/02/2011,801.2
GREENWICH WOMEN`S AID,02/02/2011,6245.75
GREENWICH WOMENS AID,22/02/2011,18110.71
GUNNER LTD,10/02/2011,7223.28
GUSTAFSON PORTER,03/02/2011,11196.28
GUSTAFSON PORTER,03/02/2011,10663.13
GUSTAFSON PORTER,03/02/2011,7864.98
GUSTAFSON PORTER,03/02/2011,1171.71
GUSTAFSON PORTER,15/02/2011,5170
GUSTAFSON PORTER,15/02/2011,3312.03
GUSTAFSON PORTER,18/02/2011,10890
GUSTAFSON PORTER,22/02/2011,1288.98
GUSTAFSON PORTER,22/02/2011,1280.53
GUSTAFSON PORTER,22/02/2011,1996.5
GWP PARTNERSHIP,22/02/2011,7830
H E THOMAS & CO,11/02/2011,7050.44
HAILEY TRAINING LTD,02/02/2011,876
HARMONY HOME AID SERVICES,02/02/2011,3127.12
HARMONY HOME AID SERVICES,02/02/2011,1764.24
HARMONY HOME AID SERVICES,02/02/2011,1372.4
HARMONY HOME AID SERVICES,02/02/2011,688.56
HARMONY HOME AID SERVICES,02/02/2011,517.44
HARMONY HOME AID SERVICES,02/02/2011,2169.56
HARMONY HOME AID SERVICES,02/02/2011,1761.92
HARMONY HOME AID SERVICES,02/02/2011,1533.68
HARMONY HOME AID SERVICES,02/02/2011,2063.6
HARMONY HOME AID SERVICES,02/02/2011,1761.92
HARMONY HOME AID SERVICES,02/02/2011,1878
HARMONY HOME AID SERVICES,02/02/2011,2325.2
HARMONY HOME AID SERVICES,04/02/2011,743.88
HARMONY HOME AID SERVICES,04/02/2011,1878
HARMONY HOME AID SERVICES,04/02/2011,544.04
HARMONY HOME AID SERVICES,04/02/2011,776.08
HARMONY HOME AID SERVICES,04/02/2011,909.6
HARMONY HOME AID SERVICES,04/02/2011,1992.2
HARMONY HOME AID SERVICES,07/02/2011,629.32
HARMONY HOME AID SERVICES,07/02/2011,1761.92
HARMONY HOME AID SERVICES,07/02/2011,517.44
HARMONY HOME AID SERVICES,07/02/2011,650.52
HARMONY HOME AID SERVICES,07/02/2011,1819.6
HARMONY HOME AID SERVICES,07/02/2011,1622.16
HARMONY HOME AID SERVICES,07/02/2011,737.64
HARMONY HOME AID SERVICES,07/02/2011,575.86
HARMONY HOME AID SERVICES,07/02/2011,1082.56
HARMONY HOME AID SERVICES,07/02/2011,880.96
HARMONY HOME AID SERVICES,07/02/2011,788.44
HARMONY HOME AID SERVICES,07/02/2011,608.05
HARMONY HOME AID SERVICES,07/02/2011,2510.34
HARMONY HOME AID SERVICES,07/02/2011,743.66
HARMONY HOME AID SERVICES,07/02/2011,1809.98
HARMONY HOME AID SERVICES,08/02/2011,2055.74
HARMONY HOME AID SERVICES,08/02/2011,2055.74
HARMONY HOME AID SERVICES,08/02/2011,2210.6
HARMONY HOME AID SERVICES,08/02/2011,2710.2
HARMONY HOME AID SERVICES,08/02/2011,864.59
HARMONY HOME AID SERVICES,08/02/2011,2144.16
HARMONY HOME AID SERVICES,08/02/2011,819.84
HARMONY HOME AID SERVICES,08/02/2011,1065.48
HARMONY HOME AID SERVICES,08/02/2011,2303.3
HARMONY HOME AID SERVICES,08/02/2011,598.14
HARMONY HOME AID SERVICES,08/02/2011,608.05
HARMONY HOME AID SERVICES,08/02/2011,753.92
HARMONY HOME AID SERVICES,08/02/2011,2113.42
HARMONY HOME AID SERVICES,08/02/2011,1878.34
HARMONY HOME AID SERVICES,08/02/2011,856.4
HARMONY HOME AID SERVICES,08/02/2011,597.98
HARMONY HOME AID SERVICES,08/02/2011,1034.11
HARMONY HOME AID SERVICES,08/02/2011,1003.51
HARMONY HOME AID SERVICES,08/02/2011,3576.67
HARMONY HOME AID SERVICES,08/02/2011,2055.3
HARMONY HOME AID SERVICES,08/02/2011,1516.38
HARMONY HOME AID SERVICES,08/02/2011,2422.14
HARMONY HOME AID SERVICES,21/02/2011,785.92
HARMONY HOME AID SERVICES,28/02/2011,675.21
HARRIS CUFFARO & NICHOLS,03/02/2011,805.8
HARRIS CUFFARO & NICHOLS,08/02/2011,3093.54
HARRIS CUFFARO & NICHOLS,08/02/2011,2591.93
HARRIS CUFFARO & NICHOLS,08/02/2011,1830.18
HARRIS CUFFARO & NICHOLS,18/02/2011,4284.11
HARRIS CUFFARO & NICHOLS,24/02/2011,562.72
HARRIS CUFFARO & NICHOLS,24/02/2011,2869.56
HARRIS CUFFARO & NICHOLS,24/02/2011,595.8
HARTWELL DOCUMENT RESTORATION SERVICES,24/02/2011,2713.08
HASTINGS PRINTING COMPANY LTD,04/02/2011,881.25
HEC RESORCES LTD,24/02/2011,1350
HER MAJESTYS COURT SERVICE,24/02/2011,1900
HER MAJESTYS COURT SERVICE,24/02/2011,1900
HER MAJESTYS COURT SERVICE,24/02/2011,1900
HER MAJESTYS COURT SERVICE,28/02/2011,1900
HER MAJESTYS COURT SERVICE,28/02/2011,700
HER MAJESTYS COURT SERVICE,28/02/2011,700
HER MAJESTYS COURT SERVICE,28/02/2011,700
HER MAJESTYS COURT SERVICE,28/02/2011,700
HER MAJESTYS COURT SERVICE,28/02/2011,700
HER MAJESTYS COURT SERVICE,28/02/2011,700
HER MAJESTYS COURT SERVICE,28/02/2011,700
HER MAJESTYS COURT SERVICE,28/02/2011,700
HER MAJESTYS COURT SERVICE,28/02/2011,1900
HER MAJESTYS COURT SERVICE,28/02/2011,1900
HER MAJESTYS COURT SERVICE,28/02/2011,700
HER MAJESTYS COURT SERVICE,28/02/2011,1900
HERTEL (UK) LTD,23/02/2011,6571.93
HEXAGON HOUSING ASSOCIATION LTD,22/02/2011,3124.56
HFS ENVIRONMENTAL LTD,08/02/2011,1800
HFS ENVIRONMENTAL LTD,22/02/2011,2160
HILLIER NURSERIES LIMITED,24/02/2011,8284.92
HINDWOODS HUNTER PAYNE LTD,11/02/2011,3436.09
HINDWOODS HUNTER PAYNE LTD,11/02/2011,1361.65
HM LAND REGISTRY,08/02/2011,559
HOME CONNECTIONS LETTINGS LIMITED,28/02/2011,3525
HOME JANE LTD,04/02/2011,600
HORN PARK COMMUNITY ASSOCIATION,17/02/2011,952
HORN PARK COMMUNITY ASSOCIATION,24/02/2011,1122
HOW SCAFFOLDING,07/02/2011,13075.2
HOW SCAFFOLDING,07/02/2011,34483.2
HOW SCAFFOLDING,07/02/2011,18069.15
HOW SCAFFOLDING,07/02/2011,10157.88
HOW SCAFFOLDING,22/02/2011,3658.95
HOW SCAFFOLDING,22/02/2011,881.25
HOWDENS JOINERY LTD,08/02/2011,851.3
HOWDENS JOINERY LTD,08/02/2011,839.14
HOWDENS JOINERY LTD,09/02/2011,864.64
HOWDENS JOINERY LTD,09/02/2011,1099.59
HOWDENS JOINERY LTD,09/02/2011,834.68
HOWDENS JOINERY LTD,09/02/2011,950.61
HOWDENS JOINERY LTD,09/02/2011,788.9
HOWDENS JOINERY LTD,09/02/2011,947.72
HOWDENS JOINERY LTD,15/02/2011,725.16
HOWDENS JOINERY LTD,16/02/2011,729.32
HOWDENS JOINERY LTD,16/02/2011,888.41
HSBC INVOICE FINANCE,23/02/2011,3199
HSBC INVOICE FINANCE,23/02/2011,3199
HSBC INVOICE FINANCE,23/02/2011,3199
HSBC INVOICE FINANCE LTD  (MJM SUPPLIES LTD),03/02/2011,4401.1
HSBC INVOICE FINANCE LTD  (MJM SUPPLIES LTD),03/02/2011,3973.99
HSBC INVOICE FINANCE LTD  (MJM SUPPLIES LTD),17/02/2011,4705.29
HSBC INVOICE FINANCE LTD  (MJM SUPPLIES LTD),21/02/2011,2858.22
HSBC INVOICE FINANCE LTD  (MJM SUPPLIES LTD),21/02/2011,1372.37
HUMBER SERVICES UK LTD,15/02/2011,600
HUMBER SERVICES UK LTD,17/02/2011,1272
HYDE HOUSING ASSOCIATION,24/02/2011,1294.23
HYDE HOUSING ASSOCIATION LTD,22/02/2011,1754.14
HYDE HOUSING ASSOCIATION LTD,22/02/2011,19882.1
HYDER CONSULTING (UK) LTD,07/02/2011,78353.11
HYDROTECH SERVICES LTD,18/02/2011,11365.58
HYMANS ROBERTSON LLP,08/02/2011,4171.25
HYTYME LTD,03/02/2011,2046.85
IBM UNITED KINGDOM LIMITED,17/02/2011,18863.22
IBM UNITED KINGDOM LIMITED,17/02/2011,18939.05
IBM UNITED KINGDOM LIMITED,17/02/2011,267933.79
IBM UNITED KINGDOM LIMITED,17/02/2011,4360.21
