"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Home Office","HM Inspectorate of Constabulary","Eastern Region","EQV02","Inspector","45624","49488","Inspection Officer","1.00","Operational Delivery"
"Home Office","HM Inspectorate of Constabulary","National Team","EQV04","Grade 7","44656","57553","Inspection Officer","2.00","Operational Delivery"
"Home Office","HM Inspectorate of Constabulary","National Team","EQV04","SEO","32602","39537","Inspection Officer","2.00","Operational Delivery"
"Home Office","HM Inspectorate of Constabulary","National Team","EQV04","EO","20235","24789","Inspection Support Manager","1.88","Operational Delivery"
"Home Office","HM Inspectorate of Constabulary","National Team","EQV04","Police staff","60750","95000","Chief of Staff","1.00","Operational Delivery"
"Home Office","HM Inspectorate of Constabulary","National Team","EQV04","Chief Supt","72543","76680","Lead Inspection Officer","3.00","Operational Delivery"
"Home Office","HM Inspectorate of Constabulary","National Team","EQV04","Supt","60750","74022","Inspection Officer","8.00","Operational Delivery"
"Home Office","HM Inspectorate of Constabulary","National Team","EQV04","Chief Inspector","50502","53439","Inspection Officer","1.00","Operational Delivery"
"Home Office","HM Inspectorate of Constabulary","Western Region","EQV06","Grade 7","44656","57553","Inspection Officer","2.00","Operational Delivery"
"Home Office","HM Inspectorate of Constabulary","Western Region","EQV06","HEO","25297","30989","Inspection Support Manager","2.00","Operational Delivery"
"Home Office","HM Inspectorate of Constabulary","Western Region","EQV06","SPS","19629","24291","Executive Assistant","1.00","Operational Delivery"
"Home Office","HM Inspectorate of Constabulary","Western Region","EQV06","AO","15386","18657","Inspection Support","1.81","Operational Delivery"
"Home Office","HM Inspectorate of Constabulary","Western Region","EQV06","SGB1","16518","18657","Driver","1.00","Operational Delivery"
"Home Office","HM Inspectorate of Constabulary","Western Region","EQV06","Chief Supt","72543","76680","Chief of Staff","2.00","Operational Delivery"
"Home Office","HM Inspectorate of Constabulary","Western Region","EQV06","Supt","60750","74022","Lead Inspection Officer","4.00","Operational Delivery"
"Home Office","HM Inspectorate of Constabulary","Western Region","EQV06","Chief Inspector","50502","53439","Inspection Officer","8.00","Operational Delivery"
"Home Office","HM Inspectorate of Constabulary","Western Region","EQV06","Police staff","60750","95000","Inspection Officer","2.00","Operational Delivery"
"Home Office","HM Inspectorate of Constabulary","Chief Operating Officer","1HMIC01","Grade 6","54705","70504","Senior Communications Manager","1.00","Communications"
"Home Office","HM Inspectorate of Constabulary","Chief Operating Officer","1HMIC01","Grade 7","44656","57553","Principal Private Secretary","1.00","Policy"
"Home Office","HM Inspectorate of Constabulary","Chief Operating Officer","1HMIC01","Grade 7","44656","57553","HR Officer","1.00","Human Resources"
"Home Office","HM Inspectorate of Constabulary","Chief Operating Officer","1HMIC01","Grade 7","44656","57553","Senior Communications Manager","1.00","Communications"
"Home Office","HM Inspectorate of Constabulary","Chief Operating Officer","1HMIC01","Grade 7","44656","57553","Programme Office Manager","1.00","Programme and Project Management (PPM)"
"Home Office","HM Inspectorate of Constabulary","Chief Operating Officer","1HMIC01","Grade 7","44656","57553","Finance Officer","1.00","Finance"
"Home Office","HM Inspectorate of Constabulary","Chief Operating Officer","1HMIC01","Grade 7","44656","57553","Strategy and Curriculum Development Lead","1.00","Policy"
"Home Office","HM Inspectorate of Constabulary","Chief Operating Officer","1HMIC01","SEO","32602","39537","Finance Officer","0.80","Finance"
"Home Office","HM Inspectorate of Constabulary","Chief Operating Officer","1HMIC01","SEO","32602","39537","HR Officer","1.00","Human Resources"
"Home Office","HM Inspectorate of Constabulary","Chief Operating Officer","1HMIC01","SEO","32602","39537","Programme Support Officer","1.00","Programme and Project Management (PPM)"
"Home Office","HM Inspectorate of Constabulary","Chief Operating Officer","1HMIC01","Senior Information Officer","36452","42447","Press Officer","1.00","Communications"
"Home Office","HM Inspectorate of Constabulary","Chief Operating Officer","1HMIC01","Senior Information Officer","36452","42447","Web Manager","1.00","Communications"
"Home Office","HM Inspectorate of Constabulary","Chief Operating Officer","1HMIC01","HEO-D","23802","33953","Strategy & Communication Support Officer","1.00","Policy"
"Home Office","HM Inspectorate of Constabulary","Chief Operating Officer","1HMIC01","HEO","25297","30989","HR Support Officer","1.00","Human Resources"
"Home Office","HM Inspectorate of Constabulary","Chief Operating Officer","1HMIC01","HEO","25297","30989","Programme Support Officer","1.00","Programme and Project Management (PPM)"
"Home Office","HM Inspectorate of Constabulary","Chief Operating Officer","1HMIC01","HEO","25297","30989","Finance Officer","1.00","Finance"
"Home Office","HM Inspectorate of Constabulary","Chief Operating Officer","1HMIC01","HEO","25297","30989","Assistant Private Secretary","1.00","Operational Delivery"
"Home Office","HM Inspectorate of Constabulary","Chief Operating Officer","1HMIC01","Information Officer","28573","34650","Communications Manager","1.00","Communications"
"Home Office","HM Inspectorate of Constabulary","Chief Operating Officer","1HMIC01","Information Officer","28573","34650","Press Officer","1.00","Communications"
"Home Office","HM Inspectorate of Constabulary","Chief Operating Officer","1HMIC01","EO","20235","24789","Communications Support Officer","0.81","Communications"
"Home Office","HM Inspectorate of Constabulary","Chief Operating Officer","1HMIC01","EO","20235","24789","Programme Support Officer","1.00","Programme and Project Management (PPM)"
"Home Office","HM Inspectorate of Constabulary","Chief Operating Officer","1HMIC01","EO","20235","24789","Executive Assistant","2.00","Policy"
"Home Office","HM Inspectorate of Constabulary","Chief Operating Officer","1HMIC01","EO","20235","24789","HR Support Officer","2.00","Human Resources"
"Home Office","HM Inspectorate of Constabulary","Chief Operating Officer","1HMIC01","AO","15386","18657","Diary Manager","1.00","Policy"
"Home Office","HM Inspectorate of Constabulary","Chief Operating Officer","1HMIC01","SGB1","16518","18657","Driver","1.00","Operational Delivery"
"Home Office","HM Inspectorate of Constabulary","Chief Operating Officer","1HMIC01","Chief Supt","72543","76680","Private Secretary","1.00","Policy"
"Home Office","HM Inspectorate of Constabulary","Chief Operating Officer","1HMIC01","AO","15386","18657","Programme Support Officer","1.00","Programme and Project Management (PPM)"
"Home Office","HM Inspectorate of Constabulary","Chief Operating Officer","1HMIC01","AO","15386","18657","Finance Support Officer","1.00","Finance"
"Home Office","HM Inspectorate of Constabulary","Strategic Analysis","1HMIC03","Grade 6","54705","70504","Deputy Head of Performance","1.00","Knowledge and Information Management (KIM)"
"Home Office","HM Inspectorate of Constabulary","Strategic Analysis","1HMIC03","Grade 7","44656","57553","Performance Analysis manager","1.00","Knowledge and Information Management (KIM)"
"Home Office","HM Inspectorate of Constabulary","Strategic Analysis","1HMIC03","Grade 7","44656","57553","Operational Researcher","1.00","Operational Research"
"Home Office","HM Inspectorate of Constabulary","Strategic Analysis","1HMIC03","SEO","32602","39537","Senior Analyst","1.00","Knowledge and Information Management (KIM)"
"Home Office","HM Inspectorate of Constabulary","Strategic Analysis","1HMIC03","Senior Stats Officer","34650","42018","Senior Statistician","1.00","Statisticians"
"Home Office","HM Inspectorate of Constabulary","Strategic Analysis","1HMIC03","HEO","25297","30989","Performance Analyst","2.00","Knowledge and Information Management (KIM)"
"Home Office","HM Inspectorate of Constabulary","Strategic Analysis","1HMIC03","HEO","25297","30989","Project Analyst","2.00","Knowledge and Information Management (KIM)"
"Home Office","HM Inspectorate of Constabulary","Strategic Analysis","1HMIC03","EO","20235","24789","Analyst","2.00","Knowledge and Information Management (KIM)"
"Home Office","HM Inspectorate of Constabulary","Strategic Analysis","1HMIC03","EO","20235","24789","Executive Assistant","1.00","Knowledge and Information Management (KIM)"
"Home Office","HM Inspectorate of Constabulary","Strategic Analysis","1HMIC03","HEO","25297","30989","Senior Analyst","1.00","Knowledge and Information Management (KIM)"
"Home Office","HM Inspectorate of Constabulary","Value for Money","1HMIC09","Grade 7","44656","57553","Inspection Support","1.00","Operational Delivery"
"Home Office","HM Inspectorate of Constabulary","Value for Money","1HMIC09","EO","20235","24789","Inspection Officer","1.00","Operational Delivery"
