"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Cabinet Office","Cabinet Office","Boundary Commission for England","CO118","A/BAND A","44300","59885","Press Officer","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Boundary Commission for England","CO118","A/BAND A","44300","59885","Senior Operational Manager","2.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Boundary Commission for England","CO118","A/BAND A","44300","59885","Senior Technical Adviser","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Boundary Commission for England","CO118","B2/BAND B2","29819","38103","Communications Manager","1.00","Communications"
"Cabinet Office","Cabinet Office","Boundary Commission for England","CO118","B2/BAND B2","29819","38103","Office Manager","1.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Boundary Commission for England","CO118","B2/BAND B2","29819","38103","Operations Manager","2.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Boundary Commission for England","CO118","B2/BAND B2","29819","38103","Review Team Leader","2.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Boundary Commission for England","CO118","B/Faststream","27000","35817","Review Team Leader","0.78","Operational Delivery"
"Cabinet Office","Cabinet Office","Boundary Commission for England","CO118","B1/BAND B1","23557","29795","Operations Support  Officer","2.00","Operational Delivery"
"Cabinet Office","Cabinet Office","Boundary Commission for England","CO118","B1/BAND B1","23557","29795","Review Support Officer","8.90","Operational Delivery"
