"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Treasury Solicitors","Treasury Solicitor's Department","Bona Vacantia","TS3","G6","58600","68881","Senior policy adviser","2.00","Policy"
"Treasury Solicitors","Treasury Solicitor's Department","Bona Vacantia","TS3","G7","46620","54802","Policy Adviser","7.50","Policy"
"Treasury Solicitors","Treasury Solicitor's Department","Bona Vacantia","TS3","SEO","34470","38784","Policy Adviser","2.00","Policy"
"Treasury Solicitors","Treasury Solicitor's Department","Bona Vacantia","TS3","HEO","28180","31714","Policy Adviser","9.00","Policy"
"Treasury Solicitors","Treasury Solicitor's Department","Bona Vacantia","TS3","EO","23890","26874","Policy Adviser","10.60","Policy"
"Treasury Solicitors","Treasury Solicitor's Department","Bona Vacantia","TS3","AO","20030","21541","Policy Support Officer","16.00","Policy"
"Treasury Solicitors","Treasury Solicitor's Department","Bona Vacantia","TS3","LT","23850","25845","Legal Adviser","1.00","Law"
"Treasury Solicitors","Treasury Solicitor's Department","Business Partnership","TS4","HEO","28180","31714","Policy Adviser","3.00","Policy"
"Treasury Solicitors","Treasury Solicitor's Department","Business Partnership","TS4","EO","23890","26874","Policy Adviser","2.00","Policy"
"Treasury Solicitors","Treasury Solicitor's Department","Central Advisory Division","TS10","EO","23890","26874","Legal Support Officer","1.00","Policy"
"Treasury Solicitors","Treasury Solicitor's Department","Central Advisory Division - Government Equality Office","TS7","G6","58600","68881","Senior Legal Adviser","4.16","Law"
"Treasury Solicitors","Treasury Solicitor's Department","Central Advisory Division - Government Equality Office","TS7","G7","46620","54802","Legal Adviser","1.21","Law"
"Treasury Solicitors","Treasury Solicitor's Department","Central Advisory Division - Government Equality Office","TS7","AO","20030","21541","Legal Support Officer","0.67","Policy"
"Treasury Solicitors","Treasury Solicitor's Department","Central Advisory Division - Health and Safety Executive","TS8","G6","58600","68881","Senior Legal Adviser","5.47","Law"
"Treasury Solicitors","Treasury Solicitor's Department","Central Advisory Division - Health and Safety Executive","TS8","G7","46620","54802","Legal Adviser","5.00","Law"
"Treasury Solicitors","Treasury Solicitor's Department","Central Advisory Division - Health and Safety Executive","TS8","LT","23850","25845","Legal Adviser","1.00","Law"
"Treasury Solicitors","Treasury Solicitor's Department","Central Advisory Division - Efficiency and Reform Group","TS6","G6","58600","68881","Senior Legal Adviser","3.21","Law"
"Treasury Solicitors","Treasury Solicitor's Department","Central Advisory Division - Efficiency and Reform Group","TS6","G7","46620","54802","Legal Adviser","5.00","Law"
"Treasury Solicitors","Treasury Solicitor's Department","Central Advisory Division Team Leader","TS10","G6","58600","68881","Senior Legal Adviser","2.01","Law"
"Treasury Solicitors","Treasury Solicitor's Department","Central Advisory Division Team Leader","TS10","G7","46620","54802","Legal Adviser","1.80","Law"
"Treasury Solicitors","Treasury Solicitor's Department","Central Advisory Division Team Leader","TS10","AO","20030","21541","Legal Support Officer","1.00","Policy"
"Treasury Solicitors","Treasury Solicitor's Department","Central Advisory Division Team Leader","TS10","LO","34881","41920","Legal Adviser","1.00","Law"
"Treasury Solicitors","Treasury Solicitor's Department","Central Advisory Division Team Leader","TS11","G6","58600","68881","Senior Legal Adviser","1.31","Law"
"Treasury Solicitors","Treasury Solicitor's Department","Central Advisory Division Team Leader","TS11","G7","46620","54802","Legal Adviser","3.00","Law"
"Treasury Solicitors","Treasury Solicitor's Department","Central Advisory Division Team Leader","TS11","LO","34881","41920","Legal Adviser","1.00","Law"
"Treasury Solicitors","Treasury Solicitor's Department","Corporate Resources","TS4","G7","46620","54802","Operational Manager","1.00","Operational delivery"
"Treasury Solicitors","Treasury Solicitor's Department","Corporate Resources","TS4","EO","23890","26874","Operational Manager","2.00","Operational delivery"
"Treasury Solicitors","Treasury Solicitor's Department","Corporate Resources - Finance","TS12","G6","58600","68881","Senior Finance Manager","2.00","Finance"
"Treasury Solicitors","Treasury Solicitor's Department","Corporate Resources - Finance","TS12","G7","46620","54802","Finance Officer","1.00","Finance"
"Treasury Solicitors","Treasury Solicitor's Department","Corporate Resources - Finance","TS12","SEO","34470","38784","Finance Officer","5.00","Finance"
"Treasury Solicitors","Treasury Solicitor's Department","Corporate Resources - Finance","TS12","HEO","28180","31714","Finance Officer","8.92","Finance"
"Treasury Solicitors","Treasury Solicitor's Department","Corporate Resources - Finance","TS12","EO","23890","26874","Finance Officer","9.00","Finance"
"Treasury Solicitors","Treasury Solicitor's Department","Corporate Resources - Finance","TS12","AO","20030","21541","Finance Support Officer","1.00","Finance"
"Treasury Solicitors","Treasury Solicitor's Department","Corporate Resources - Finance","TS12","TEMP","0","0","Finance Support Officer","3.00","Finance"
"Treasury Solicitors","Treasury Solicitor's Department","Corporate Resources - Human Resources","TS13","G6","58600","68881","Senior HR Manager","1.00","Human resources"
"Treasury Solicitors","Treasury Solicitor's Department","Corporate Resources - Human Resources","TS13","G7","46620","54802","HR Officer","2.80","Human resources"
"Treasury Solicitors","Treasury Solicitor's Department","Corporate Resources - Human Resources","TS13","SEO","34470","38784","HR Officer","2.00","Human resources"
"Treasury Solicitors","Treasury Solicitor's Department","Corporate Resources - Human Resources","TS13","HEO","28180","31714","HR Officer","4.60","Human resources"
"Treasury Solicitors","Treasury Solicitor's Department","Corporate Resources - Human Resources","TS13","EO","23890","26874","HR Officer","5.00","Human resources"
"Treasury Solicitors","Treasury Solicitor's Department","Corporate Resources - Human Resources","TS13","AO","20030","21541","HR support officer","2.00","Human resources"
"Treasury Solicitors","Treasury Solicitor's Department","Corporate Resources - Human Resources","TS13","TEMP","0","0","HR support officer","1.00","Human resources"
"Treasury Solicitors","Treasury Solicitor's Department","Corporate Resources - Office of the Treasury Solicitor","TS14","G7","46620","54802","Operational Manager","4.00","Operational delivery"
"Treasury Solicitors","Treasury Solicitor's Department","Corporate Resources - Office of the Treasury Solicitor","TS14","SEO","34470","38784","Operational Manager","5.60","Operational delivery"
"Treasury Solicitors","Treasury Solicitor's Department","Corporate Resources - Office of the Treasury Solicitor","TS14","HEO","28180","31714","Operational Manager","5.00","Operational delivery"
"Treasury Solicitors","Treasury Solicitor's Department","Corporate Resources - Office of the Treasury Solicitor","TS14","EO","23890","26874","Operational Manager","9.92","Operational delivery"
"Treasury Solicitors","Treasury Solicitor's Department","Corporate Resources - Office of the Treasury Solicitor","TS14","AO","20030","21541","Operations Support Officer","16.00","Operational delivery"
"Treasury Solicitors","Treasury Solicitor's Department","Corporate Resources - Office of the Treasury Solicitor","TS14","SG","17115","18404","Operations Support Officer","3.69","Operational delivery"
"Treasury Solicitors","Treasury Solicitor's Department","Corporate Resources - Office of the Treasury Solicitor","TS14","TEMP","0","0","Operations Support Officer","16.00","Operational delivery"
"Treasury Solicitors","Treasury Solicitor's Department","Department for Culture, Media and Sport","TS16","EO","23890","26874","Legal Support Officer","1.00","Policy"
"Treasury Solicitors","Treasury Solicitor's Department","Department for Culture, Media and Sport","TS16","TEMP","0","0","Legal Support Officer","1.00","Policy"
"Treasury Solicitors","Treasury Solicitor's Department","Department for Culture, Media and Sport - Broadcasting and Regulated Industries","TS16","G6","58600","68881","Senior Legal Adviser","5.43","Law"
"Treasury Solicitors","Treasury Solicitor's Department","Department for Culture, Media and Sport - Broadcasting and Regulated Industries","TS16","G7","46620","54802","Legal Adviser","3.00","Law"
"Treasury Solicitors","Treasury Solicitor's Department","Department for Culture, Media and Sport - Olympic, Sports and Culture","TS17","G6","58600","68881","Senior Legal Adviser","3.67","Law"
"Treasury Solicitors","Treasury Solicitor's Department","Department for Culture, Media and Sport - Olympic, Sports and Culture","TS17","G7","46620","54802","Legal Adviser","3.00","Law"
"Treasury Solicitors","Treasury Solicitor's Department","Department for Culture, Media and Sport - Olympic, Sports and Culture","TS17","LO","34881","41920","Legal Adviser","1.00","Law"
