"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for International Development","DFID","Corporate Performance","A26","A2 (G7)","48500","59000","Business Support & Services Manager / Administrator","1.00","Communications"
"Department for International Development","DFID","Corporate Performance","A26","B2 (EO)","24711","29077","Executive Assistant","1.00","Communications"
"Department for International Development","DFID","Corporate Performance","A27","A1 (G6)","59500","71000","Business Support & Services Manager / Administrator","0.60","Procurement"
"Department for International Development","DFID","Corporate Performance","A27","A1 (G6)","59500","71000","Procurement & Commercial Professional","1.00","Procurement"
"Department for International Development","DFID","Corporate Performance","A27","A2 (G7)","48500","59000","Programme Manager/Administrator","1.00","Procurement"
"Department for International Development","DFID","Corporate Performance","A27","B1 (HEO)","32249","36725","Procurement & Commercial Professional","1.00","Procurement"
"Department for International Development","DFID","Corporate Performance","A27","B2 (EO)","24711","29077","Business Support & Services Manager / Administrator","1.00","Procurement"
"Department for International Development","DFID","Corporate Performance","A27","B2 (EO)","24711","29077","Executive Assistant","1.00","Finance"
"Department for International Development","DFID","Corporate Performance","A27","B2 (EO)","24711","29077","Procurement & Commercial Professional","1.00","Procurement"
"Department for International Development","DFID","Corporate Performance","A3","A1 (G6)","59500","71000","Business Support & Services Manager / Administrator","1.00","Operational Delivery"
"Department for International Development","DFID","Corporate Performance","A4","A1 (G6)","59500","71000","Head of Department/Overseas Office","1.00","Procurement"
"Department for International Development","DFID","Corporate Performance","A4","A1 (G6)","59500","71000","Procurement & Commercial Professional","1.00","Procurement"
"Department for International Development","DFID","Corporate Performance","A4","A2 (G7)","48500","59000","Procurement & Commercial Professional","32.51","Procurement"
"Department for International Development","DFID","Corporate Performance","A4","A2 (G7)","48500","59000","Programme Manager/Administrator","7.00","Procurement"
"Department for International Development","DFID","Corporate Performance","A4","A2L (SEO)","38500","46000","Knowledge & Information Management Professional","2.00","Procurement"
"Department for International Development","DFID","Corporate Performance","A4","A2L (SEO)","38500","46000","Procurement & Commercial Professional","25.60","Procurement"
"Department for International Development","DFID","Corporate Performance","A4","A2L (SEO)","38500","46000","Programme Manager/Administrator","2.00","Procurement"
"Department for International Development","DFID","Corporate Performance","A4","B1 (HEO)","32249","36725","Business Support & Services Manager / Administrator","1.00","Procurement"
"Department for International Development","DFID","Corporate Performance","A4","B1 (HEO)","32249","36725","Procurement & Commercial Professional","14.00","Procurement"
"Department for International Development","DFID","Corporate Performance","A4","B2 (EO)","24711","29077","Business Support & Services Manager / Administrator","6.00","Procurement"
"Department for International Development","DFID","Corporate Performance","A4","B2 (EO)","24711","29077","Procurement & Commercial Professional","4.00","Procurement"
"Department for International Development","DFID","Corporate Performance","A4","C1 (AO)","20192","24043","Business Support & Services Manager / Administrator","4.41","Procurement"
"Department for International Development","DFID","Corporate Performance","A4","C1 (AO)","20192","24043","Procurement & Commercial Professional","1.00","Procurement"
"Department for International Development","DFID","Corporate Performance","B01","A1 (G6)","59500","71000","Business Support & Services Manager / Administrator","1.00","Finance"
"Department for International Development","DFID","Corporate Performance","B01","A1 (G6)","59500","71000","Economics Adviser","1.00","Finance"
