"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Business Innovation and Skills","UK Commission for Employment and Skills","Business Services - Communications","EDBS","Band 7","16000","25000","Officer","3.00","Communications"
"Department for Business Innovation and Skills","UK Commission for Employment and Skills","Business Services - Information Technology & Facilities","EDBS","Band 3","48000","69000","Assistant Director","1.00","Information Technology"
"Department for Business Innovation and Skills","UK Commission for Employment and Skills","Business Services - Information Technology & Facilities","EDBS","Band 4","36000","54000","Senior Manager","1.00","Information Technology"
"Department for Business Innovation and Skills","UK Commission for Employment and Skills","Business Services - Information Technology & Facilities","EDBS","Band 5","27000","41000","Manager","2.00","Information Technology"
"Department for Business Innovation and Skills","UK Commission for Employment and Skills","Business Services - Information Technology & Facilities","EDBS","Band 6","21000","32000","Co-ordinator","3.00","Information Technology"
"Department for Business Innovation and Skills","UK Commission for Employment and Skills","Business Services - Information Technology & Facilities","EDBS","Band 7","16000","25000","Officer","1.70","Information Technology"
"Department for Business Innovation and Skills","UK Commission for Employment and Skills","Business Services - Governance","EDBS","Band 3","48000","69000","Assistant Director","1.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","UK Commission for Employment and Skills","Business Services - Governance","EDBS","Band 6","21000","32000","Co-ordinator","1.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","UK Commission for Employment and Skills","Business Services - Governance","EDBS","Band 7","16000","25000","Officer","2.00","Knowledge and Information Management (KIM)"
"Department for Business Innovation and Skills","UK Commission for Employment and Skills","Business Services - Finance","EDBS","Band 3","48000","69000","Assistant Director","1.00","Finance"
"Department for Business Innovation and Skills","UK Commission for Employment and Skills","Business Services - Finance","EDBS","Band 5","27000","41000","Manager","3.00","Finance"
"Department for Business Innovation and Skills","UK Commission for Employment and Skills","Business Services - Finance","EDBS","Band 6","21000","32000","Co-ordinator","1.00","Finance"
"Department for Business Innovation and Skills","UK Commission for Employment and Skills","Business Services - Finance","EDBS","Band 7","16000","25000","Officer","2.00","Finance"
"Department for Business Innovation and Skills","UK Commission for Employment and Skills","Business Services - Finance","EDBS","Band 5","27000","41000","Manager","1.00","Procurement"
"Department for Business Innovation and Skills","UK Commission for Employment and Skills","Business Services - Finance","EDBS","Band 7","16000","25000","Officer","1.00","Procurement"
"Department for Business Innovation and Skills","UK Commission for Employment and Skills","Business Services - Human Resources","EDBS","Band 3","48000","69000","Assistant Director","0.80","Human resources"
"Department for Business Innovation and Skills","UK Commission for Employment and Skills","Business Services - Human Resources","EDBS","Band 5","27000","41000","Manager","1.00","Human resources"
"Department for Business Innovation and Skills","UK Commission for Employment and Skills","Business Services - Human Resources","EDBS","Band 7","16000","25000","Officer","1.00","Human resources"
