"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","SGBII","20000","20000","Support Grade Band 2","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","AA","20000","20000","administrative Assistant","1.60","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Chief Executives Office and Finance","1","AO","20000","25000","Administrative Officer","6.50","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","AO","20000","25000","Administrative Officer","19.40","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Authorisations Division","3","AO","20000","25000","Administrative Officer","17.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","PS","20000","25000","Personal Secretary","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Authorisations Division","3","PS","20000","25000","Personal Secretary","1.80","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Chief Executives Office and Finance","1","EO","25000","30000","Executive Officer","3.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","EO","25000","30000","Executive Officer","9.95","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Authorisations Division","3","EO","25000","30000","Executive Officer","9.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","Typing Mgr","25000","30000","Typing Manager","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","SO","25000","30000","Scientific Officer","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Authorisations Division","3","SO","25000","30000","Scientific Officer","4.55","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Chief Executives Office and Finance","1","HEO","30000","35000","Higher Executive Officer","3.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","HEO","30000","35000","Higher Executive Officer","6.40","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Authorisations Division","3","HEO","30000","35000","Higher Executive Officer","3.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","HSO","30000","35000","Higher Scientific Officer","1.80","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Authorisations Division","3","HSO","30000","35000","Higher Scientific Officer","6.70","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","SEO","35000","45000","Senior Executive Officer","7.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Authorisations Division","3","SEO","35000","45000","Senior Executive Officer","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","SRO II","50000","60000","Senior Research Officer II","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Authorisations Division","3","SRO II","50000","60000","Senior Research Officer II","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","SSO & PO1","35000","45000","Senior Scientific Officer","1.70","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Authorisations Division","3","SSO & PO1","35000","45000","Senior Scientific Officer","5.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","VRO","50000","60000","Veterinary Research Officer","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Authorisations Division","3","VRO","50000","60000","Veterinary Research Officer","11.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","Grade 6","60000","70000","Grade 6","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Authorisations Division","3","Grade 6","60000","70000","Grade 6","3.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Chief Executives Office and Finance","1","Grade 7","50000","60000","GRADE 7","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Operations Division","2","Grade 7","50000","60000","GRADE 7","6.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","Authorisations Division","3","Grade 7","50000","60000","GRADE 7","9.70","Operational Delivery"
