"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for International Development","DFID","Policy & International","B70","A2 (G7)","47459","57441","Administrator","13.20","Policy"
"Department for International Development","DFID","Policy & International","B70","A2L (SEO)","38894","44817","Administrator","6.00","Policy"
"Department for International Development","DFID","Policy & International","B70","B1D (Faststream)","26800","36827","Administrator","2.00","Policy"
"Department for International Development","DFID","Policy & International","B70","B1 (HEO)","29118","35225","Administrator","3.00","Policy"
"Department for International Development","DFID","Policy & International","B70","B2 (EO)","22106","27850","Administrator","3.00","Policy"
"Department for International Development","DFID","Policy & International","B70","C1 (AO)","19249","22981","Administrator","1.00","Policy"
"Department for International Development","DFID","Policy & International","B71","A1 (G6)","59265","69585","Administrator","8.50","Policy"
"Department for International Development","DFID","Policy & International","B71","A2 (G7)","47459","57441","Administrator","19.00","Policy"
"Department for International Development","DFID","Policy & International","B71","B1 (HEO)","29118","35225","Administrator","4.00","Policy"
"Department for International Development","DFID","Policy & International","B71","B2 (EO)","22106","27850","Administrator","3.00","Policy"
"Department for International Development","DFID","Policy & International","B71","C1 (AO)","19249","22981","Administrator","3.30","Policy"
"Department for International Development","DFID","Policy & International","B74","A1 (G6)","59265","69585","Administrator","3.00","Policy"
"Department for International Development","DFID","Policy & International","B74","A2 (G7)","47459","57441","Administrator","7.00","Policy"
"Department for International Development","DFID","Policy & International","B74","A2L (SEO)","38894","44817","Administrator","2.00","Policy"
"Department for International Development","DFID","Policy & International","B74","B1D (Faststream)","26800","36827","Administrator","3.00","Policy"
"Department for International Development","DFID","Policy & International","B74","B1 (HEO)","29118","35225","Administrator","3.60","Policy"
"Department for International Development","DFID","Policy & International","B74","B2 (EO)","22106","27850","Administrator","4.00","Policy"
"Department for International Development","DFID","Policy & International","B74","C1 (AO)","19249","22981","Administrator","1.00","Policy"
"Department for International Development","DFID","Policy & International","B48","A1 (G6)","59265","69585","Administrator","2.00","Policy"
"Department for International Development","DFID","Policy & International","B48","A2 (G7)","47459","57441","Administrator","7.00","Policy"
"Department for International Development","DFID","Policy & International","B48","A2L (SEO)","38894","44817","Administrator","13.80","Policy"
"Department for International Development","DFID","Policy & International","B48","B1 (HEO)","29118","35225","Administrator","7.70","Policy"
"Department for International Development","DFID","Policy & International","B48","B2 (EO)","22106","27850","Administrator","4.90","Policy"
"Department for International Development","DFID","Policy & International","B48","C1 (AO)","19249","22981","Administrator","3.00","Policy"
"Department for International Development","DFID","Policy & International","B38","A1 (G6)","59265","69585","Administrator","5.20","Policy"
"Department for International Development","DFID","Policy & International","B38","A2 (G7)","47459","57441","Administrator","11.00","Policy"
"Department for International Development","DFID","Policy & International","B38","A2L (SEO)","38894","44817","Administrator","15.60","Policy"
"Department for International Development","DFID","Policy & International","B38","B1 (HEO)","29118","35225","Administrator","12.80","Policy"
"Department for International Development","DFID","Policy & International","B38","B2 (EO)","22106","27850","Administrator","3.00","Policy"
"Department for International Development","DFID","Policy & International","B38","C1 (AO)","19249","22981","Administrator","3.00","Policy"
"Department for International Development","DFID","Policy & International","B42","A1 (G6)","59265","69585","Administrator","1.00","Policy"
"Department for International Development","DFID","Policy & International","B42","A2 (G7)","47459","57441","Administrator","1.00","Policy"
"Department for International Development","DFID","Policy & International","B42","C1 (AO)","19249","22981","Administrator","1.00","Policy"
"Department for International Development","DFID","Policy & International","A6","A1 (G6)","59265","69585","Administrator","1.00","Policy"
"Department for International Development","DFID","Policy & International","A6","A2 (G7)","47459","57441","Administrator","2.00","Policy"
"Department for International Development","DFID","Policy & International","A6","B1 (HEO)","29118","35225","Administrator","1.00","Policy"
"Department for International Development","DFID","Policy & International","B44","A1 (G6)","59265","69585","Administrator","2.60","Policy"
"Department for International Development","DFID","Policy & International","A21","A1 (G6)","59265","69585","Administrator","2.00","Policy"
"Department for International Development","DFID","Policy & International","A21","A2 (G7)","47459","57441","Administrator","2.90","Policy"
"Department for International Development","DFID","Policy & International","A21","A2L (SEO)","38894","44817","Administrator","3.00","Policy"
"Department for International Development","DFID","Policy & International","A21","B1 (HEO)","29118","35225","Administrator","3.00","Policy"
"Department for International Development","DFID","Policy & International","A21","B2 (EO)","22106","27850","Administrator","9.40","Policy"
"Department for International Development","DFID","Policy & International","A21","C1 (AO)","19249","22981","Administrator","8.60","Policy"
"Department for International Development","DFID","Policy & International","A21","C2 (AA)","15866","19839","Administrator","1.00","Policy"
"Department for International Development","DFID","Policy & International","B79","A1 (G6)","59265","69585","Administrator","5.40","Policy"
"Department for International Development","DFID","Policy & International","B79","A2 (G7)","47459","57441","Administrator","3.00","Policy"
"Department for International Development","DFID","Policy & International","B79","C1 (AO)","19249","22981","Administrator","1.00","Policy"
"Department for International Development","DFID","Policy & International","B93","A1 (G6)","59265","69585","Administrator","10.00","Policy"
"Department for International Development","DFID","Policy & International","B93","A2 (G7)","47459","57441","Administrator","16.00","Policy"
"Department for International Development","DFID","Policy & International","B93","A2L (SEO)","38894","44817","Administrator","3.00","Policy"
"Department for International Development","DFID","Policy & International","B93","B1D (Faststream)","26800","36827","Administrator","2.00","Policy"
"Department for International Development","DFID","Policy & International","B93","B1 (HEO)","29118","35225","Administrator","6.00","Policy"
"Department for International Development","DFID","Policy & International","B93","B2 (EO)","22106","27850","Administrator","4.00","Policy"
"Department for International Development","DFID","Policy & International","B93","C1 (AO)","19249","22981","Administrator","2.00","Policy"
"Department for International Development","DFID","Corporate Performance","A12","A1 (G6)","59265","69585","Administrator","4.00","Human Resources"
"Department for International Development","DFID","Corporate Performance","A12","A2 (G7)","47459","57441","Administrator","2.00","Human Resources"
"Department for International Development","DFID","Corporate Performance","A12","A2L (SEO)","38894","44817","Administrator","1.00","Human Resources"
"Department for International Development","DFID","Corporate Performance","A12","B1 (HEO)","29118","35225","Administrator","1.00","Human Resources"
"Department for International Development","DFID","Corporate Performance","A12","B2 (EO)","22106","27850","Administrator","2.00","Human Resources"
"Department for International Development","DFID","Policy & International","B94","A1 (G6)","59265","69585","Administrator","5.00","Policy"
"Department for International Development","DFID","Policy & International","B94","A2 (G7)","47459","57441","Administrator","20.00","Policy"
"Department for International Development","DFID","Policy & International","B94","A2L (SEO)","38894","44817","Administrator","1.00","Policy"
"Department for International Development","DFID","Policy & International","B94","B1D (Faststream)","26800","36827","Administrator","4.00","Policy"
"Department for International Development","DFID","Policy & International","B94","B1 (HEO)","29118","35225","Administrator","4.00","Policy"
"Department for International Development","DFID","Policy & International","B94","B2 (EO)","22106","27850","Administrator","1.00","Policy"
"Department for International Development","DFID","Policy & International","B94","C1 (AO)","19249","22981","Administrator","4.00","Policy"
"Department for International Development","DFID","Corporate Performance","B60","A1 (G6)","59265","69585","Administrator","2.00","Human Resources"
"Department for International Development","DFID","Corporate Performance","B60","A2 (G7)","47459","57441","Administrator","9.00","Human Resources"
"Department for International Development","DFID","Corporate Performance","B60","A2L (SEO)","38894","44817","Administrator","7.00","Human Resources"
"Department for International Development","DFID","Corporate Performance","B60","B1 (HEO)","29118","35225","Administrator","11.00","Human Resources"
"Department for International Development","DFID","Corporate Performance","B60","B2 (EO)","22106","27850","Administrator","4.00","Human Resources"
"Department for International Development","DFID","Corporate Performance","B60","C1 (AO)","19249","22981","Administrator","3.60","Human Resources"
"Department for International Development","DFID","Policy & International","A15","A1 (G6)","59265","69585","Administrator","3.00","Policy"
"Department for International Development","DFID","Policy & International","A15","A2 (G7)","47459","57441","Administrator","6.00","Policy"
"Department for International Development","DFID","Policy & International","A15","B1D (Faststream)","26800","36827","Administrator","1.00","Policy"
"Department for International Development","DFID","Policy & International","A15","B1 (HEO)","29118","35225","Administrator","1.80","Policy"
"Department for International Development","DFID","Policy & International","A15","B2 (EO)","22106","27850","Administrator","2.00","Policy"
"Department for International Development","DFID","Policy & International","A15","C1 (AO)","19249","22981","Administrator","0.60","Policy"
"Department for International Development","DFID","Policy & International","B87","A1 (G6)","59265","69585","Administrator","1.00","Policy"
"Department for International Development","DFID","Policy & International","B87","A2 (G7)","47459","57441","Administrator","6.00","Policy"
"Department for International Development","DFID","Policy & International","B87","B1D (Faststream)","26800","36827","Administrator","2.00","Policy"
"Department for International Development","DFID","Policy & International","B87","B1 (HEO)","29118","35225","Administrator","2.00","Policy"
"Department for International Development","DFID","Policy & International","B87","B2 (EO)","22106","27850","Administrator","1.00","Policy"
"Department for International Development","DFID","Policy & International","B87","C1 (AO)","19249","22981","Administrator","2.00","Policy"
"Department for International Development","DFID","Policy & International","A2","A1 (G6)","59265","69585","Administrator","3.00","Policy"
"Department for International Development","DFID","Policy & International","A2","A2 (G7)","47459","57441","Administrator","5.00","Policy"
"Department for International Development","DFID","Policy & International","A2","A2L (SEO)","38894","44817","Administrator","4.00","Policy"
"Department for International Development","DFID","Policy & International","A2","B1 (HEO)","29118","35225","Administrator","7.00","Policy"
"Department for International Development","DFID","Policy & International","A2","B2 (EO)","22106","27850","Administrator","9.00","Policy"
"Department for International Development","DFID","Policy & International","A2","C1 (AO)","19249","22981","Administrator","1.00","Policy"
"Department for International Development","DFID","Policy & International","B54","A1 (G6)","59265","69585","Administrator","5.00","Policy"
"Department for International Development","DFID","Policy & International","B54","A2 (G7)","47459","57441","Administrator","8.00","Policy"
"Department for International Development","DFID","Policy & International","B54","A2L (SEO)","38894","44817","Administrator","2.00","Policy"
"Department for International Development","DFID","Policy & International","B54","B1D (Faststream)","26800","36827","Administrator","2.00","Policy"
"Department for International Development","DFID","Policy & International","B54","B1 (HEO)","29118","35225","Administrator","4.00","Policy"
"Department for International Development","DFID","Policy & International","B54","B2 (EO)","22106","27850","Administrator","2.00","Policy"
"Department for International Development","DFID","Policy & International","B54","C1 (AO)","19249","22981","Administrator","1.00","Policy"
"Department for International Development","DFID","Policy & International","B88","A1 (G6)","59265","69585","Administrator","1.00","Policy"
"Department for International Development","DFID","Policy & International","B88","A2 (G7)","47459","57441","Administrator","4.90","Policy"
"Department for International Development","DFID","Policy & International","B88","A2L (SEO)","38894","44817","Administrator","2.00","Policy"
"Department for International Development","DFID","Policy & International","B88","B1D (Faststream)","26800","36827","Administrator","1.00","Policy"
"Department for International Development","DFID","Policy & International","B88","B1 (HEO)","29118","35225","Administrator","4.10","Policy"
"Department for International Development","DFID","Policy & International","B88","B2 (EO)","22106","27850","Administrator","2.00","Policy"
"Department for International Development","DFID","Policy & International","B88","C1 (AO)","19249","22981","Administrator","1.00","Policy"
"Department for International Development","DFID","Policy & International","B52","A1 (G6)","59265","69585","Administrator","9.00","Policy"
"Department for International Development","DFID","Policy & International","B52","A2 (G7)","47459","57441","Administrator","14.80","Policy"
"Department for International Development","DFID","Policy & International","B52","A2L (SEO)","38894","44817","Administrator","2.00","Policy"
"Department for International Development","DFID","Policy & International","B52","B1D (Faststream)","26800","36827","Administrator","2.00","Policy"
"Department for International Development","DFID","Policy & International","B52","B1 (HEO)","29118","35225","Administrator","3.00","Policy"
"Department for International Development","DFID","Policy & International","B52","B2 (EO)","22106","27850","Administrator","1.90","Policy"
"Department for International Development","DFID","Policy & International","B52","C1 (AO)","19249","22981","Administrator","2.00","Policy"
"Department for International Development","DFID","Policy & International","B46","A2 (G7)","47459","57441","Administrator","3.00","Policy"
"Department for International Development","DFID","Policy & International","B46","A2L (SEO)","38894","44817","Administrator","1.00","Policy"
"Department for International Development","DFID","Policy & International","B46","B2 (EO)","22106","27850","Administrator","1.00","Policy"
"Department for International Development","DFID","Policy & International","B46","C1 (AO)","19249","22981","Administrator","1.00","Policy"
"Department for International Development","DFID","Policy & International","B91","A1 (G6)","59265","69585","Administrator","8.20","Policy"
"Department for International Development","DFID","Policy & International","B91","A2 (G7)","47459","57441","Administrator","11.60","Policy"
"Department for International Development","DFID","Policy & International","B91","A2L (SEO)","38894","44817","Administrator","3.50","Policy"
"Department for International Development","DFID","Policy & International","B91","B1 (HEO)","29118","35225","Administrator","6.00","Policy"
"Department for International Development","DFID","Policy & International","B91","B2 (EO)","22106","27850","Administrator","3.00","Policy"
"Department for International Development","DFID","Policy & International","B91","C1 (AO)","19249","22981","Administrator","2.60","Policy"
"Department for International Development","DFID","Policy & International","B98","A1 (G6)","59265","69585","Administrator","9.10","Policy"
"Department for International Development","DFID","Policy & International","B98","A2 (G7)","47459","57441","Administrator","18.70","Policy"
"Department for International Development","DFID","Policy & International","B98","B1 (HEO)","29118","35225","Administrator","8.00","Policy"
"Department for International Development","DFID","Policy & International","B98","B2 (EO)","22106","27850","Administrator","5.00","Policy"
"Department for International Development","DFID","Policy & International","B98","C1 (AO)","19249","22981","Administrator","3.00","Policy"
"Department for International Development","DFID","Country programmes","B99","A1 (G6)","59265","69585","Administrator","3.00","Policy"
"Department for International Development","DFID","Country programmes","B99","A2 (G7)","47459","57441","Administrator","6.00","Policy"
"Department for International Development","DFID","Country programmes","B99","A2L (SEO)","38894","44817","Administrator","0.80","Policy"
"Department for International Development","DFID","Country programmes","B99","B1 (HEO)","29118","35225","Administrator","1.00","Policy"
"Department for International Development","DFID","Country programmes","B99","B2 (EO)","22106","27850","Administrator","2.00","Policy"
"Department for International Development","DFID","Policy & International","B100","A1 (G6)","59265","69585","Administrator","10.80","Policy"
"Department for International Development","DFID","Policy & International","B100","A2 (G7)","47459","57441","Administrator","16.20","Policy"
"Department for International Development","DFID","Policy & International","B100","A2L (SEO)","38894","44817","Administrator","3.40","Policy"
"Department for International Development","DFID","Policy & International","B100","B1D (Faststream)","26800","36827","Administrator","2.00","Policy"
"Department for International Development","DFID","Policy & International","B100","B1 (HEO)","29118","35225","Administrator","2.00","Policy"
"Department for International Development","DFID","Policy & International","B100","B2 (EO)","22106","27850","Administrator","1.80","Policy"
"Department for International Development","DFID","Policy & International","B100","C1 (AO)","19249","22981","Administrator","1.00","Policy"
"Department for International Development","DFID","Policy & International","B103","A1 (G6)","59265","69585","Administrator","10.00","Policy"
"Department for International Development","DFID","Policy & International","B103","A2 (G7)","47459","57441","Administrator","13.00","Policy"
"Department for International Development","DFID","Policy & International","B103","A2L (SEO)","38894","44817","Administrator","1.00","Policy"
"Department for International Development","DFID","Policy & International","B103","B1D (Faststream)","26800","36827","Administrator","2.00","Policy"
"Department for International Development","DFID","Policy & International","B103","B1 (HEO)","29118","35225","Administrator","5.00","Policy"
"Department for International Development","DFID","Policy & International","B104","A1 (G6)","59265","69585","Administrator","2.00","Policy"
"Department for International Development","DFID","Policy & International","B104","A2 (G7)","47459","57441","Administrator","6.00","Policy"
"Department for International Development","DFID","Policy & International","B104","B1D (Faststream)","26800","36827","Administrator","1.00","Policy"
"Department for International Development","DFID","Policy & International","B104","B1 (HEO)","29118","35225","Administrator","3.00","Policy"
"Department for International Development","DFID","Policy & International","B104","B2 (EO)","22106","27850","Administrator","9.00","Policy"
"Department for International Development","DFID","Finance & Corporate Performance","B105","A2 (G7)","47459","57441","Administrator","3.00","Policy"
"Department for International Development","DFID","Finance & Corporate Performance","B105","A2L (SEO)","38894","44817","Administrator","1.00","Policy"
"Department for International Development","DFID","Finance & Corporate Performance","B105","B1 (HEO)","29118","35225","Administrator","2.00","Policy"
"Department for International Development","DFID","Finance & Corporate Performance","B105","B2 (EO)","22106","27850","Administrator","6.00","Policy"
"Department for International Development","DFID","Finance & Corporate Performance","B105","C1 (AO)","19249","22981","Administrator","17.00","Policy"
"Department for International Development","DFID","Country programmes","B106","A1 (G6)","59265","69585","Administrator","13.00","Policy"
"Department for International Development","DFID","Country programmes","B106","A2 (G7)","47459","57441","Administrator","16.00","Policy"
"Department for International Development","DFID","Country programmes","B106","A2L (SEO)","38894","44817","Administrator","1.00","Policy"
"Department for International Development","DFID","Country programmes","B106","B1D (Faststream)","26800","36827","Administrator","5.00","Policy"
"Department for International Development","DFID","Country programmes","B106","B1 (HEO)","29118","35225","Administrator","4.60","Policy"
"Department for International Development","DFID","Country programmes","B106","B2 (EO)","22106","27850","Administrator","4.60","Policy"
"Department for International Development","DFID","Country programmes","B106","C1 (AO)","19249","22981","Administrator","1.00","Policy"
"Department for International Development","DFID","Policy & International","B107","A1 (G6)","59265","69585","Administrator","2.00","Policy"
"Department for International Development","DFID","Policy & International","B108","A1 (G6)","59265","69585","Administrator","3.00","Policy"
"Department for International Development","DFID","Policy & International","B108","A2 (G7)","47459","57441","Administrator","2.00","Policy"
"Department for International Development","DFID","Policy & International","B108","B1D (Faststream)","26800","36827","Administrator","4.00","Policy"
"Department for International Development","DFID","Policy & International","B108","B1 (HEO)","29118","35225","Administrator","5.00","Policy"
"Department for International Development","DFID","Policy & International","B108","B2 (EO)","22106","27850","Administrator","10.80","Policy"
"Department for International Development","DFID","Policy & International","B108","C1 (AO)","19249","22981","Administrator","6.00","Policy"
"Department for International Development","DFID","Policy & International","A23","A1 (G6)","59265","69585","Administrator","2.50","Policy"
"Department for International Development","DFID","Policy & International","A23","B1D (Faststream)","26800","36827","Administrator","1.60","Policy"
"Department for International Development","DFID","Policy & International","A23","B2 (EO)","22106","27850","Administrator","1.00","Policy"
"Department for International Development","DFID","Policy & International","A23","C1 (AO)","19249","22981","Administrator","1.00","Policy"
"Department for International Development","DFID","Policy & International","A22","A1 (G6)","59265","69585","Administrator","1.00","Policy"
"Department for International Development","DFID","Policy & International","A22","B1 (HEO)","29118","35225","Administrator","1.00","Policy"
"Department for International Development","DFID","Policy & International","A10","A1 (G6)","59265","69585","Administrator","1.00","Policy"
"Department for International Development","DFID","Policy & International","A10","B2 (EO)","22106","27850","Administrator","1.00","Policy"
"Department for International Development","DFID","Policy & International","B43","A1 (G6)","59265","69585","Administrator","10.60","Policy"
"Department for International Development","DFID","Policy & International","B43","A2 (G7)","47459","57441","Administrator","27.20","Policy"
"Department for International Development","DFID","Policy & International","B43","A2L (SEO)","38894","44817","Administrator","5.00","Policy"
"Department for International Development","DFID","Policy & International","B43","B1D (Faststream)","26800","36827","Administrator","5.00","Policy"
"Department for International Development","DFID","Policy & International","B43","B1 (HEO)","29118","35225","Administrator","10.80","Policy"
"Department for International Development","DFID","Policy & International","B43","B2 (EO)","22106","27850","Administrator","8.00","Policy"
"Department for International Development","DFID","Policy & International","B43","C1 (AO)","19249","22981","Administrator","4.70","Policy"
"Department for International Development","DFID","Policy & International","B53","A1 (G6)","59265","69585","Administrator","2.00","Policy"
"Department for International Development","DFID","Policy & International","B53","A2 (G7)","47459","57441","Administrator","7.00","Policy"
"Department for International Development","DFID","Policy & International","B53","B1D (Faststream)","26800","36827","Administrator","1.00","Policy"
"Department for International Development","DFID","Policy & International","B53","B1 (HEO)","29118","35225","Administrator","4.00","Policy"
"Department for International Development","DFID","Policy & International","B53","C1 (AO)","19249","22981","Administrator","1.00","Policy"
"Department for International Development","DFID","Country programmes","B75","A2 (G7)","47459","57441","Administrator","2.00","Policy"
"Department for International Development","DFID","Country programmes","B75","A2L (SEO)","38894","44817","Administrator","3.00","Policy"
"Department for International Development","DFID","Country programmes","B75","B1D (Faststream)","26800","36827","Administrator","1.00","Policy"
"Department for International Development","DFID","Country programmes","B75","B1 (HEO)","29118","35225","Administrator","0.50","Policy"
"Department for International Development","DFID","Country programmes","B75","B2 (EO)","22106","27850","Administrator","2.00","Policy"
"Department for International Development","DFID","Country programmes","B75","C1 (AO)","19249","22981","Administrator","1.00","Policy"
