"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Defence","Ministry of Defence","DEFENCE INFRASTRUCTURE ORGANISATION","206170","B1","57877","72907","Audit and Assurance","1.00","Internal Audit"
"Ministry of Defence","Ministry of Defence","DEFENCE INFRASTRUCTURE ORGANISATION","206170","B1","57877","72907","Business Management","7.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","DEFENCE INFRASTRUCTURE ORGANISATION","206170","B1","57877","72907","Commercial Operations","1.00","Procurement"
"Ministry of Defence","Ministry of Defence","DEFENCE INFRASTRUCTURE ORGANISATION","206170","B1","57877","72907","Commercial Operations","1.00","Procurement"
"Ministry of Defence","Ministry of Defence","DEFENCE INFRASTRUCTURE ORGANISATION","206170","B1","57877","72907","Decision Support","1.00","Finance"
"Ministry of Defence","Ministry of Defence","DEFENCE INFRASTRUCTURE ORGANISATION","206170","B1","57877","72907","Estate Planning","3.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","DEFENCE INFRASTRUCTURE ORGANISATION","206170","B1","57877","72907","Estate Surveying","1.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","DEFENCE INFRASTRUCTURE ORGANISATION","206170","B1","57877","72907","Estates Management","7.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","DEFENCE INFRASTRUCTURE ORGANISATION","206170","B1","57877","72907","Housing Service Delivery","2.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","DEFENCE INFRASTRUCTURE ORGANISATION","206170","B1","57877","72907","Combat Systems Engineering","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","DEFENCE INFRASTRUCTURE ORGANISATION","206170","B1","57877","72907","Legal","1.64","Law"
"Ministry of Defence","Ministry of Defence","DEFENCE INFRASTRUCTURE ORGANISATION","206170","B1","57877","72907","Performance Management","2.00","Internal Audit"
