"Household recycling by material and region, England.  1996/97 to 2009/10",,,,,,,,,,,,,,,,
,Region,(All),,,,,,,,,,,,,,
,Tonnes (thousand),,Year,,,,,,,,,,,,,
1999/00,Recycling reuse composting,Compost,East Midlands,63.19,,,,,,,,,,,,
1999/00,Recycling reuse composting,Compost,London,30.39,,,,,,,,,,,,
1999/00,Recycling reuse composting,Compost,North East,1.13,,,,,,,,,,,,
1999/00,Recycling reuse composting,Compost,North West,73.73,,,,,,,,,,,,
1999/00,Recycling reuse composting,Compost,South East,145.50,,,,,,,,,,,,
1999/00,Recycling reuse composting,Compost,South West,101.39,,,,,,,,,,,,
1999/00,Recycling reuse composting,Compost,West Midlands,69.15,,,,,,,,,,,,
1999/00,Recycling reuse composting,Compost,Yorkshire and the Humber,39.16,,,,,,,,,,,,
1999/00,Recycling reuse composting,Glass,East,53.79,,,,,,,,,,,,
1999/00,Recycling reuse composting,Glass,East Midlands,28.22,,,,,,,,,,,,
1999/00,Recycling reuse composting,Glass,London,47.83,,,,,,,,,,,,
1999/00,Recycling reuse composting,Glass,North East,8.40,,,,,,,,,,,,
1999/00,Recycling reuse composting,Glass,North West,33.33,,,,,,,,,,,,
1999/00,Recycling reuse composting,Glass,South East,90.38,,,,,,,,,,,,
1999/00,Recycling reuse composting,Glass,South West,56.68,,,,,,,,,,,,
1999/00,Recycling reuse composting,Glass,West Midlands,30.96,,,,,,,,,,,,
1999/00,Recycling reuse composting,Glass,Yorkshire and the Humber,28.62,,,,,,,,,,,,
1999/00,Recycling reuse composting,Other,East,32.17,,,,,,,,,,,,
1999/00,Recycling reuse composting,Other,East Midlands,34.53,,,,,,,,,,,,
1999/00,Recycling reuse composting,Other,London,65.20,,,,,,,,,,,,
1999/00,Recycling reuse composting,Other,North East,8.47,,,,,,,,,,,,
1999/00,Recycling reuse composting,Other,North West,28.74,,,,,,,,,,,,
1999/00,Recycling reuse composting,Other,South East,101.94,,,,,,,,,,,,
1999/00,Recycling reuse composting,Other,South West,23.77,,,,,,,,,,,,
1999/00,Recycling reuse composting,Other,West Midlands,13.90,,,,,,,,,,,,
1999/00,Recycling reuse composting,Other,Yorkshire and the Humber,14.60,,,,,,,,,,,,
1999/00,Recycling reuse composting,Paper & card,East,112.18,,,,,,,,,,,,
1999/00,Recycling reuse composting,Paper & card,East Midlands,63.46,,,,,,,,,,,,
1999/00,Recycling reuse composting,Paper & card,London,148.57,,,,,,,,,,,,
1999/00,Recycling reuse composting,Paper & card,North East,16.83,,,,,,,,,,,,
1999/00,Recycling reuse composting,Paper & card,North West,95.78,,,,,,,,,,,,
1999/00,Recycling reuse composting,Paper & card,South East,187.88,,,,,,,,,,,,
1999/00,Recycling reuse composting,Paper & card,South West,105.52,,,,,,,,,,,,
1999/00,Recycling reuse composting,Paper & card,West Midlands,82.92,,,,,,,,,,,,
1999/00,Recycling reuse composting,Paper & card,Yorkshire and the Humber,54.64,,,,,,,,,,,,
1999/00,Recycling reuse composting,Plastics,East,1.03,,,,,,,,,,,,
1999/00,Recycling reuse composting,Plastics,East Midlands,1.04,,,,,,,,,,,,
1999/00,Recycling reuse composting,Plastics,London,0.85,,,,,,,,,,,,
1999/00,Recycling reuse composting,Plastics,North East,0.06,,,,,,,,,,,,
1999/00,Recycling reuse composting,Plastics,North West,0.84,,,,,,,,,,,,
1999/00,Recycling reuse composting,Plastics,South East,7.09,,,,,,,,,,,,
1999/00,Recycling reuse composting,Plastics,South West,1.33,,,,,,,,,,,,
1999/00,Recycling reuse composting,Plastics,West Midlands,0.04,,,,,,,,,,,,
1999/00,Recycling reuse composting,Plastics,Yorkshire and the Humber,0.48,,,,,,,,,,,,
1999/00,Recycling reuse composting,Scrap metals & white goods,East,31.67,,,,,,,,,,,,
1999/00,Recycling reuse composting,Scrap metals & white goods,East Midlands,23.80,,,,,,,,,,,,
1999/00,Recycling reuse composting,Scrap metals & white goods,London,31.31,,,,,,,,,,,,
1999/00,Recycling reuse composting,Scrap metals & white goods,North East,7.45,,,,,,,,,,,,
1999/00,Recycling reuse composting,Scrap metals & white goods,North West,22.39,,,,,,,,,,,,
1999/00,Recycling reuse composting,Scrap metals & white goods,South East,59.09,,,,,,,,,,,,
1999/00,Recycling reuse composting,Scrap metals & white goods,South West,34.14,,,,,,,,,,,,
1999/00,Recycling reuse composting,Scrap metals & white goods,West Midlands,30.82,,,,,,,,,,,,
1999/00,Recycling reuse composting,Scrap metals & white goods,Yorkshire and the Humber,22.57,,,,,,,,,,,,
1999/00,Recycling reuse composting,Textiles,East,6.85,,,,,,,,,,,,
1999/00,Recycling reuse composting,Textiles,East Midlands,2.75,,,,,,,,,,,,
1999/00,Recycling reuse composting,Textiles,London,5.92,,,,,,,,,,,,
1999/00,Recycling reuse composting,Textiles,North East,0.86,,,,,,,,,,,,
1999/00,Recycling reuse composting,Textiles,North West,3.82,,,,,,,,,,,,
1999/00,Recycling reuse composting,Textiles,South East,7.68,,,,,,,,,,,,
1999/00,Recycling reuse composting,Textiles,South West,6.00,,,,,,,,,,,,
1999/00,Recycling reuse composting,Textiles,West Midlands,2.92,,,,,,,,,,,,
1999/00,Recycling reuse composting,Textiles,Yorkshire and the Humber,2.28,,,,,,,,,,,,
1999/00,Totals,Total household waste,London,"3,400.00",,,,,,,,,,,,
1999/00,Totals,Total household waste,North East,"1,231.00",,,,,,,,,,,,
1999/00,Totals,Total household waste,North West,"3,777.00",,,,,,,,,,,,
1999/00,Totals,Total household waste,South East,"4,095.00",,,,,,,,,,,,
1999/00,Totals,Total household waste,South West,"2,489.00",,,,,,,,,,,,
1999/00,Totals,Total household waste,West Midlands,"2,566.00",,,,,,,,,,,,
1999/00,Totals,Total household waste,Yorkshire and the Humber,"2,444.00",,,,,,,,,,,,
1999/00,Totals,Total household waste,East,"2,690.00",,,,,,,,,,,,
1999/00,Totals,Total household waste,East Midlands,"2,069.00",,,,,,,,,,,,
2000/01,Recycling reuse composting,Cans,East,3.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Cans,East Midlands,2.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Cans,London,3.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Cans,North East,1.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Cans,North West,1.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Cans,South East,8.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Cans,South West,5.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Cans,West Midlands,3.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Cans,Yorkshire and the Humber,1.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Co-mingled,East,25.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Co-mingled,East Midlands,33.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Co-mingled,London,10.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Co-mingled,North East,0.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Co-mingled,North West,5.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Co-mingled,South East,92.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Co-mingled,South West,16.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Co-mingled,West Midlands,7.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Co-mingled,Yorkshire and the Humber,17.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Compost,East,152.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Compost,East Midlands,103.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Compost,London,32.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Compost,North East,2.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Compost,North West,81.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Compost,South East,181.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Compost,South West,109.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Compost,West Midlands,83.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Compost,Yorkshire and the Humber,53.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Glass,East,55.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Glass,East Midlands,29.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Glass,London,53.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Glass,North East,10.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Glass,North West,36.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Glass,South East,91.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Glass,South West,61.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Glass,West Midlands,35.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Glass,Yorkshire and the Humber,27.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Other,East,11.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Other,East Midlands,10.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Other,London,5.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Other,North East,1.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Other,North West,21.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Other,South East,13.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Other,South West,9.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Other,West Midlands,3.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Other,Yorkshire and the Humber,5.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Paper & card,East,123.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Paper & card,East Midlands,70.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Paper & card,London,163.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Paper & card,North East,20.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Paper & card,North West,103.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Paper & card,South East,195.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Paper & card,South West,117.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Paper & card,West Midlands,68.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Paper & card,Yorkshire and the Humber,50.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Plastics,East,1.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Plastics,East Midlands,1.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Plastics,London,0.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Plastics,North East,0.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Plastics,North West,1.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Plastics,South East,7.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Plastics,South West,2.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Plastics,West Midlands,0.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Plastics,Yorkshire and the Humber,1.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Scrap metals & white goods,East,35.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Scrap metals & white goods,East Midlands,23.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Scrap metals & white goods,London,30.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Scrap metals & white goods,North East,10.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Scrap metals & white goods,North West,32.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Scrap metals & white goods,South East,78.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Scrap metals & white goods,South West,46.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Scrap metals & white goods,West Midlands,32.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Scrap metals & white goods,Yorkshire and the Humber,24.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Textiles,East,7.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Textiles,East Midlands,3.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Textiles,London,6.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Textiles,North East,1.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Textiles,North West,4.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Textiles,South East,9.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Textiles,South West,6.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Textiles,West Midlands,3.00,,,,,,,,,,,,
2000/01,Recycling reuse composting,Textiles,Yorkshire and the Humber,2.00,,,,,,,,,,,,
2000/01,Totals,Total household waste,London,"3,390.00",,,,,,,,,,,,
2000/01,Totals,Total household waste,North East,"1,251.00",,,,,,,,,,,,
2000/01,Totals,Total household waste,North West,"3,836.00",,,,,,,,,,,,
2000/01,Totals,Total household waste,South East,"4,157.00",,,,,,,,,,,,
2000/01,Totals,Total household waste,South West,"2,503.00",,,,,,,,,,,,
2000/01,Totals,Total household waste,West Midlands,"2,607.00",,,,,,,,,,,,
2000/01,Totals,Total household waste,Yorkshire and the Humber,"2,472.00",,,,,,,,,,,,
2000/01,Totals,Total household waste,East,"2,742.00",,,,,,,,,,,,
2000/01,Totals,Total household waste,East Midlands,"2,120.00",,,,,,,,,,,,
2001/02,Recycling reuse composting,Cans,East,7.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Cans,East Midlands,2.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Cans,London,3.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Cans,North East,1.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Cans,North West,1.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Cans,South East,6.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Cans,South West,5.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Cans,West Midlands,1.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Cans,Yorkshire and the Humber,1.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Co-mingled,East,39.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Co-mingled,East Midlands,25.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Co-mingled,London,11.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Co-mingled,North East,4.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Co-mingled,North West,3.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Co-mingled,South East,99.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Co-mingled,South West,9.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Co-mingled,West Midlands,5.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Co-mingled,Yorkshire and the Humber,23.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Compost,East,180.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Compost,East Midlands,112.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Compost,London,40.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Compost,North East,7.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Compost,North West,120.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Compost,South East,215.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Compost,South West,127.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Compost,West Midlands,70.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Compost,Yorkshire and the Humber,69.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Glass,East,61.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Glass,East Midlands,32.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Glass,London,53.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Glass,North East,11.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Glass,North West,37.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Glass,South East,101.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Glass,South West,67.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Glass,West Midlands,37.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Glass,Yorkshire and the Humber,29.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Other,East,16.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Other,East Midlands,12.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Other,London,12.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Other,North East,2.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Other,North West,30.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Other,South East,18.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Other,South West,18.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Other,West Midlands,27.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Other,Yorkshire and the Humber,16.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Paper & card,East,127.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Paper & card,East Midlands,76.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Paper & card,London,157.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Paper & card,North East,29.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Paper & card,North West,110.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Paper & card,South East,204.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Paper & card,South West,119.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Paper & card,West Midlands,82.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Paper & card,Yorkshire and the Humber,55.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Plastics,East,1.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Plastics,East Midlands,1.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Plastics,London,1.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Plastics,North East,0.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Plastics,North West,1.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Plastics,South East,2.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Plastics,South West,2.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Plastics,West Midlands,0.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Plastics,Yorkshire and the Humber,1.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Scrap metals & white goods,East,46.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Scrap metals & white goods,East Midlands,34.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Scrap metals & white goods,London,32.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Scrap metals & white goods,North East,13.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Scrap metals & white goods,North West,34.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Scrap metals & white goods,South East,88.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Scrap metals & white goods,South West,57.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Scrap metals & white goods,West Midlands,39.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Scrap metals & white goods,Yorkshire and the Humber,26.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Textiles,East,6.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Textiles,East Midlands,4.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Textiles,London,6.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Textiles,North East,1.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Textiles,North West,4.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Textiles,South East,9.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Textiles,South West,5.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Textiles,West Midlands,4.00,,,,,,,,,,,,
2001/02,Recycling reuse composting,Textiles,Yorkshire and the Humber,3.00,,,,,,,,,,,,
2001/02,Totals,Total household waste,London,"3,408.00",,,,,,,,,,,,
2001/02,Totals,Total household waste,North East,"1,307.00",,,,,,,,,,,,
2001/02,Totals,Total household waste,North West,"3,846.00",,,,,,,,,,,,
2001/02,Totals,Total household waste,South East,"4,216.00",,,,,,,,,,,,
2001/02,Totals,Total household waste,South West,"2,598.00",,,,,,,,,,,,
2001/02,Totals,Total household waste,West Midlands,"2,658.00",,,,,,,,,,,,
2001/02,Totals,Total household waste,Yorkshire and the Humber,"2,484.00",,,,,,,,,,,,
2001/02,Totals,Total household waste,East,"2,811.00",,,,,,,,,,,,
2001/02,Totals,Total household waste,East Midlands,"2,196.00",,,,,,,,,,,,
2002/03,Recycling reuse composting,Cans,East,3.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Cans,East Midlands,3.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Cans,London,3.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Cans,North East,1.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Cans,North West,2.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Cans,South East,7.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Cans,South West,6.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Cans,West Midlands,2.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Cans,Yorkshire and the Humber,1.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Co-mingled,East,44.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Co-mingled,East Midlands,34.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Co-mingled,London,20.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Co-mingled,North East,11.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Co-mingled,North West,4.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Co-mingled,South East,117.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Co-mingled,South West,9.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Co-mingled,West Midlands,1.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Co-mingled,Yorkshire and the Humber,27.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Compost,East,199.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Compost,East Midlands,124.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Compost,London,65.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Compost,North East,15.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Compost,North West,165.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Compost,South East,258.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Compost,South West,151.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Compost,West Midlands,120.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Compost,Yorkshire and the Humber,92.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Glass,East,68.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Glass,East Midlands,35.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Glass,London,58.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Glass,North East,11.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Glass,North West,41.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Glass,South East,108.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Glass,South West,75.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Glass,West Midlands,44.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Glass,Yorkshire and the Humber,31.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Other,East,19.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Other,East Midlands,13.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Other,London,8.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Other,North East,5.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Other,North West,41.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Other,South East,17.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Other,South West,27.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Other,West Midlands,10.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Other,Yorkshire and the Humber,32.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Paper & card,East,146.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Paper & card,East Midlands,84.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Paper & card,London,168.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Paper & card,North East,32.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Paper & card,North West,140.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Paper & card,South East,225.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Paper & card,South West,147.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Paper & card,West Midlands,123.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Paper & card,Yorkshire and the Humber,62.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Plastics,East,2.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Plastics,East Midlands,2.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Plastics,London,1.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Plastics,North East,0.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Plastics,North West,1.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Plastics,South East,3.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Plastics,South West,3.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Plastics,West Midlands,1.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Plastics,Yorkshire and the Humber,1.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Scrap metals & white goods,East,55.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Scrap metals & white goods,East Midlands,35.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Scrap metals & white goods,London,39.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Scrap metals & white goods,North East,15.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Scrap metals & white goods,North West,47.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Scrap metals & white goods,South East,86.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Scrap metals & white goods,South West,64.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Scrap metals & white goods,West Midlands,44.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Scrap metals & white goods,Yorkshire and the Humber,33.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Textiles,East,8.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Textiles,East Midlands,4.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Textiles,London,7.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Textiles,North East,2.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Textiles,North West,5.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Textiles,South East,14.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Textiles,South West,6.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Textiles,West Midlands,5.00,,,,,,,,,,,,
2002/03,Recycling reuse composting,Textiles,Yorkshire and the Humber,3.00,,,,,,,,,,,,
2002/03,Totals,Total household waste,London,"3,379.00",,,,,,,,,,,,
2002/03,Totals,Total household waste,North East,"1,361.00",,,,,,,,,,,,
2002/03,Totals,Total household waste,North West,"3,945.00",,,,,,,,,,,,
2002/03,Totals,Total household waste,South East,"4,257.00",,,,,,,,,,,,
2002/03,Totals,Total household waste,South West,"2,630.00",,,,,,,,,,,,
2002/03,Totals,Total household waste,West Midlands,"2,690.00",,,,,,,,,,,,
2002/03,Totals,Total household waste,Yorkshire and the Humber,"2,521.00",,,,,,,,,,,,
2002/03,Totals,Total household waste,East,"2,820.00",,,,,,,,,,,,
2002/03,Totals,Total household waste,East Midlands,"2,230.00",,,,,,,,,,,,
2003/04,Recycling reuse composting,Cans,East,9.00,,,,,,,,,,,,
