Appointing Minister,Name of Special Adviser,Date of Hospitality,Name of Organisation,Type of hospitality received
"Parliamentary Secretary to the Treasury and Chief Whip, The Rt Hon Sir George Young MP",Robert Riddell,04-Apr-13,Connect PR,Lunch
