Senior official,Job title,Date,Organisation name,Type of hospitality received
Robert Devereux,Permanent Secretary,,Nil Return,
Steve Gooding,Director General Motoring and Freight Services,,Nil Return,
Richard Hatfield,Director General International Networks and Environment,21/07/10,Saxton Bampflyde,Breakfast meeting
Bronwyn Hill,Director General City and Regional Networks,07/07/10,Civil Service Live - Women in the Civil Service,Reception
Mike Mitchell,Director General National Networks,08/07/10,Hitachi,Dinner meeting 
Mike Mitchell,Director General National Networks,13/07/10,FirstGroup plc,Dinner meeting 
Mike Mitchell,Director General National Networks,14/07/10,Siemens,Dinner meeting 
Mike Mitchell,Director General National Networks,04/08/10,Virgin ,Dinner meeting 
Mike Mitchell,Director General National Networks,10/08/10,FirstGroup plc,Dinner meeting 
Mike Mitchell,Director General National Networks,06/09/10,Keolis ,Dinner meeting 
Mike Mitchell,Director General National Networks,16/09/10,National Rail Awards ,Dinner guest 
Mike Mitchell,Director General National Networks,22/09/10,Abellio ,Dinner meeting 
Clare Moriarty,Director General Corporate Support Functions,,Nil Return,
,,,,
,,,,

,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
