"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Education","National College","National College","DFE-1027","HEO","26800","40828","Higher Executive Officer - policy","12.78","policy"
"Department for Education","National College","National College","DFE-1027","GRADE 7","45300","57223","Manager - policy","11.22","policy"
"Department for Education","National College","National College","DFE-1027","GRADE 6","55431","69187","Manager - policy","3.00","policy"
"Department for Education","National College","National College","DFE-1027","SEO","33200","49008","Senior Executive Officer - Programme and Project Management.","1.00","Programme and Project Management (PPM)"
"Department for Education","National College","National College","DFE-1028","SEO","33200","49008","Senior Executive Officer - policy","10.36","policy"
"Department for Education","National College","National College","DFE-1028","EO","21916","32232","Executive Officer - policy","21.87","policy"
"Department for Education","National College","National College","DFE-1028","GRADE 6","55431","69187","Manager - policy","4.00","policy"
"Department for Education","National College","National College","DFE-1028","HEO","26800","40828","Higher Executive Officer - policy","36.52","policy"
"Department for Education","National College","National College","DFE-1028","GRADE 7","45300","57223","Manager - policy","9.70","policy"
"Department for Education","National College","National College","DFE-1028","EA AO","15516","22939","Executive Assistant - policy","17.00","policy"
"Department for Education","Education Funding Agency","Education Funding Agency","DFE-1029","EA AO","15516","22939","Executive Assistant - finance","1.00","finance"
"Department for Education","Education Funding Agency","Education Funding Agency","DFE-1029","GRADE 7","45300","57223","Manager - operational delivery","4.84","operational delivery"
"Department for Education","Education Funding Agency","Education Funding Agency","DFE-1029","GRADE 6","55431","69187","Manager - operational delivery","5.74","operational delivery"
"Department for Education","Education Funding Agency","Education Funding Agency","DFE-1029","HEO","26800","40828","Higher Executive Officer - operational delivery","2.39","operational delivery"
"Department for Education","Education Funding Agency","Education Funding Agency","DFE-1029","SEO","33200","49008","Senior Executive Officer - operational delivery","2.57","operational delivery"
"Department for Education","Department For Education","Finance and Commercial Group","DFE-1031","GRADE 7","45300","57223","Manager - finance","16.70","finance"
"Department for Education","Department For Education","Finance and Commercial Group","DFE-1031","GRADE 6","55431","69187","Manager - finance","3.00","finance"
"Department for Education","Department For Education","Finance and Commercial Group","DFE-1031","SEO","33200","49008","Senior Executive Officer - finance","16.60","finance"
"Department for Education","Department For Education","Finance and Commercial Group","DFE-1031","HEO","26800","40828","Higher Executive Officer - finance","1.61","finance"
"Department for Education","Department For Education","Finance and Commercial Group","DFE-1031","EA AO","15516","22939","Executive Assistant - finance","1.00","finance"
"Department for Education","Department For Education","Finance and Commercial Group","DFE-1031","EO","21916","32232","Executive Officer - finance","1.00","finance"
"Department for Education","Standards and Testing Agency","Standards and Testing Agency","DFE-1032","EO","21916","32232","Executive Officer - operational delivery","11.00","operational delivery"
"Department for Education","Standards and Testing Agency","Standards and Testing Agency","DFE-1032","HEO","26800","40828","Higher Executive Officer - operational delivery","18.50","operational delivery"
"Department for Education","Standards and Testing Agency","Standards and Testing Agency","DFE-1032","SEO","33200","49008","Senior Executive Officer - operational delivery","2.81","operational delivery"
"Department for Education","Standards and Testing Agency","Standards and Testing Agency","DFE-1032","GRADE 7","45300","57223","Manager - operational delivery","15.39","operational delivery"
"Department for Education","Standards and Testing Agency","Standards and Testing Agency","DFE-1032","GRADE 6","55431","69187","Manager - operational delivery","5.00","operational delivery"
"Department for Education","Department For Education","Participation and Vocational Education Group","DFE-1033","EO","21916","32232","Executive Officer - policy","5.23","policy"
"Department for Education","Department For Education","Participation and Vocational Education Group","DFE-1033","GRADE 7","45300","57223","Manager - policy","5.75","policy"
"Department for Education","Department For Education","Participation and Vocational Education Group","DFE-1033","HEO","26800","40828","Higher Executive Officer - policy","5.80","policy"
"Department for Education","Department For Education","Participation and Vocational Education Group","DFE-1033","SEO","33200","49008","Senior Executive Officer - policy","6.92","policy"
"Department for Education","Department For Education","Participation and Vocational Education Group","DFE-1033","GRADE 6","55431","69187","Manager - policy","2.00","policy"
"Department for Education","Department For Education","Finance and Commercial Group","DFE-1035","GRADE 7","45300","57223","Manager - Departmental Security.","2.00","Other"
"Department for Education","Department For Education","Finance and Commercial Group","DFE-1035","SEO","33200","49008","Senior Executive Officer - Departmental Security.","4.00","Other"
"Department for Education","Department For Education","Finance and Commercial Group","DFE-1035","GRADE 6","55431","69187","Manager - Departmental Security.","1.00","Other"
"Department for Education","Department For Education","Finance and Commercial Group","DFE-1035","HEO","26800","40828","Higher Executive Officer - Departmental Security.","1.00","Other"
"Department for Education","Department For Education","Finance and Commercial Group","DFE-1035","EO","21916","32232","Executive Officer - Estates and Facilities Management.","6.00","Property and asset management"
"Department for Education","Department For Education","Finance and Commercial Group","DFE-1035","SEO","33200","49008","Senior Executive Officer - Estates and Facilities Management.","7.00","Property and asset management"
"Department for Education","Department For Education","Finance and Commercial Group","DFE-1035","HEO","26800","40828","Higher Executive Officer - Estates and Facilities Management.","7.00","Property and asset management"
"Department for Education","Department For Education","Finance and Commercial Group","DFE-1035","EA AO","15516","22939","Executive Assistant - Estates and Facilities Management.","6.89","Property and asset management"
"Department for Education","Department For Education","Finance and Commercial Group","DFE-1035","Grade 7","45300","57223","Manager - Estates and Facilities Management.","3.00","Property and asset management"
"Department for Education","Department For Education","Finance and Commercial Group","DFE-1035","Grade 6","55431","69187","Manager - Estates and Facilities Management.","1.00","Property and asset management"
"Department for Education","Department For Education","Finance and Commercial Group","DFE-1035","GRADE 6","55431","69187","Manager - operational delivery","1.00","operational delivery"
"Department for Education","Department For Education","Finance and Commercial Group","DFE-1035","GRADE 7","45300","57223","Manager - policy","1.00","policy"
"Department for Education","Department For Education","Finance and Commercial Group","DFE-1035","HEO","26800","40828","Higher Executive Officer - policy","1.00","policy"
"Department for Education","Department For Education","Assessment, Curriculum and General Qualifications","DFE-1038","SEO","33200","49008","Senior Executive Officer - policy","4.00","policy"
"Department for Education","Department For Education","Assessment, Curriculum and General Qualifications","DFE-1038","EO","21916","32232","Executive Officer - policy","2.00","policy"
"Department for Education","Department For Education","Assessment, Curriculum and General Qualifications","DFE-1038","GRADE 7","45300","57223","Manager - policy","2.80","policy"
"Department for Education","Department For Education","Assessment, Curriculum and General Qualifications","DFE-1038","GRADE 6","55431","69187","Manager - policy","1.88","policy"
"Department for Education","Department For Education","Assessment, Curriculum and General Qualifications","DFE-1038","HEO","26800","40828","Higher Executive Officer - policy","1.00","policy"
"Department for Education","Department For Education","Education Strategy Performance Analysis Group","DFE-1039","HEO","26800","40828","Higher Executive Officer - policy","7.89","policy"
"Department for Education","Department For Education","Education Strategy Performance Analysis Group","DFE-1039","GRADE 6","55431","69187","Manager - policy","5.75","policy"
"Department for Education","Department For Education","Education Strategy Performance Analysis Group","DFE-1039","SEO","33200","49008","Senior Executive Officer - policy","5.00","policy"
"Department for Education","Department For Education","Education Strategy Performance Analysis Group","DFE-1039","GRADE 7","45300","57223","Manager - policy","19.20","policy"
"Department for Education","Department For Education","Education Strategy Performance Analysis Group","DFE-1039","EO","21916","32232","Executive Officer - policy","4.00","policy"
"Department for Education","Department For Education","Education Strategy Performance Analysis Group","DFE-1039","EA AO","15516","22939","Executive Assistant - policy","1.00","policy"
"Department for Education","Department For Education","Education Strategy Performance Analysis Group","DFE-1039","HEO","26800","40828","Higher Executive Officer - Statistics.","1.00","Statisticians"
"Department for Education","Department For Education","Teachers and Teaching Group","DFE-1040","GRADE 6","55431","69187","Manager - policy","2.69","policy"
"Department for Education","Department For Education","Teachers and Teaching Group","DFE-1040","SEO","33200","49008","Senior Executive Officer - policy","3.94","policy"
"Department for Education","Department For Education","Teachers and Teaching Group","DFE-1040","GRADE 7","45300","57223","Manager - policy","7.00","policy"
"Department for Education","Department For Education","Teachers and Teaching Group","DFE-1040","EO","21916","32232","Executive Officer - policy","2.81","policy"
"Department for Education","Department For Education","Teachers and Teaching Group","DFE-1040","HEO","26800","40828","Higher Executive Officer - policy","5.74","policy"
"Department for Education","Department For Education","Care and Adoption Group","DFE-1041","HEO","26800","40828","Higher Executive Officer - policy","4.67","policy"
"Department for Education","Department For Education","Care and Adoption Group","DFE-1041","EO","21916","32232","Executive Officer - policy","2.18","policy"
"Department for Education","Department For Education","Care and Adoption Group","DFE-1041","SEO","33200","49008","Senior Executive Officer - policy","4.00","policy"
"Department for Education","Department For Education","Care and Adoption Group","DFE-1041","GRADE 6","55431","69187","Manager - policy","1.00","policy"
"Department for Education","Department For Education","Care and Adoption Group","DFE-1041","GRADE 7","45300","57223","Manager - policy","4.00","policy"
"Department for Education","Department For Education","Finance and Commercial Group","DFE-1042","GRADE 7","45300","57223","Manager - finance","7.00","finance"
"Department for Education","Department For Education","Finance and Commercial Group","DFE-1042","HEO","26800","40828","Higher Executive Officer - finance","6.64","finance"
"Department for Education","Department For Education","Finance and Commercial Group","DFE-1042","SEO","33200","49008","Senior Executive Officer - finance","4.86","finance"
"Department for Education","Department For Education","Finance and Commercial Group","DFE-1042","EO","21916","32232","Executive Officer - finance","5.00","finance"
"Department for Education","Department For Education","Finance and Commercial Group","DFE-1042","GRADE 6","55431","69187","Manager - finance","4.00","finance"
"Department for Education","Department For Education","Finance and Commercial Group","DFE-1042","EA AO","15516","22939","Executive Assistant - finance","1.00","finance"
"Department for Education","Department For Education","Finance and Commercial Group","DFE-1042","SEO","33200","49008","Senior Executive Officer - Internal Audinformation technology","1.00","Internal Audit"
"Department for Education","Education Funding Agency","Education Funding Agency","DFE-1044","GRADE 6","55431","69187","Manager - operational delivery","3.00","operational delivery"
"Department for Education","Education Funding Agency","Education Funding Agency","DFE-1044","GRADE 7","45300","57223","Manager - operational delivery","1.00","operational delivery"
"Department for Education","Education Funding Agency","Education Funding Agency","DFE-1044","SEO","33200","49008","Senior Executive Officer - other","1.00","other"
"Department for Education","Education Funding Agency","Education Funding Agency","DFE-1048","HEO","26800","40828","Higher Executive Officer - operational delivery","0.89","operational delivery"
"Department for Education","Education Funding Agency","Education Funding Agency","DFE-1048","GRADE 7","45300","57223","Manager - operational delivery","2.81","operational delivery"
"Department for Education","Education Funding Agency","Education Funding Agency","DFE-1048","EO","21916","32232","Executive Officer - operational delivery","0.81","operational delivery"
"Department for Education","Education Funding Agency","Education Funding Agency","DFE-1048","GRADE 6","55431","69187","Manager - operational delivery","1.00","operational delivery"
"Department for Education","Education Funding Agency","Education Funding Agency","DFE-1048","GRADE 7","45300","57223","Manager - other","1.00","other"
"Department for Education","National College","National College","DFE-1049","HEO","26800","40828","Higher Executive Officer - policy","2.60","policy"
"Department for Education","National College","National College","DFE-1049","EO","21916","32232","Executive Officer - policy","10.59","policy"
"Department for Education","National College","National College","DFE-1049","GRADE 7","45300","57223","Manager - policy","1.51","policy"
"Department for Education","National College","National College","DFE-1049","GRADE 6","55431","69187","Manager - policy","5.80","policy"
"Department for Education","National College","National College","DFE-1049","SEO","33200","49008","Senior Executive Officer - policy","2.00","policy"
"Department for Education","Department For Education","People and Change Group","DFE-1050","EO","21916","32232","Executive Officer - HR.","1.00","Human Resources"
"Department for Education","Department For Education","People and Change Group","DFE-1050","GRADE 6","55431","69187","Manager - HR.","2.00","Human Resources"
"Department for Education","Department For Education","People and Change Group","DFE-1050","SEO","33200","49008","Senior Executive Officer - HR.","2.89","Human Resources"
"Department for Education","Department For Education","People and Change Group","DFE-1050","HEO","26800","40828","Higher Executive Officer - HR.","1.89","Human Resources"
"Department for Education","Department For Education","People and Change Group","DFE-1050","GRADE 7","45300","57223","Manager - HR.","1.53","Human Resources"
"Department for Education","Department For Education","Participation and Vocational Education Group","DFE-1051","GRADE 7","45300","57223","Manager - policy","3.45","policy"
"Department for Education","Department For Education","Participation and Vocational Education Group","DFE-1051","EO","21916","32232","Executive Officer - policy","1.81","policy"
"Department for Education","Department For Education","Participation and Vocational Education Group","DFE-1051","Grade 6","55431","69187","Manager - policy","3.00","policy"
"Department for Education","Department For Education","Participation and Vocational Education Group","DFE-1051","HEO","26800","40828","Higher Executive Officer - policy","3.00","policy"
"Department for Education","Department For Education","Participation and Vocational Education Group","DFE-1051","SEO","33200","49008","Senior Executive Officer - policy","0.81","policy"
"Department for Education","Education Funding Agency","Education Funding Agency","DFE-1053","GRADE 7","45300","57223","Manager - operational delivery","6.89","operational delivery"
"Department for Education","Education Funding Agency","Education Funding Agency","DFE-1053","EA AO","15516","22939","Executive Assistant - operational delivery","3.00","operational delivery"
"Department for Education","Education Funding Agency","Education Funding Agency","DFE-1053","GRADE 6","55431","69187","Manager - operational delivery","4.00","operational delivery"
"Department for Education","Education Funding Agency","Education Funding Agency","DFE-1053","SEO","33200","49008","Senior Executive Officer - operational delivery","5.00","operational delivery"
"Department for Education","Education Funding Agency","Education Funding Agency","DFE-1053","HEO","26800","40828","Higher Executive Officer - operational delivery","1.42","operational delivery"
"Department for Education","Education Funding Agency","Education Funding Agency","DFE-1053","EO","21916","32232","Executive Officer - operational delivery","1.00","operational delivery"
"Department for Education","Education Funding Agency","Education Funding Agency","DFE-1053","GRADE 7","45300","57223","Manager - other","1.00","other"
"Department for Education","Department For Education","Academies Delivery Group","DFE-1055","GRADE 6","55431","69187","Manager - policy","3.00","policy"
"Department for Education","Department For Education","Academies Delivery Group","DFE-1055","GRADE 7","45300","57223","Manager - policy","4.42","policy"
"Department for Education","Department For Education","Academies Delivery Group","DFE-1055","HEO","26800","40828","Higher Executive Officer - policy","3.00","policy"
"Department for Education","Department For Education","Academies Delivery Group","DFE-1055","EO","21916","32232","Executive Officer - policy","4.00","policy"
"Department for Education","Department For Education","Academies Delivery Group","DFE-1055","SEO","33200","49008","Senior Executive Officer - policy","1.00","policy"
"Department for Education","Department For Education","Teachers and Teaching Group","DFE-1056","GRADE 6","55431","69187","Manager - policy","2.00","policy"
"Department for Education","Department For Education","Teachers and Teaching Group","DFE-1056","EA AO","15516","22939","Executive Assistant - policy","1.00","policy"
"Department for Education","Department For Education","Teachers and Teaching Group","DFE-1056","SEO","33200","49008","Senior Executive Officer - policy","1.89","policy"
"Department for Education","Department For Education","Teachers and Teaching Group","DFE-1056","HEO","26800","40828","Higher Executive Officer - policy","2.00","policy"
"Department for Education","Department For Education","Teachers and Teaching Group","DFE-1056","EO","21916","32232","Executive Officer - policy","2.00","policy"
"Department for Education","Department For Education","Teachers and Teaching Group","DFE-1056","GRADE 7","45300","57223","Manager - policy","4.00","policy"
"Department for Education","Department For Education","Academies Delivery Group","DFE-1057","GRADE 7","45300","57223","Manager - operational delivery","1.81","operational delivery"
"Department for Education","Department For Education","Academies Delivery Group","DFE-1057","HEO","26800","40828","Higher Executive Officer - policy","30.09","policy"
"Department for Education","Department For Education","Academies Delivery Group","DFE-1057","GRADE 7","45300","57223","Manager - policy","12.00","policy"
"Department for Education","Department For Education","Academies Delivery Group","DFE-1057","EO","21916","32232","Executive Officer - policy","10.80","policy"
"Department for Education","Department For Education","Academies Delivery Group","DFE-1057","SEO","33200","49008","Senior Executive Officer - policy","25.67","policy"
"Department for Education","Department For Education","Academies Delivery Group","DFE-1057","GRADE 6","55431","69187","Manager - policy","2.00","policy"
"Department for Education","Department For Education","Academies Delivery Group","DFE-1057","EA AO","15516","22939","Executive Assistant - policy","1.86","policy"
"Department for Education","Department For Education","Academies Delivery Group","DFE-1059","HEO","26800","40828","Higher Executive Officer - finance","0.70","finance"
"Department for Education","Department For Education","Academies Delivery Group","DFE-1059","HEO","26800","40828","Higher Executive Officer - policy","4.48","policy"
"Department for Education","Department For Education","Academies Delivery Group","DFE-1059","EA AO","15516","22939","Executive Assistant - policy","1.81","policy"
"Department for Education","Department For Education","Academies Delivery Group","DFE-1059","GRADE 7","45300","57223","Manager - policy","8.89","policy"
"Department for Education","Department For Education","Academies Delivery Group","DFE-1059","GRADE 6","55431","69187","Manager - policy","2.00","policy"
"Department for Education","Department For Education","Academies Delivery Group","DFE-1059","SEO","33200","49008","Senior Executive Officer - policy","3.00","policy"
"Department for Education","Department For Education","Academies Delivery Group","DFE-1059","EO","21916","32232","Executive Officer - policy","5.20","policy"
"Department for Education","Standards and Testing Agency","Standards and Testing Agency","DFE-1060","EO","21916","32232","Executive Officer - operational delivery","5.98","operational delivery"
"Department for Education","Standards and Testing Agency","Standards and Testing Agency","DFE-1060","SEO","33200","49008","Senior Executive Officer - operational delivery","10.89","operational delivery"
"Department for Education","Standards and Testing Agency","Standards and Testing Agency","DFE-1060","GRADE 7","45300","57223","Manager - operational delivery","10.00","operational delivery"
"Department for Education","Standards and Testing Agency","Standards and Testing Agency","DFE-1060","GRADE 6","55431","69187","Manager - operational delivery","2.00","operational delivery"
"Department for Education","Standards and Testing Agency","Standards and Testing Agency","DFE-1060","HEO","26800","40828","Higher Executive Officer - operational delivery","7.00","operational delivery"
