"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Centre for Macaques (CFM)","1040240","BAND 6","17088","25094","Scientist - Band 6","7.00","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","Cambridge Regional Centre","1038881","BAND 3","37395","54021","Operations - Senior Manager - Band 3","4.00","Operational Delivery"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","Cambridge Regional Centre","1038881","BAND 4","27629","40675","Operations - Officer - Band 4","1.50","Operational Delivery"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","Cambridge Regional Centre","1038881","BAND 4","27629","40675","Scientist - Band 4","3.00","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","Cambridge Regional Centre","1038881","BAND 5","21951","31099","Scientist - Band 5","3.00","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","Cambridge Regional Centre","1038881","BAND 6","17088","25094","Operations - Assistant - Band 6","0.76","Operational Delivery"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","Cambridge Regional Centre","1038881","BAND 5","21951","31099","Operations - Officer - Band 5","0.69","Operational Delivery"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC (UK) The Gambia","1039259","BAND 3","37395","54021","Scientist - Band 3","9.00","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC (UK) The Gambia","1039259","OTHER","N/A","N/A","Scientist - Other","1.00","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC (UK) The Gambia","1039259","BAND 2","49637","76745","Scientist - Band 2","4.00","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC (UK) The Gambia","1039259","BAND 4","27629","40675","Scientist - Band 4","12.00","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC (UK) The Gambia","1039259","BAND 3","37395","54021","Operations - Senior Manager - Band 3","3.00","Operational Delivery"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC (UK) The Gambia","1039259","BAND 1","72844","99999","Operations - Senior Manager - Band 1","1.00","Operational Delivery"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC (UK) The Gambia","1039259","BAND 6","17088","25094","Operations - Assistant - Band 6","0.67","Operational Delivery"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC (UK) The Gambia","1039259","BAND 1","72844","99999","Scientist - Band 1","1.00","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC (UK) The Gambia","1039259","BAND 5","21951","31099","Scientist - Band 5","1.00","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Elsie Widdowson Laboratory","1039390","BAND 3","37395","54021","Scientist - Band 3","6.58","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Elsie Widdowson Laboratory","1039390","BAND 4","27629","40675","Scientist - Band 4","19.01","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Elsie Widdowson Laboratory","1039390","BAND 5","21951","31099","Scientist - Band 5","24.74","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Elsie Widdowson Laboratory","1039390","BAND 2","49637","76745","Scientist - Band 2","2.00","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Elsie Widdowson Laboratory","1039390","BAND 6","17088","25094","Scientist - Band 6","8.65","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Elsie Widdowson Laboratory","1039390","BAND 3","37395","54021","Operations - Senior Manager - Band 3","1.00","Operational Delivery"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Elsie Widdowson Laboratory","1039390","BAND 5","21951","31099","Operations - Officer - Band 5","2.00","Operational Delivery"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Elsie Widdowson Laboratory","1039390","BAND 6","17088","25094","Operations - Assistant - Band 6","1.19","Operational Delivery"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Elsie Widdowson Laboratory","1039390","HOURLY PAID","N/A","N/A","Operations - Hourly Paid","0.01","Operational Delivery"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Elsie Widdowson Laboratory","1039390","HOURLY PAID","N/A","N/A","Scientist - Hourly Paid","0.01","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1050777","BAND 2","49637","76745","Corporate Affairs - band 2","0.80","Communications"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1039519","BAND 2","49637","76745","Corporate Affairs - band 2","2.00","Communications"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1039519","BAND 3","37395","54021","Corporate Affairs - band 3","11.59","Communications"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1050777","BAND 3","37395","54021","Corporate Affairs - band 3","1.00","Communications"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1039519","BAND 4","27629","40675","Corporate Affairs - band 4","13.99","Communications"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1050777","BAND 4","27629","40675","Corporate Affairs - band 4","1.00","Communications"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1039519","BAND 5","21951","31099","Corporate Affairs - band 5","7.00","Communications"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1039519","BAND 1","72844","99999","Corporate Affairs - band 1","1.00","Communications"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1039471","BAND 2","49637","76745","Chief Executive Office - band 2","1.00","Other"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1039471","BAND 4","27629","40675","Chief Executive Office - band 4","1.14","Other"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1039471","BAND 5","21951","31099","Chief Executive Office - band 5","1.00","Other"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1039449","BAND 4","27629","40675","Estates - band 4","2.00","Property and asset management"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1039449","BAND 5","21951","31099","Estates - band 5","1.00","Property and asset management"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1039449","BAND 6","17088","25094","Estates - band 6","3.20","Property and asset management"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1039449","BAND 3","37395","54021","Estates - band 3","2.00","Property and asset management"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1039449","BAND 1","72844","99999","Estates - band 1","3.00","Property and asset management"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1039449","BAND 2","49637","76745","Estates - band 2","2.00","Property and asset management"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1039459","BAND 1","72844","99999","Finance - Band 1","1.00","Finance"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1039459","BAND 2","49637","76745","Finance - Band 2","3.00","Finance"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1039459","BAND 3","37395","54021","Finance - Band 3","7.00","Finance"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1039459","BAND 4","27629","40675","Finance - Band 4","9.24","Finance"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1039459","BAND 5","21951","31099","Finance - Band 5","2.00","Finance"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1039459","OTHER","N/A","N/A","Finance - Other","0.01","Finance"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1039489","BAND 2","49637","76745","Human Resources - Band 2","1.00","Human Resources"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1039489","BAND 3","37395","54021","Human Resources - Band 3","2.00","Human Resources"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1039489","BAND 4","27629","40675","Human Resources - Band 4","3.00","Human Resources"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1039489","BAND 5","21951","31099","Human Resources - Band 5","0.60","Human Resources"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1039489","BAND 1","72844","99999","Human Resources - Band 1","1.00","Human Resources"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1039489","BAND 6","17088","25094","Human Resources - Band 6","1.00","Human Resources"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1039545","BAND 3","37395","54021","Research Programmes - Band 3","37.84","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1039545","BAND 4","27629","40675","Research Programmes - Band 4","20.60","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1039545","BAND 5","21951","31099","Research Programmes - Band 5","15.57","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1039545","BAND 2","49637","76745","Research Programmes - Band 2","7.75","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1039545","BAND 6","17088","25094","Research Programmes - Band 6","5.56","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1039545","BAND 7","15894","19297","Research Programmes - Band 7","2.00","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1039548","BAND 2","49637","76745","Strategy - band 2","5.00","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1039548","SCP","100000","N/A","Strategy - Senior Contract Pay","0.70","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1039548","BAND 3","37395","54021","Strategy - band 3","10.40","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1039548","BAND 4","27629","40675","Strategy - band 4","14.00","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1039548","BAND 5","21951","31099","Strategy - band 5","11.84","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1039548","BAND 6","17088","25094","Strategy - band 6","2.00","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1039548","BAND 1","72844","99999","Strategy - band 1","3.00","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1050797","BAND 2","49637","76745","Strategy - band 2","1.00","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1050797","BAND 3","37395","54021","Strategy - band 3","6.89","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1050797","BAND 4","27629","40675","Strategy - band 4","1.00","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1050797","BAND 5","21951","31099","Strategy - band 5","3.00","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Head Office","1050797","BAND 6","17088","25094","Strategy - band 6","3.00","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC - IO - Intramural Operations","1039455","BAND 3","37395","54021","Operations - Senior Manager - Band 3","1.00","Operational Delivery"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC - IO - Intramural Operations","1039455","BAND 2","49637","76745","Operations - Senior Manager - Band 2","2.00","Operational Delivery"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC - IO - Intramural Operations","1039455","BAND 4","27629","40675","Operations - Officer - Band 4","2.61","Operational Delivery"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC - IO - Intramural Operations","1039455","BAND 5","21951","31099","Operations - Officer - Band 5","0.57","Operational Delivery"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Laboratory of Molecular Biology (LMB)","1039679","BAND 2","49637","76745","Scientist - Band 2","37.21","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Laboratory of Molecular Biology (LMB)","1039679","BAND 4","27629","40675","Scientist - Band 4","243.47","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Laboratory of Molecular Biology (LMB)","1039679","BAND 5","21951","31099","Scientist - Band 5","56.44","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Laboratory of Molecular Biology (LMB)","1039679","BAND 1","72844","99999","Scientist - Band 1","17.50","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Laboratory of Molecular Biology (LMB)","1039679","BAND 3","37395","54021","Scientist - Band 3","48.32","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Laboratory of Molecular Biology (LMB)","1039679","BAND 7","15894","19297","Scientist - Band 7","29.90","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Laboratory of Molecular Biology (LMB)","1039679","SCP","100000","N/A","Scientist - Senior Contract Pay","6.17","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Laboratory of Molecular Biology (LMB)","1039679","BAND 4","27629","40675","Operations - Officer - Band 4","6.50","Operational Delivery"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Laboratory of Molecular Biology (LMB)","1039679","BAND 6","17088","25094","Operations - Assistant - Band 6","9.17","Operational Delivery"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Laboratory of Molecular Biology (LMB)","1039679","EURO","N/A","N/A","Scientist - Euro","6.00","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Laboratory of Molecular Biology (LMB)","1039679","BAND 6","17088","25094","Scientist - Band 6","60.73","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Laboratory of Molecular Biology (LMB)","1039679","BAND 2","49637","76745","Operations - Senior Manager - Band 2","1.00","Operational Delivery"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Laboratory of Molecular Biology (LMB)","1039679","BAND 3","37395","54021","Operations - Senior Manager - Band 3","2.00","Operational Delivery"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Laboratory of Molecular Biology (LMB)","1039679","BAND 5","21951","31099","Operations - Officer - Band 5","6.82","Operational Delivery"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Laboratory of Molecular Biology (LMB)","1039679","OTHER","N/A","N/A","Operations - Other","0.01","Operational Delivery"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC London Institute of Medical Sciences (LMS)","1038961","BAND 4","27629","40675","Scientist - Band 4","59.90","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC London Institute of Medical Sciences (LMS)","1038961","BAND 5","21951","31099","Scientist - Band 5","27.46","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC London Institute of Medical Sciences (LMS)","1038961","BAND 3","37395","54021","Scientist - Band 3","25.60","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC London Institute of Medical Sciences (LMS)","1038961","BAND 2","49637","76745","Scientist - Band 2","10.80","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC London Institute of Medical Sciences (LMS)","1038961","BAND 1","72844","99999","Scientist - Band 1","4.00","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC London Institute of Medical Sciences (LMS)","1038961","BAND 6","17088","25094","Scientist - Band 6","4.00","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC London Institute of Medical Sciences (LMS)","1038961","BAND 7","15894","19297","Scientist - Band 7","0.69","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC London Institute of Medical Sciences (LMS)","1038961","BAND 3","37395","54021","Operations - Senior Manager - Band 3","3.00","Operational Delivery"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC London Institute of Medical Sciences (LMS)","1038961","BAND 4","27629","40675","Operations - Officer - Band 4","4.00","Operational Delivery"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC London Institute of Medical Sciences (LMS)","1038961","BAND 6","17088","25094","Operations - Assistant - Band 6","1.60","Operational Delivery"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC London Institute of Medical Sciences (LMS)","1038961","BAND 1","72844","99999","Operations - Senior Manager - Band 1","1.00","Operational Delivery"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC London Institute of Medical Sciences (LMS)","1038961","OTHER","N/A","N/A","Scientist - Other","0.25","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC London Institute of Medical Sciences (LMS)","1038961","BAND 5","21951","31099","Operations - Officer - Band 5","2.00","Operational Delivery"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC London Institute of Medical Sciences (LMS)","1038961","HOURLY PAID","N/A","N/A","Scientist - Hourly Paid","0.01","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC London Institute of Medical Sciences (LMS)","1038961","NHS ENGL*","N/A","N/A","Scientist - NHS Paid","1.00","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC - IO - Intramural Operations","1039455","BAND 1","72844","99999","Scientist - Band 1","3.00","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC - IO - Intramural Operations","1039455","BAND 2","49637","76745","Scientist - Band 2","0.50","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Mammalian Genetics Unit (MGU)","1039854","BAND 2","49637","76745","Scientist - Band 2","5.00","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Mammalian Genetics Unit (MGU)","1039854","BAND 3","37395","54021","Scientist - Band 3","11.00","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Mammalian Genetics Unit (MGU)","1039854","BAND 4","27629","40675","Scientist - Band 4","37.63","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Mammalian Genetics Unit (MGU)","1039854","BAND 5","21951","31099","Operations - Officer - Band 5","8.86","Operational Delivery"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Mammalian Genetics Unit (MGU)","1039854","BAND 5","21951","31099","Scientist - Band 5","21.03","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Mammalian Genetics Unit (MGU)","1039854","BAND 3","37395","54021","Operations - Senior Manager - Band 3","2.00","Operational Delivery"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Mammalian Genetics Unit (MGU)","1039854","BAND 4","27629","40675","Operations - Officer - Band 4","7.40","Operational Delivery"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Mammalian Genetics Unit (MGU)","1039854","BAND 1","72844","99999","Operations - Senior Manager - Band 1","1.00","Operational Delivery"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Mammalian Genetics Unit (MGU)","1039854","BAND 6","17088","25094","Operations - Assistant - Band 6","1.00","Operational Delivery"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Mammalian Genetics Unit (MGU)","1039854","BAND 6","17088","25094","Scientist - Band 6","2.00","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Mammalian Genetics Unit (MGU)","1039854","BAND 7","15894","19297","Scientist - Band 7","2.25","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Mammalian Genetics Unit (MGU)","1039854","HOURLY PAID","N/A","N/A","Scientist - Hourly Paid","0.01","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Mammalian Genetics Unit (MGU)","1039854","OTHER","N/A","N/A","Scientist - Other","1.00","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Mammalian Genetics Unit (MGU)","1039854","BAND 1","72844","99999","Scientist - Band 1","3.00","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Mary Lyon Centre","1039964","BAND 4","27629","40675","Scientist - Band 4","29.21","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Mary Lyon Centre","1039964","BAND 5","21951","31099","Scientist - Band 5","50.21","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Mary Lyon Centre","1039964","BAND 3","37395","54021","Scientist - Band 3","6.28","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Mary Lyon Centre","1039964","BAND 2","49637","76745","Scientist - Band 2","2.22","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Mary Lyon Centre","1039964","BAND 4","27629","40675","Operations - Officer - Band 4","1.89","Operational Delivery"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Mary Lyon Centre","1039964","BAND 5","21951","31099","Operations - Officer - Band 5","1.80","Operational Delivery"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Mary Lyon Centre","1039964","BAND 6","17088","25094","Scientist - Band 6","23.75","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Mary Lyon Centre","1039964","BAND 3","37395","54021","Operations - Senior Manager - Band 3","1.00","Operational Delivery"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Mary Lyon Centre","1039964","BAND 6","17088","25094","Operations - Assistant - Band 6","0.78","Operational Delivery"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Mary Lyon Centre","1039964","HOURLY PAID","N/A","N/A","Scientist - Hourly Paid","0.01","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Mary Lyon Centre","1039964","BAND 7","15894","19297","Scientist - Band 7","4.13","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC - MRF - Medical Research Foundation","1039455","BAND 2","49637","76745","Operations - Senior Manager - Band 2","1.00","Operational Delivery"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC - MRF - Medical Research Foundation","1039455","BAND 2","49637","76745","Scientist - Band 2","1.00","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC - MRF - Medical Research Foundation","1039455","BAND 4","27629","40675","Operations - Officer - Band 4","1.00","Operational Delivery"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC - MRF - Medical Research Foundation","1039455","BAND 5","21951","31099","Operations - Officer - Band 5","1.00","Operational Delivery"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC - MRF - Medical Research Foundation","1039455","BAND 6","17088","25094","Operations - Assistant - Band 6","1.00","Operational Delivery"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","National Centre for the Replacement, Refinement and Reduction of Animals in Research","1050767","BAND 2","49637","76745","Scientist - Band 2","3.00","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","National Centre for the Replacement, Refinement and Reduction of Animals in Research","1050767","BAND 3","37395","54021","Scientist - Band 3","12.81","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","National Centre for the Replacement, Refinement and Reduction of Animals in Research","1050767","BAND 4","27629","40675","Scientist - Band 4","7.00","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","National Centre for the Replacement, Refinement and Reduction of Animals in Research","1050767","BAND 5","21951","31099","Operations - Officer - Band 5","1.00","Operational Delivery"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","National Centre for the Replacement, Refinement and Reduction of Animals in Research","1050767","BAND 5","21951","31099","Scientist - Band 5","5.00","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","National Centre for the Replacement, Refinement and Reduction of Animals in Research","1050767","BAND 6","17088","25094","Scientist - Band 6","1.00","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC - IO - Intramural Operations","1039455","BAND 6","17088","25094","Scientist - Band 6","2.00","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC - IO - Intramural Operations","1039455","NHS ENGL*","N/A","N/A","Scientist - NHS Paid","1.00","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Prion Unit","1040359","BAND 3","37395","54021","Scientist - Band 3","8.00","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Prion Unit","1040359","BAND 4","27629","40675","Scientist - Band 4","18.45","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Prion Unit","1040359","BAND 5","21951","31099","Scientist - Band 5","20.69","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Prion Unit","1040359","BAND 6","17088","25094","Scientist - Band 6","8.00","Science and Engineering"
"Department for Business, Energy and Industrial Strategy","Medical Research Council","MRC Prion Unit","1040359","BAND 7","15894","19297","Scientist - Band 7","3.00","Science and Engineering"
